=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
EMEPMPEA_06313	-0.3746	28404.627	5.5	4.76
EMEPMPEA_06314	-0.6301	68636.482	2.8	4.34
EMEPMPEA_06315	0.0514	39633.752	4.4	5.1
EMEPMPEA_06316	-0.4727	14511.544	1.9	6.73
EMEPMPEA_06317	-0.4732	22394.02	0.8	4.92
EMEPMPEA_06318	-0.4483	42973.799	1	5.63
EMEPMPEA_06319	-0.2891	18734.237	20	4.64
EMEPMPEA_06320	-0.7021	30834.273	7.2	4.51
EMEPMPEA_06321	-0.8746	9495.667	1.1	9.34
EMEPMPEA_06322	-0.9733	25177.643	4.4	4.48
EMEPMPEA_06323	-0.8939	9461.951	7.2	3.95
EMEPMPEA_06324	-0.7782	25983.576	1.9	4.87
EMEPMPEA_06325	-1.2356	18114.191	1	9.51
EMEPMPEA_06326	-1.0601	9447.531	1.9	9.09
EMEPMPEA_06327	-0.4845	20444.266	1	5.21
EMEPMPEA_06328	-0.5249	4562.112	1.1	5.54
EMEPMPEA_06329	-0.9678	12068.926	0.8	4.25
EMEPMPEA_06330	-0.3592	62674.686	1.9	5.03
EMEPMPEA_06331	-0.782	13763.54	1.9	3.92
EMEPMPEA_06332	-0.5391	44246.534	1	4.42
EMEPMPEA_06333	0.7637	33730.334	1.9	5.83
EMEPMPEA_06334	-0.459	26366.569	1.1	5.05
EMEPMPEA_06335	-0.3415	142627.823	1	3.8
EMEPMPEA_06336	-0.4698	89351.559	1.1	4.56
EMEPMPEA_06337	0.7342	15488.364	3.5	6.96
EMEPMPEA_06338	-0.2938	14353.983	1.4	4.4
EMEPMPEA_06339	-0.3871	47287.87	100	4.4
EMEPMPEA_06340	-0.2471	27369.903	20	4.87
EMEPMPEA_06341	0.0159	64996.587	1.3	5.15
EMEPMPEA_06342	-0.4742	25755.313	1.9	5.64
EMEPMPEA_06343	-0.3514	21321.101	1	5.41
EMEPMPEA_06344	-0.4507	21564.848	5.5	4.41
EMEPMPEA_06345	0.0807	32951.758	20	4.35
EMEPMPEA_06346	-0.5368	23833.967	7.2	4.01
EMEPMPEA_06347	-0.1681	37452.392	1.3	4.94
EMEPMPEA_06348	-0.4756	16234.803	1.9	4.33
EMEPMPEA_06349	-0.7164	28665.358	4.4	11.02
EMEPMPEA_06350	-0.0713	15607.611	7.2	4.77
EMEPMPEA_06351	0.6297	56584.208	1.9	4.34
EMEPMPEA_06352	-0.2582	39890.893	1.1	3.65
EMEPMPEA_06353	0.059	22854.96	20	4.82
EMEPMPEA_06354	0.326	5581.712	20	10.03
EMEPMPEA_06355	0.0433	6680.54	1.4	4.32
EMEPMPEA_06356	-0.2515	53677.664	1	6.04
EMEPMPEA_06357	-0.3944	35727.823	5.5	6.16
EMEPMPEA_06358	-0.6478	15826.684	1.1	6.92
EMEPMPEA_06359	-0.3055	15963.741	1.9	4.56
EMEPMPEA_06360	-0.9783	9416.661	4.4	3.74
EMEPMPEA_06361	-0.3613	36521.478	1.4	4.38
EMEPMPEA_06362	-0.3089	24550.137	4.4	4.24
EMEPMPEA_06363	-0.3462	31627.96	1.9	4.17
EMEPMPEA_06364	0.8494	17432.708	2.8	9.85
EMEPMPEA_06365	-0.2191	26073.918	1.9	4.33
EMEPMPEA_06366	-0.7905	22443.077	1	5.41
EMEPMPEA_06367	-0.1062	43153.682	5.5	5.88
EMEPMPEA_06368	-0.6878	9913.754	20	4.42
EMEPMPEA_06369	-1.3646	8148.038	7.2	5.42
EMEPMPEA_06370	-0.3537	17994.402	20	4.94
EMEPMPEA_06371	0.5035	6065.145	5.5	8.13
EMEPMPEA_06372	-0.1125	21603.817	1.3	10.61
EMEPMPEA_06373	0.0525	12370.943	5.5	5
EMEPMPEA_06374	-0.2786	25333.748	1.1	5.35
EMEPMPEA_06375	-0.1575	41063.85	1	4.55
EMEPMPEA_06376	-0.1319	46535.709	1.1	5.09
EMEPMPEA_06377	-0.3272	7449.574	20	10.61
EMEPMPEA_06380	-0.8559	5612.237	4.4	4.51
EMEPMPEA_06381	-1.3073	6385.259	4.4	9.57
EMEPMPEA_06382	-1.0831	10764.156	20	9.92
EMEPMPEA_06383	-0.183	30000.868	5.5	4.7
EMEPMPEA_06384	0.3375	45057.52	1.1	9.63
EMEPMPEA_06385	-0.3432	31232.484	20	4.47
EMEPMPEA_06386	-0.5181	13723.73	2.8	11.04
EMEPMPEA_06387	-0.6752	43197.003	20	4.89
EMEPMPEA_06388	-0.3438	35935.375	1	4.75
EMEPMPEA_06389	-0.2713	21482.987	20	4.77
EMEPMPEA_06390	-1.0409	11552.017	1	9.23
EMEPMPEA_06391	-0.4074	23925.773	2.8	8.92
EMEPMPEA_06392	-0.2564	34119.917	7.2	4.96
EMEPMPEA_06393	-0.3035	69536.946	7.2	4.37
EMEPMPEA_06394	-0.425	18395.177	30	4.23
EMEPMPEA_06395	-0.363	15753.646	1	4.77
EMEPMPEA_06396	-0.152	27760.843	100	4.61
EMEPMPEA_06397	-0.6291	27919.993	1	4.06
EMEPMPEA_06398	-0.8706	9143.009	7.2	4.47
EMEPMPEA_06399	2.5341	9557.368	1.9	3.79
EMEPMPEA_06400	0.3759	6561.657	1.4	4.39
EMEPMPEA_06401	0.4637	10473.156	1.4	5.08
EMEPMPEA_06402	0.937	19510.816	7.2	4.45
EMEPMPEA_06403	0.2966	37881.33	100	4.47
EMEPMPEA_06404	-0.701	10476.28	4.4	4.22
EMEPMPEA_06405	-0.3237	38449.936	1.9	4.39
EMEPMPEA_06406	0.5238	32874.562	4.4	6.15
EMEPMPEA_06407	0.6288	17987.181	5.5	9.04
EMEPMPEA_06408	0.5854	16510.308	1.4	6.16
EMEPMPEA_06409	-0.4382	58344.943	1	4.06
EMEPMPEA_06410	-0.4374	103785.141	1	4.8
EMEPMPEA_06411	0.3209	4482.16	7.2	4.14
EMEPMPEA_06412	-0.0341	42709.82	30	4.42
EMEPMPEA_06413	-0.3584	22809.569	1.2	5.48
EMEPMPEA_06414	-0.2024	21859.254	1.9	4.13
EMEPMPEA_06415	-0.4634	12590.82	1.1	4.34
EMEPMPEA_06416	-0.438	10806.034	1.9	4.32
EMEPMPEA_06417	-0.1466	78569.844	1.9	4.83
EMEPMPEA_06418	0.0725	34844.119	7.2	4.99
EMEPMPEA_06419	-0.444	3742.243	4.4	4.95
EMEPMPEA_06420	-0.0552	21736.909	1.9	5.27
EMEPMPEA_06421	-0.0214	44101.814	5.5	6.53
EMEPMPEA_06422	-0.1528	28126.917	1	5.14
EMEPMPEA_06423	0.4072	54946.507	1	5.76
EMEPMPEA_06424	-0.189	42080.922	30	4.17
EMEPMPEA_06425	0.4865	35819.706	20	5.43
EMEPMPEA_06426	0.6155	38183.085	1.9	5.39
EMEPMPEA_06427	-0.4299	51034.437	1.1	3.9
EMEPMPEA_06428	-0.5017	44108.379	100	4.92
EMEPMPEA_06429	0.7103	18722.08	20	8.64
EMEPMPEA_06430	0.5647	22220.303	1.4	9.34
EMEPMPEA_06431	0.0359	34636.623	5.5	5.41
EMEPMPEA_06432	-0.5459	18478.34	1.9	4.6
EMEPMPEA_06433	-0.5706	39367.295	1	4.57
EMEPMPEA_06434	0.9208	30948.732	20	8.64
EMEPMPEA_06435	-0.4156	37631.271	2.8	4.99
EMEPMPEA_06436	-0.5829	35275.518	100	5.14
EMEPMPEA_06437	0.4061	5391.153	1.9	5.2
EMEPMPEA_06438	-0.042	60456.283	20	5.76
EMEPMPEA_06439	-0.2364	29308.158	100	4.96
EMEPMPEA_06440	-0.1096	7263.589	1	11.08
EMEPMPEA_06441	-0.1798	45150.511	30	4.73
EMEPMPEA_06442	-0.2166	26610.282	1.1	4.29
EMEPMPEA_06443	-0.1679	34474.991	20	5.14
EMEPMPEA_06444	0.7392	12685.906	7.2	4.86
EMEPMPEA_06445	-0.2462	41456.341	1	4.45
EMEPMPEA_06446	-0.207	15247.021	1.9	4.41
EMEPMPEA_06447	-0.4357	17731.867	4.4	4.96
EMEPMPEA_06448	1.0354	29448.788	4.4	9.5
EMEPMPEA_06449	-0.3885	33086.795	1.9	4.73
EMEPMPEA_06450	0.6161	18070.902	1.9	8.33
EMEPMPEA_06451	-0.325	20806.097	7.2	4.42
EMEPMPEA_06452	-0.4155	63218.507	30	4.2
EMEPMPEA_06453	-0.4778	59419.889	1.4	4.27
EMEPMPEA_06454	-0.4341	47943.805	1.9	4.36
EMEPMPEA_06455	-0.1537	24076.977	4.4	10.73
EMEPMPEA_06456	-0.1958	21098.508	1.9	4.88
EMEPMPEA_06457	-0.2156	56159.385	0.8	4.71
EMEPMPEA_06458	-0.7563	11102.057	20	5.22
EMEPMPEA_06459	-1.0274	14913.305	20	4.56
EMEPMPEA_06460	-0.529	9266.25	1.9	5.03
EMEPMPEA_06461	-0.2796	43135.651	20	4.89
EMEPMPEA_06462	-0.7143	21308.106	1.9	4.53
EMEPMPEA_06463	-0.3385	92183.197	5.5	4.53
EMEPMPEA_06464	-0.1138	21391.877	7.2	5.4
EMEPMPEA_06465	-0.1302	45228.735	30	5.97
EMEPMPEA_06466	-0.4891	32232.917	1.4	4.78
EMEPMPEA_06467	-0.6591	21236.996	30	4.16
EMEPMPEA_06468	-0.2594	62220.067	1.9	3.67
EMEPMPEA_06469	-0.7276	15535.294	30	4.41
EMEPMPEA_06470	-0.3557	65143.074	7.2	4.59
EMEPMPEA_06471	-0.1655	106982.162	1.9	4.6
EMEPMPEA_06472	0.5309	17823.776	1	9.18
EMEPMPEA_06473	-0.195	81066.139	30	4.42
EMEPMPEA_06474	0.6707	8536.917	4.4	7.93
EMEPMPEA_06475	-0.3132	44413.755	7.2	4.17
EMEPMPEA_06476	-0.5095	40961.529	30	4.55
EMEPMPEA_06477	-0.3945	123819.863	20	4.83
EMEPMPEA_06478	-0.7999	10763.8	20	5.02
EMEPMPEA_06479	-0.1825	17531.021	20	4.97
EMEPMPEA_06480	-0.4094	48756.449	1.9	4.65
EMEPMPEA_06481	-0.2087	12206.915	7.2	7.77
EMEPMPEA_06482	0.0525	14996.228	1.3	9.63
EMEPMPEA_06483	0.1816	15351.656	1	6.54
EMEPMPEA_06484	-0.1518	25669.788	30	4.69
EMEPMPEA_06485	1.0032	30298.237	4.4	4.9
EMEPMPEA_06486	0.0681	22295.888	1	4.26
EMEPMPEA_06487	-0.2299	31750.658	7.2	3.71
EMEPMPEA_06488	0.2153	13960.116	5.5	5.18
EMEPMPEA_06489	0.106	7118.014	30	4.72
EMEPMPEA_06490	0.8783	44188.732	1.1	4.8
EMEPMPEA_06491	-0.9656	12136.108	1	4.25
EMEPMPEA_06492	-0.2777	20293.505	20	5.08
EMEPMPEA_06493	-0.1104	26617.732	7.2	4.47
EMEPMPEA_06494	-0.6438	14037.128	1.1	3.92
EMEPMPEA_06495	-0.1711	20549.042	5.5	5.44
EMEPMPEA_06496	-0.579	90389.319	1.9	5.45
EMEPMPEA_06497	-0.571	21310.552	20	10.42
EMEPMPEA_06498	-0.7053	55963.081	1.9	4.61
EMEPMPEA_06499	-0.5256	68255.566	7.2	5
EMEPMPEA_06500	-0.4239	13502.461	1.3	9.06
EMEPMPEA_06501	-0.2798	29391.03	1.2	4.87
EMEPMPEA_06502	-0.7499	4698.245	20	4.53
EMEPMPEA_06503	-0.0899	10214.505	2.8	4.3
EMEPMPEA_06504	-0.2355	40696.363	1	5.37
EMEPMPEA_06505	-0.2567	41928.937	1	4.62
EMEPMPEA_06506	-0.1805	36372.879	1.3	4.52
EMEPMPEA_06507	-0.6263	16519.023	7.2	4.15
EMEPMPEA_06508	-0.6506	41803.177	100	9.61
EMEPMPEA_06509	-0.3746	17493.069	1	3.95
EMEPMPEA_06510	-0.1195	44401.798	1	4.33
EMEPMPEA_06511	-0.3186	24600.139	7.2	4.65
EMEPMPEA_06512	-0.3593	25517.305	20	3.99
EMEPMPEA_06513	-0.3555	9049.004	1	4.04
EMEPMPEA_06514	1.7379	2972.737	1.9	8.5
EMEPMPEA_06515	-0.3682	42090.785	4.4	4.49
EMEPMPEA_06516	-0.2303	72601.714	1.1	4.39
EMEPMPEA_06517	-0.0246	8467.241	7.2	3.48
EMEPMPEA_06518	0.2823	13261.182	1.3	4.29
EMEPMPEA_06519	-0.6464	11203.542	3.5	5.33
EMEPMPEA_06520	0.8805	8134.609	1.1	6
EMEPMPEA_06521	0.0472	6001.121	20	11.3
EMEPMPEA_06522	-0.2591	29989.84	1.1	4.7
EMEPMPEA_06523	-0.7495	14389.311	20	5.7
EMEPMPEA_06524	-0.0624	10778.174	1.4	4.4
EMEPMPEA_06525	-0.4447	6762.778	1.1	8.31
EMEPMPEA_06526	-0.3038	8621.526	1.1	4.56
EMEPMPEA_06527	-0.2889	29095.974	100	5.37
EMEPMPEA_06528	0.6228	36427.47	1.9	6.14
EMEPMPEA_06529	0.6366	62252.754	1	4.75
EMEPMPEA_06530	-0.2153	32283.088	20	4.71
EMEPMPEA_06531	-0.279	17027.915	4.4	4.19
EMEPMPEA_06532	-0.1958	29347.787	1	4.46
EMEPMPEA_06533	0.1272	65215.178	1.9	4.65
EMEPMPEA_06534	-0.4295	36640.261	4.4	5.76
EMEPMPEA_06535	-0.6092	38982.958	1.9	5.64
EMEPMPEA_06536	-0.1252	78089.774	4.4	4.66
EMEPMPEA_06537	-0.2336	60399.378	1.9	6.6
EMEPMPEA_06538	0.9714	7109.578	100	4.95
EMEPMPEA_06539	1.2503	30467.637	7.2	5.58
EMEPMPEA_06540	0.928	35935.223	1	4.89
EMEPMPEA_06541	0.0008	26503.069	1.9	4.6
EMEPMPEA_06542	-0.443	26354.987	5.5	4.9
EMEPMPEA_06543	-0.0102	34382.041	20	4.3
EMEPMPEA_06544	-0.4797	10469.595	1.9	4.45
EMEPMPEA_06545	-0.416	157137.635	5.5	4.5
EMEPMPEA_06546	-0.2033	15852.42	7.2	4.33
EMEPMPEA_06547	-0.125	24665.789	1	4.57
EMEPMPEA_06548	0.325	7879.995	100	4.59
EMEPMPEA_06549	-0.4403	10652.891	1.1	5.06
EMEPMPEA_06550	-0.18	17703.284	1.9	3.95
EMEPMPEA_06552	-0.6786	72063.693	1.9	4.07
EMEPMPEA_06553	-0.3915	28119.926	4.4	8.61
EMEPMPEA_06554	-0.2939	18560.507	7.2	4.07
EMEPMPEA_06555	-0.398	41760.181	0.8	5.63
EMEPMPEA_06556	-0.4301	53615.376	20	4.77
EMEPMPEA_06557	-0.5524	15873.951	1	9.09
EMEPMPEA_06558	-0.767	18357.518	20	5.03
EMEPMPEA_06559	-0.5585	58023.271	20	4.31
EMEPMPEA_06560	-0.6285	19184.543	4.4	4.34
EMEPMPEA_06561	-0.4919	61120.353	5.5	4.49
EMEPMPEA_06562	-0.4663	44657.689	1.9	4.42
EMEPMPEA_06563	-0.2201	33483.33	100	4.36
EMEPMPEA_06564	-0.3572	10373.65	30	4.6
EMEPMPEA_06565	-0.111	57469.691	4.4	4.34
EMEPMPEA_06566	-0.6152	13484.105	1.1	5.26
EMEPMPEA_06567	-0.3386	31182.778	1.1	4.56
EMEPMPEA_06568	-0.3842	51417.92	4.4	4.42
EMEPMPEA_06569	-0.9197	14138.553	1.1	5.69
EMEPMPEA_06570	-1.4473	6444.932	4.4	5.28
EMEPMPEA_06571	-0.8833	20241.34	20	4.55
EMEPMPEA_06572	0.026	10991.46	20	4.32
EMEPMPEA_06573	-0.6524	8950.115	1	5.86
EMEPMPEA_06574	-0.0955	9593.816	5.5	6.14
EMEPMPEA_06575	-0.553	10839.16	20	4.9
EMEPMPEA_06576	-0.4544	14648.587	1.3	4.89
EMEPMPEA_06577	-0.4514	10883.297	20	4.76
EMEPMPEA_06578	-0.8593	12471.204	1.1	7.98
EMEPMPEA_06579	-0.6533	25345.336	3.5	4.74
EMEPMPEA_06580	-0.2233	35750.518	1.1	5.31
EMEPMPEA_06581	0.608	56715.196	1.9	5.59
EMEPMPEA_06582	-0.4492	30763.822	5.5	6.11
EMEPMPEA_06583	-0.2173	4912.555	4.4	5.1
EMEPMPEA_06584	-0.7239	16834.493	100	10.72
EMEPMPEA_06585	-0.6668	75791.193	20	5.62
EMEPMPEA_06586	-0.5938	51109.16	20	8.64
EMEPMPEA_06587	-0.5695	43414.047	1.1	4.43
EMEPMPEA_06588	-0.639	7606.55	5.5	4.91
EMEPMPEA_06589	-0.3296	40040.746	1.4	4.54
EMEPMPEA_06590	-0.1077	33902.826	1	4.4
EMEPMPEA_06591	-0.3125	20421.054	100	5.17
EMEPMPEA_06592	-0.8812	14108.412	4.4	4.5
EMEPMPEA_06593	-0.4168	47864.843	7.2	4.21
EMEPMPEA_06594	-0.556	39549.281	4.4	4.47
EMEPMPEA_06595	-0.3737	8545.338	7.2	4
EMEPMPEA_06596	-0.5533	45863.656	1.4	4.54
EMEPMPEA_06597	-0.4585	75880.511	1	4.34
EMEPMPEA_06598	-0.3224	22526.668	30	4.11
EMEPMPEA_06599	0.3376	10928.246	30	4.16
EMEPMPEA_06600	-0.3685	17680.598	30	4.56
EMEPMPEA_06601	-0.5444	150111.593	7.2	4.47
EMEPMPEA_06602	-0.3426	24114.471	1	6.92
EMEPMPEA_06603	-0.7343	31635.637	1	4.02
EMEPMPEA_06604	-0.367	31797.064	4.4	4.51
EMEPMPEA_06605	-0.1545	16893.751	7.2	4.7
EMEPMPEA_06606	-0.2753	36722.788	1	4.51
EMEPMPEA_06607	0.2256	8637.704	1	4
EMEPMPEA_06608	-0.4471	131412.787	20	3.97
EMEPMPEA_06609	0.4194	82492.794	1.9	4.54
EMEPMPEA_06610	-0.0424	24725.817	2.8	4.31
EMEPMPEA_06611	-0.1992	16338.668	1.3	11.54
EMEPMPEA_06612	-0.1368	6993.875	1.9	8.27
EMEPMPEA_06613	-0.4464	29126.237	2.8	5.28
EMEPMPEA_06614	-0.2926	42944.037	3.5	6.11
EMEPMPEA_06615	-0.4305	50427.425	1.3	5.07
EMEPMPEA_06616	-0.3358	42569.029	20	5.7
EMEPMPEA_06617	0.3122	4289.833	100	4.66
EMEPMPEA_06618	0.5181	57984.55	1.9	4.71
EMEPMPEA_06619	-0.2134	48529.152	1.9	4.39
EMEPMPEA_06620	0.4481	8077.955	7.2	3.77
EMEPMPEA_06621	-0.1659	24582.047	1.9	4.22
EMEPMPEA_06622	1.4391	4926.852	1.2	5.19
EMEPMPEA_06623	0.6079	13629.844	5.5	5.27
EMEPMPEA_06624	1.0096	8235.54	5.5	3.89
EMEPMPEA_06625	-0.8035	22008.746	1.9	4.19
EMEPMPEA_06626	-0.3214	39844.601	1.9	4.57
EMEPMPEA_06627	-0.2763	11585.863	1.9	4.26
EMEPMPEA_06628	-0.0553	32190.111	30	4.74
EMEPMPEA_06629	-0.237	7497.306	30	5.7
EMEPMPEA_06630	-1.6407	31263.248	1	12.28
EMEPMPEA_06631	-0.2918	16389.922	4.4	4.19
EMEPMPEA_06632	-0.3197	45767.912	1.2	4.1
EMEPMPEA_06633	-0.1578	27126.348	7.2	4.33
EMEPMPEA_06634	-0.0866	25964.223	5.5	4.57
EMEPMPEA_06635	-0.3761	18167.882	7.2	4.39
EMEPMPEA_06636	-0.4077	19647.98	1	4.82
EMEPMPEA_06637	-0.1484	10452.892	4.4	9.29
EMEPMPEA_06638	0.6131	65255.289	7.2	4.44
EMEPMPEA_06639	-0.0887	25737.767	1.9	4.45
EMEPMPEA_06640	-0.6388	13416.545	1.1	4.12
EMEPMPEA_06641	-0.6124	10771.819	1.1	4.65
EMEPMPEA_06642	0.8396	58840.372	5.5	9.56
EMEPMPEA_06643	-0.4181	39842.177	1	3.83
EMEPMPEA_06644	1.1163	8693.509	1.9	11.18
EMEPMPEA_06645	0.7983	6414.636	4.4	4.82
EMEPMPEA_06646	-1.532	19116.145	100	4.31
EMEPMPEA_06647	-0.353	24035.491	100	9.31
EMEPMPEA_06648	-0.4222	61199.855	5.5	4.86
EMEPMPEA_06649	0.1075	5798.6	20	4.25
EMEPMPEA_06650	-0.4293	11711.955	0.8	4.19
EMEPMPEA_06651	-0.5678	12682.187	4.4	6.01
EMEPMPEA_06652	-0.0797	33708.186	1.9	4.71
EMEPMPEA_06653	-0.2373	12625.175	4.4	4.5
EMEPMPEA_06654	-0.5902	6911.578	7.2	4.42
EMEPMPEA_06655	-0.3315	12625.133	1.9	4.74
EMEPMPEA_06656	-0.5694	12203.607	1	4.59
EMEPMPEA_06657	-0.4191	11252.551	1.9	6.24
EMEPMPEA_06658	-0.6492	7256.869	4.4	4.03
EMEPMPEA_06659	-0.208	32908.187	100	4.17
EMEPMPEA_06660	-0.6099	12766.188	4.4	4.25
EMEPMPEA_06661	0.1121	11013.524	1.1	4.22
EMEPMPEA_06662	-0.0612	13684.507	1	4.31
EMEPMPEA_06663	-1.2392	6599.3	1	9.46
EMEPMPEA_06664	-1.4516	26213.164	4.4	5.27
EMEPMPEA_06665	-0.189	37546.561	0.8	5.22
EMEPMPEA_06666	0.1866	60148.473	1.9	9.38
EMEPMPEA_06667	0.8075	7162.328	30	4.07
EMEPMPEA_06668	0.5618	22149.233	1.1	3.95
EMEPMPEA_06669	-1.1041	62856.692	30	5.77
EMEPMPEA_06670	-0.1845	31335.096	7.2	4.71
EMEPMPEA_06671	0.4492	73853.38	1.1	4.84
EMEPMPEA_06672	-0.1696	37134.75	1.9	4.96
EMEPMPEA_06673	-0.78	20872.913	1.1	3.66
EMEPMPEA_06674	0.7607	33436.208	4.4	6.83
EMEPMPEA_06675	-0.1967	13882.262	30	4
EMEPMPEA_06676	-0.2925	6008.652	30	4.7
EMEPMPEA_06677	-0.3392	22056.871	1.9	3.45
EMEPMPEA_06678	-0.3844	49437.375	4.4	4.95
EMEPMPEA_06679	-0.2953	11594.173	30	5.6
EMEPMPEA_06680	-0.088	11940.512	20	4.55
EMEPMPEA_06681	-0.75	53074.739	1.3	4.33
EMEPMPEA_06682	0.1246	22445.937	1.9	5.86
EMEPMPEA_06683	-0.1081	33169.302	30	4.31
EMEPMPEA_06684	-0.5061	79858.92	4.4	4.72
EMEPMPEA_06685	-0.2992	15616.597	5.5	5.33
EMEPMPEA_06686	-0.7283	15925.616	1.1	4.73
EMEPMPEA_06687	0.4877	63771.064	1	4.88
EMEPMPEA_06688	0.7739	11560.481	4.4	10.63
EMEPMPEA_06689	-0.1026	19375.973	1.9	9.2
EMEPMPEA_06690	-0.4574	59150.908	5.5	4.85
EMEPMPEA_06691	0.1523	28831.462	5.5	8.03
EMEPMPEA_06692	0.0667	17189.624	20	5.18
EMEPMPEA_06693	-0.4231	59729.605	4.4	4.63
EMEPMPEA_06694	-0.2535	54963.644	5.5	5.03
EMEPMPEA_06695	-0.4793	63944.417	7.2	3.76
EMEPMPEA_06696	-0.3824	49605.038	4.4	4.8
EMEPMPEA_06697	0.5545	3759.491	100	5.31
EMEPMPEA_06698	-0.0522	14759.087	1.1	9.21
EMEPMPEA_06699	-0.5191	9134.394	0.8	8.05
EMEPMPEA_06700	0.7161	33852.267	7.2	9.75
EMEPMPEA_06701	0.8716	32368.371	2.8	9.03
EMEPMPEA_06702	-0.1819	47589.089	1.9	4.78
EMEPMPEA_06703	-0.1313	38545.376	4.4	5.04
EMEPMPEA_06704	-0.2896	35978.347	20	5.28
EMEPMPEA_06705	-0.1441	29055.526	1.1	5.1
EMEPMPEA_06706	0.1333	6012.029	30	8.85
EMEPMPEA_06707	-0.6273	7932.106	1	11.72
EMEPMPEA_06708	-0.2205	48283.668	5.5	4.27
EMEPMPEA_06709	-0.2839	102277.539	30	4.4
EMEPMPEA_06710	-0.5567	30721.383	1.9	11.43
EMEPMPEA_06711	-0.5317	68682.832	4.4	4.59
EMEPMPEA_06712	-0.6327	13286.614	1.9	4.39
EMEPMPEA_06713	-0.3279	26615.352	1.2	4.46
EMEPMPEA_06714	-0.1845	13807.165	1.1	4.21
EMEPMPEA_06715	-0.4195	27354.506	7.2	4.2
EMEPMPEA_06716	0.9846	14101.693	2.8	4.52
EMEPMPEA_06717	-0.3213	17327.836	1.1	4.26
EMEPMPEA_06718	0.9435	22136.931	1.1	4.59
EMEPMPEA_06719	-0.1361	35339.432	20	4.61
EMEPMPEA_06720	0.4709	14329.418	20	4.33
EMEPMPEA_06721	1.0293	6283.661	5.5	11.82
EMEPMPEA_06722	-0.2042	17121.673	7.2	4.29
EMEPMPEA_06723	-0.2106	27786.81	20	4.41
EMEPMPEA_06724	0.4014	6843.682	4.4	4.11
EMEPMPEA_06725	-0.2015	33984.083	1	4.77
EMEPMPEA_06726	0.9479	16352.27	1	9.84
EMEPMPEA_06727	-0.364	16952.977	1	4.5
EMEPMPEA_06728	0.0894	21410.661	7.2	6.32
EMEPMPEA_06729	-0.41	11972.263	30	4.39
EMEPMPEA_06730	-0.3811	7867.638	7.2	4.05
EMEPMPEA_06731	-0.0415	14630.306	100	3.9
EMEPMPEA_06732	0.4512	4704.465	5.5	5.37
EMEPMPEA_06733	-0.3576	75722.306	4.4	4.58
EMEPMPEA_06734	-0.1121	24184.998	30	4.26
EMEPMPEA_06735	-0.5519	14046.618	1.9	4.6
EMEPMPEA_06736	0.9857	33374.549	5.5	5.42
EMEPMPEA_06737	-0.5272	15464.039	1.3	4.31
EMEPMPEA_06738	-0.1461	17058.272	30	4.58
EMEPMPEA_06739	0.7693	41831.036	1.9	4.46
EMEPMPEA_06740	-0.1711	17224.379	4.4	4.28
EMEPMPEA_06741	-0.6339	16726.359	7.2	4.44
EMEPMPEA_06742	-0.612	55075.603	4.4	6.12
EMEPMPEA_06743	-1.2105	21148.232	1.9	12.66
EMEPMPEA_06744	-0.1905	42028.181	0.8	4.81
EMEPMPEA_06745	-0.0219	44579.108	1.9	4.01
EMEPMPEA_06746	-0.2189	48041.285	20	8.85
EMEPMPEA_06747	-0.3978	67970.887	1.9	5.16
EMEPMPEA_06748	-0.0226	22982.366	30	9.32
EMEPMPEA_06749	-0.273	72711.051	7.2	4.73
EMEPMPEA_06750	-0.4454	74975.743	4.4	4.55
EMEPMPEA_06751	-0.0023	27727.012	1	7.87
EMEPMPEA_06752	-0.118	37127.311	4.4	6.01
EMEPMPEA_06753	-0.1805	58067.253	20	5.2
EMEPMPEA_06754	-0.7775	14346.749	1	4.89
EMEPMPEA_06755	-0.2984	35783.762	1	4.36
EMEPMPEA_06756	0.8779	14964.504	1.9	6.54
EMEPMPEA_06757	-0.2551	51574.93	100	4.02
EMEPMPEA_06758	0.8062	35366.696	7.2	4.99
EMEPMPEA_06759	-0.4754	19203.326	1.2	11.92
EMEPMPEA_06760	-0.6728	26660.974	1.2	4.15
EMEPMPEA_06761	0.6526	16624.477	20	4.71
EMEPMPEA_06762	-0.0637	15203.689	1	4.02
EMEPMPEA_06763	-0.7363	9828.038	1.3	4.84
EMEPMPEA_06764	0.0371	42189.65	7.2	4.28
EMEPMPEA_06765	-0.1882	10876.255	7.2	4.5
EMEPMPEA_06766	0.8967	27489.947	7.2	4.95
EMEPMPEA_06767	-0.366	38909.039	4.4	4.13
EMEPMPEA_06768	0.1994	34093.072	1.1	4.18
EMEPMPEA_06769	-0.5137	20965.175	7.2	4.82
EMEPMPEA_06770	-0.2681	16406.128	1.1	4.19
EMEPMPEA_06771	0.2581	7109.463	1.4	8.79
EMEPMPEA_06772	-0.8171	13001.884	4.4	9.81
EMEPMPEA_06773	-0.9492	8854.216	4.4	9.21
EMEPMPEA_06774	-0.3385	6311.371	30	9.29
EMEPMPEA_06775	0.1026	12112.444	3.5	4.57
EMEPMPEA_06776	-0.8356	31911.164	30	10.95
EMEPMPEA_06777	-0.5404	29658.438	1.2	8.81
EMEPMPEA_06778	-0.0831	35878.671	7.2	5.69
EMEPMPEA_06779	-0.7175	27677.408	2.8	5.71
EMEPMPEA_06780	-0.1671	49784.202	20	5.03
EMEPMPEA_06782	-0.919	15373.321	1.4	4.21
