Category	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Genetic Information Processing;Replication and repair;Non-homologous	906.735827842	1008.36085776	1010.0054774	997.625304896	876.438521468	933.276185392	627.033092114	648.627156106	887.961623	834.184676085	613.068008109	622.637435086	545.667899054	581.644869041	565.95631299	890.652348858	763.065254905	844.312081899	856.8578363	806.84330543
Metabolism;Metabolism of cofactors and vitamins;Thiamine	6451.31502187	6677.04344144	6199.27954831	6473.67473533	6392.70026141	6686.65208381	7523.05344337	6992.54765015	6953.34217899	7182.99938873	7124.31224626	7325.11561102	7526.29217773	5892.20220242	7496.92729287	6412.05257698	6448.0202452	6013.86693228	6412.10299825	6240.68644359
Human Diseases;Drug resistance: Antineoplastic;Platinum	1248.07050778	1049.98211075	1087.28001435	1126.32098988	1121.7892036	1196.0255365	1638.7161123	1330.35673322	1303.754457	1358.59032214	926.316416164	975.945198135	1026.9108461	869.838378061	1124.20050098	1159.42108882	1105.32374286	1014.70869888	1115.26811339	950.101178329
Human Diseases;Drug resistance: Antineoplastic;EGFR	642.811866887	706.937209834	620.733506631	593.680882938	652.414681349	682.124980287	407.722127074	455.655492075	538.027813	517.297556053	304.661910054	389.743026054	309.50240603	388.947653028	341.558722994	598.353344905	585.544130928	551.051774934	503.818262177	472.793641666
Human Diseases;Drug resistance: Antineoplastic;Antifolate	3715.31458935	3857.2670171	3299.74635104	3304.12093266	3586.15625791	3525.13539448	3493.98025763	3372.27371155	3533.958971	3675.61258837	3200.68777557	3564.45514149	3440.43423134	3151.65487422	3516.18951994	3891.43262238	3889.19615652	3783.64264354	3807.20518133	3624.30325944
Human Diseases;Drug resistance: Antineoplastic;Endocrine	3.48669799939	2.78242399935	3.76983199775	5.06820999947	2.74497000146	4.33590800182	5.21407000094	7.38760600121	4.087569	6.23839200063	5.0723010009	8.95453000124	8.55937700084	19.6301300014	6.37880299989	5.86116299907	5.37254499933	10.3838519988	4.57952100161	6.58250999535
Metabolism;Nucleotide metabolism;Pyrimidine	37755.7641804	41225.6359523	35091.7439221	35808.0321363	37663.5141261	40450.836273	37717.4451999	36489.32816	37595.40577	37641.8350998	34545.3010141	37420.9395332	34704.5172904	31231.8156012	36759.0137974	39500.9838487	38489.4797262	38208.8862834	38948.3062407	36790.327412
Metabolism;Biosynthesis of other secondary metabolites;Tropane,	2848.6978745	3017.13861129	2768.44189435	2703.86462872	2760.91044347	3018.57877527	2536.59420746	2494.35729841	2758.670425	2643.35070827	2323.60872841	2746.39768838	2328.68586423	2308.80440316	2630.72846695	3191.37206349	3107.66141361	2932.84030265	2961.15303604	2695.7349601
Organismal Systems;Endocrine system;Thyroid	22.4322309961	12.898532997	19.5552019883	21.1620579978	14.7346050079	28.0161620118	25.9644780047	28.3643700047	24.247528	30.8245130031	24.8918360044	50.246920007	40.923406004	97.1114420069	34.9479399994	25.4496329959	38.5397719952	31.4772079962	19.5358360069	32.8078739768
Organismal Systems;Endocrine system;Thyroid	80.600486986	43.12152399	64.8203529615	82.8865609914	49.0899780262	46.1896670195	201.959518036	148.868426024	127.226312	154.651483016	133.491498024	122.659590017	131.006528013	111.327729008	114.083020998	84.4585699866	62.8990079921	73.1117889913	89.3935290313	71.8424629493
Organismal Systems;Endocrine system;Insulin	1541.13246973	1759.78654959	1585.07527206	1626.27451783	1578.49130384	1705.00708672	1675.88045731	1616.84418926	1686.864325	1690.80440917	1480.71228326	1602.54844622	1518.76960415	1433.6807791	1595.34420897	1752.30248072	1686.48714779	1561.88663681	1579.30876355	1513.99547193
Metabolism;Glycan biosynthesis and metabolism;Glycosphingolipid	443.904499923	562.849183868	474.499204717	505.211744948	499.576385266	499.31045821	496.86168909	535.959413088	455.837152	480.192148049	632.717675112	654.608654091	724.887111071	538.541048038	700.777332988	454.640887928	495.562560938	481.216411942	465.340255163	588.987204584
Metabolism;Glycan biosynthesis and metabolism;Glycosphingolipid	0.0	0.0	0.287502999829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10592700015	0.0	1.30608500009	0.0	0.0	0.778443999903	1.13555399986	0.0	0.0
Metabolism;Lipid metabolism;Sphingolipid	3619.62294537	3696.79023613	3477.02761993	3359.10535365	3825.11842904	3446.19565045	3873.3604737	3894.76452564	3489.004511	3700.32206938	3442.80621561	3390.96186347	3859.09928038	3056.58036322	3608.25044794	2746.47934356	3019.97456363	3136.09265362	3352.60950117	3363.06099562
Metabolism;Glycan biosynthesis and metabolism;Glycosphingolipid	119.562194979	231.995357945	208.015708876	214.705326978	175.967244094	141.99196806	176.567812032	261.493430043	159.323907	181.347754019	465.965991082	467.562412065	533.967546052	365.748389026	455.000590992	232.041171963	219.533771973	272.132757967	274.420959096	365.903220741
Metabolism;Biosynthesis of other secondary metabolites;Betalain	21.7419139962	13.001010997	14.3502879915	12.6155439987	22.8838770122	2.34267300098	12.8490390023	8.94756100147	6.183384	5.62216900058	20.3250580036	10.5696720015	37.0506460036	54.5404880038	9.13405299985	6.97216099889	11.1430219986	4.70977399943	17.4009540061	16.1557409886
Human Diseases;Cardiovascular diseases;Fluid	2242.30291361	1982.67180354	1888.08879288	2085.63794878	2066.3421991	2030.96104386	2858.42114152	2338.73230338	2399.571433	2478.59258225	1988.01606035	1999.93086728	2245.61231622	1712.05711512	2155.72302496	2275.94004864	2210.60888973	1884.38858477	2267.0384408	1870.14309468
Metabolism;Carbohydrate metabolism;Glycolysis	33654.1368721	33372.3302132	29862.2287192	29711.1525849	31977.7246641	36494.1617554	30768.5514696	29164.6689728	31287.363012	31353.9812482	24534.7207003	28915.753689	26003.0297305	24669.2472067	27994.4767925	33677.6481456	32970.8360399	30949.0731323	30985.4253259	29753.3101
Human Diseases;Endocrine and metabolic diseases;Type	309.622619946	257.857902939	320.836600809	371.397911961	252.177517135	178.194313075	618.892748113	543.111472089	443.20817	514.331973052	689.104309122	581.00626108	744.857656073	461.690574033	667.327705988	307.276465951	333.873022958	348.454723959	403.942064141	355.22729875
Organismal Systems;Immune system;IL-17	52.0234669909	32.5568979924	43.5339969741	58.5699219939	36.4530720194	46.7207190198	158.980715029	104.039335017	80.5431159999	101.20675601	72.822420013	67.0718370093	74.6871160073	77.7307570054	78.0788189987	63.0814589898	66.9486079917	56.0914129933	70.6465420248	39.4689059722
Organismal Systems;Immune system;Natural	3.93140399931	2.76522299935	4.34764099741	5.01955699948	2.68119600143	4.74938400199	4.83643600088	7.3458860012	4.224625	6.50976400066	4.23158700075	8.00316900111	6.28406000061	16.1340800011	4.94086799992	4.33439199931	4.61145199943	5.77183499931	3.44569500121	5.06925199642
Organismal Systems;Immune system;Th1	2.50425999956	1.19838099972	2.50884099851	2.61433599973	1.4974720008	2.55213200107	3.01938500055	3.37519100055	2.545223	2.57758900026	1.81705300032	4.95902300069	3.85119000037	11.2119730008	2.51530399996	2.32081499963	3.42684799957	3.87549699953	1.4304570005	4.71784199666
Organismal Systems;Immune system;Th17	43.2773839925	15.3013149964	38.8084989769	49.7160279948	24.1926770129	24.1300910102	141.098354026	89.7274370147	71.8409419999	85.9650010088	70.4485320125	60.7363080084	66.0551120064	62.7764580044	72.4600169988	51.9268539916	53.0552779934	44.7090879946	57.00714702	30.9147359782
Cellular Processes;Cellular community - eukaryotes;Signaling	7.09906299876	3.76177599912	5.80647399654	6.95837199928	4.00318500214	8.41968200354	7.45826500136	8.04337900131	4.92329	9.61207400098	7.97636100141	10.8572200015	11.7160360011	26.5112180019	7.14664899988	6.286346999	8.28129199898	6.60694299921	5.37274400189	8.57191599395
Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide	529.957941908	339.86484192	495.295239705	568.431696941	368.712492197	264.730371112	1216.71323522	1018.21465417	781.796127999	847.629535086	884.607659156	1106.76260015	1001.5496901	1064.62853308	1120.94859498	711.245642887	602.279344925	823.007300901	716.856915251	774.779325452
Organismal Systems;Development;Osteoclast	4.74509199917	2.61680999939	4.34764099741	4.07657599958	2.68119600143	4.74938400199	4.83643600088	5.88242700096	4.224625	5.41104100055	5.0691280009	15.3984180021	6.28406000061	19.8168620014	12.6879339998	6.9107319989	16.043668998	6.28679199925	4.30787500151	9.50591299329
Environmental Information Processing;Signal transduction;Wnt	25.3083909956	14.7866429965	21.1178579874	23.4441829976	20.0643410107	30.811109013	28.5707020052	32.4266370053	26.218582	35.1361270036	25.9783800046	42.4832850059	41.338885004	99.157995007	29.1144829995	23.1600029963	28.3823289965	26.6439419968	19.856772007	32.7424229769
Metabolism;Metabolism of terpenoids and polyketides;Carotenoid	2179.59148162	1884.08309756	1982.44111182	2038.65917579	1964.50596705	1999.49456184	2625.07590948	2087.23086534	2216.464675	2293.01345723	1818.53016832	1967.67103127	1974.50718919	1619.81251911	2006.69931897	2231.71877164	2158.36061173	1910.28860177	2051.76310572	1843.4401907
Metabolism;Metabolism of terpenoids and polyketides;Terpenoid	13175.7547067	12612.600517	11462.8734142	11553.9327158	12694.6994168	12879.1885704	11923.2026912	11241.4976938	12318.829162	12116.4915902	9552.18109869	11077.8407985	10219.978898	9356.95442866	11001.0058048	12299.555882	11965.6394375	11497.8866036	11550.1146971	11121.1954061
Metabolism;Biosynthesis of other secondary metabolites;Indole	21.3919149963	11.0862979974	10.123271994	8.09492399915	20.9575650112	1.6740570007	10.995181002	7.24855100119	5.631512	4.8210510005	17.2553100031	8.27263800115	30.2917750029	10.6364110008	6.0949609999	6.57289799895	5.36400899933	4.39078699947	16.0097460056	12.6117449911
Metabolism;Metabolism of terpenoids and polyketides;Limonene	3266.52795343	3032.82739729	2643.31632543	2682.26662472	3008.31827761	3727.43244357	3032.97128455	2906.76118548	2986.138248	2970.4184133	2511.46569244	2867.5777584	2716.62352227	2592.87049318	2890.21985395	3122.6563205	3364.05711558	2914.20832165	2782.46491898	2888.07980096
Metabolism;Metabolism of terpenoids and polyketides;Zeatin	200.349474965	198.626881953	282.737174831	243.245642974	185.179666099	164.321728069	388.217818071	398.190232065	272.76863	301.47127703	504.696326089	468.539252065	548.331376053	415.445270029	539.01820099	230.828058963	258.999181968	286.624251966	282.396617099	276.332830805
Metabolism;Metabolism of terpenoids and polyketides;Sesquiterpenoid	534.810632907	499.415085883	377.673145775	384.97134196	502.216474269	597.755993251	617.075275112	488.84689008	515.248248999	515.732947053	346.514871061	326.084428045	309.12246503	290.664197021	393.048414993	455.421233927	423.177171947	418.25544795	430.498885151	375.364914735
Metabolism;Metabolism of cofactors and vitamins;Porphyrin	18802.6711337	18403.9503387	16485.7404632	17202.2689422	17409.0704993	20626.3482457	20680.1643288	18179.483795	19711.416844	20160.4686181	14405.1535265	16957.4171844	15277.9198825	14002.729737	16649.7105777	20848.5299727	20443.1778045	17641.4367739	18359.8273654	16993.559815
Cellular Processes;Transport and catabolism;Mitophagy	14.5359689975	10.2207859976	22.9821579863	21.5709009977	14.1739510076	20.3114720085	27.262173005	29.1016380048	21.69101	31.3986960032	14.5649890026	33.2779250046	29.2860270029	57.6576150041	24.7106339996	15.2113049976	23.3549639971	17.3456299979	10.7498260038	25.467282982
Cellular Processes;Transport and catabolism;Autophagy	720.170829875	769.60062782	604.096939641	603.925465937	706.325544377	713.2212143	592.019761108	547.20086909	681.857371	674.695829069	419.988227074	529.111577073	504.125479049	625.823133044	514.957145991	740.959540882	731.196070909	637.198167923	573.102528201	661.759464533
Genetic Information Processing;Folding, sorting and degradation;SNARE	20.8152329964	11.1361029974	17.7225639895	20.2649009979	15.9971020085	26.141683011	27.9897550051	27.3373700045	18.232991	28.4204800029	25.2479630044	36.344623005	43.6505900043	84.445026006	25.6096259995	19.7895199969	24.531599997	23.4267449972	15.5359200054	28.7187059797
Cellular Processes;Transport and catabolism;Mitophagy	5.03402999912	4.32370399898	5.57017999669	5.83614199939	3.79696200202	7.06356200297	6.35558300115	8.00905400132	4.501912	8.46310500086	7.57452600135	10.3036270014	12.4221920012	22.9619450016	9.59511899984	6.22900199901	9.07074099888	8.07711699903	4.71350200166	10.4105499926
Cellular Processes;Transport and catabolism;Autophagy	13.8647879976	7.98947599814	9.98150799407	8.09334799914	10.2538000055	16.634681007	20.9853460038	16.9669510028	11.879372	18.5978160019	12.6113750022	23.7082880033	22.2128940022	57.8904840041	18.0590629997	11.1981109982	16.5379999979	15.9505399981	10.1853470036	18.6836779868
Metabolism;Biosynthesis of other secondary metabolites;Prodigiosin	5607.88945002	5084.68378881	4912.77520908	4759.9910255	5325.74416884	6489.38319573	5325.10355197	5000.39893382	5071.626086	5149.54274952	3629.16985964	4521.09478563	4281.90981042	3896.13472827	4479.53771092	4952.53127021	4842.2050654	4885.82742841	4731.77531666	4744.24484565
Metabolism;Biosynthesis of other secondary metabolites;Carbapenem	421.037114927	430.636304899	480.989736714	585.026884939	435.668343233	292.404049123	850.282085154	774.671030127	689.991144999	709.930790072	862.986230152	853.573491118	859.428499084	731.294949051	950.687234984	671.282429893	615.507607923	621.154361925	664.446399233	620.892778562
Metabolism;Biosynthesis of other secondary metabolites;Clavulanic	4.28690499925	2.42939199943	2.26059599865	1.83093099981	2.4281610013	10.1419980043	2.43794800044	2.95960200048	3.203851	4.19458500043	0.0	0.271761000038	3.49734100034	1.02687900007	0.253587999996	0.233118999963	0.0	0.0	0.0	1.17723899917
Metabolism;Amino acid metabolism;Arginine	15602.0037233	15004.8124965	13622.3319569	13878.8930126	14908.556091	17707.5728124	15306.3561448	14364.9115474	15105.745076	15167.6444835	12505.4640862	14208.269991	13546.8277323	12286.9983079	14337.2566368	15844.6092015	15723.231356	14917.8112222	15192.1399193	14527.7489557
Metabolism;Global and overview maps;Microbial	143759.450707	141518.429077	126480.989601	126701.48081	137678.252113	153801.853467	134507.731485	126992.914747	135967.328424	135443.997603	106778.549123	124952.063644	112860.06141	105576.738076	120546.49978	141388.800303	140452.379134	130955.187553	134016.993188	126403.377609
Genetic Information Processing;Replication and repair;Base	8712.42969848	9582.87900175	8223.2979571	8319.77847113	8611.3772866	9128.86567284	7696.5650984	7604.29782425	8477.40642499	8342.94165785	6554.50807816	7675.75535207	6900.89564367	6466.49214546	7301.64269687	9109.55577455	9079.66170087	8691.13713995	8356.93464693	7931.8460344
Organismal Systems;Nervous system;Dopaminergic	216.229603962	299.51381193	231.673550862	251.253512974	267.024275143	160.003467067	290.351295053	340.325689056	262.242397	286.652775029	483.199264086	574.38278808	630.101552062	551.904762039	469.765967992	268.882253957	319.85934096	266.518842968	387.823286136	347.908058754
Organismal Systems;Nervous system;Glutamatergic	1226.38248079	1158.59219973	1130.17408833	1182.48673788	1120.9049326	1220.98472451	1253.93286523	1159.25086019	1189.83222	1196.46337512	903.91188316	1266.58838318	899.023303088	1086.95437008	1117.94525198	1409.48199678	1451.84300182	1322.23079184	1314.97325246	1245.85443712
Organismal Systems;Nervous system;Cholinergic	6.07339899894	3.61885399915	7.52960399551	7.45234399922	5.47406400292	6.56671600275	10.814635002	13.5862190022	8.235678	9.31876900095	11.6894120021	16.7534820023	17.0376140017	25.5693020018	12.1529109998	6.44069499897	10.3223239987	6.90862399917	5.9792720021	9.09288499358
Organismal Systems;Nervous system;Serotonergic	197.769858965	287.831626933	216.052130871	232.744569976	253.050254135	135.529633057	267.922374049	314.258490051	242.485833	259.716209027	462.970204082	538.837842075	593.719184058	469.189934033	446.136022992	250.43065996	292.214363964	245.495751971	369.59200913	316.515048776
Organismal Systems;Nervous system;GABAergic	1228.16166979	1159.69295573	1131.26300433	1184.53024288	1122.5760356	1221.73829251	1257.72960723	1161.23830319	1191.042592	1201.35231312	906.47626316	1270.99283718	902.262204088	1095.34202008	1119.44821798	1410.77482978	1454.96290082	1323.42498984	1316.66301146	1248.48956912
Genetic Information Processing;Transcription;Basal	9024.43879843	9712.42969972	8191.73263213	8336.08680213	8935.84845577	10599.8759635	7022.62324328	7297.2466512	8651.86832699	8300.37513385	4693.37713083	6146.54131385	4940.19483948	5865.24361041	5768.6248979	9470.77484749	9106.49968387	8794.14674594	8381.91025694	7938.39240639
Organismal Systems;Nervous system;Synaptic	37.6645589935	21.9960989948	33.3298599802	38.9336019959	31.4472760168	44.4865900187	52.7435110096	55.009567009	37.516032	53.4907240054	40.3445910071	67.8950850094	64.9030550064	166.485224012	48.1076979991	37.431182994	47.894732994	45.1474619946	31.6685830111	58.7100629585
Genetic Information Processing;Transcription;RNA	8503.77709452	9581.76953675	7261.77732168	7437.84062022	8482.86090053	9447.83385598	7690.4991784	7408.36110821	7962.10360999	7813.15179479	5923.07771005	7232.970495	6627.79474665	6260.32800644	6850.94329388	8378.48869067	8234.66496597	8063.93566203	7989.7933708	7364.6743108
Organismal Systems;Nervous system;Retrograde	88.4346059845	80.7496119811	99.1126779411	128.019838987	101.654381054	100.199249042	97.7299490178	141.117120023	121.054765	117.071883012	137.760597024	269.855398037	187.751264018	298.009691021	133.933300998	105.047988983	90.5319469888	118.355218986	92.3982990324	116.975221917
Metabolism;Lipid metabolism;Arachidonic	15.2208389973	7.31235299828	10.014928994	10.1501979989	7.82274100418	14.1068250059	15.9305020029	14.3515880023	14.108831	14.3826270015	17.8163680032	29.5073000041	36.9079320036	52.0359340037	15.2943549997	16.7510609973	18.6660569977	29.9562609964	19.8274240069	19.5923609862
Metabolism;Global and overview maps;Biosynthesis	85269.8753751	85343.616078	75102.6741933	77068.796865	82207.6252109	88018.067046	83405.7384072	77827.9324717	82658.2773199	82729.1079804	70145.5888234	80497.1122842	73478.5636782	65844.0118057	78133.0258936	85872.2621473	84013.1616756	79824.3731704	82456.0744329	77326.0122644
Human Diseases;Infectious diseases: Bacterial;Bacterial	39.0440859932	22.6462309947	31.2702749814	48.9433719949	27.1772860145	23.5781890099	158.983587029	109.866277018	93.4514079999	103.526067011	37.4338800066	35.0754190048	36.3979600035	42.624683003	55.844282999	18.450187997	37.0716709954	18.2509179978	16.9838200059	30.7513409783
Metabolism;Xenobiotics biodegradation and metabolism;Styrene	2002.38564565	1668.91288961	1682.96592	1719.04758682	1813.86129097	2476.92859704	2769.5612325	2153.21197935	2212.230707	2318.86197323	1421.51711325	1731.02160724	1547.66737915	1303.32508509	1718.91256297	1686.18617873	1676.89582279	1581.66777581	1591.01875556	1473.88490696
Metabolism;Xenobiotics biodegradation and metabolism;Ethylbenzene	2672.40191353	2389.69653444	2319.76489362	2257.83766476	2575.79424338	3002.46975826	1820.81596533	1832.5085563	2056.700816	1971.6402152	1329.27343724	1756.57504324	1527.74359415	1519.04815411	1655.32986497	2034.62396468	2178.00162273	2052.06315275	2054.72994872	1918.74957364
Metabolism;Carbohydrate metabolism;Propanoate	25899.3756995	25280.5686891	21961.6381539	21739.7172377	24631.1342981	27929.8714378	21949.919418	21638.6081625	23335.64436	22976.9450803	17918.7065392	20357.3182398	18712.0444118	17540.8219292	19788.1118887	23089.4283893	23166.5513121	21548.2779814	22308.7920258	20786.3376363
Human Diseases;Immune diseases;Rheumatoid	24.8791939957	13.2402139969	21.2242489874	22.3754899977	20.9830360112	26.7803970113	33.056396006	34.6780540057	23.970126	34.4086720035	27.2866050048	41.2432790057	44.4861330044	95.8058920068	31.1209409994	24.0516059962	30.9317839961	28.3360669966	19.1925710067	33.7019509762
Human Diseases;Immune diseases;Systemic	24.7115149957	19.3747029955	16.6528969901	27.6441799971	19.0333150102	30.797941013	38.772743007	34.8266230057	28.402962	36.2659010037	39.370012007	40.3197780056	56.8533230056	111.088378008	30.2028869995	23.8756069962	35.1440129956	34.1134859959	19.6137520069	51.2822849638
Metabolism;Xenobiotics biodegradation and metabolism;Fluorobenzoate	733.208411872	496.091367884	545.510635675	621.596911935	640.599115342	789.666321332	1381.81940325	909.820931148	806.19846	944.554043096	415.436610073	534.890661074	442.046649043	387.701550027	587.73670299	462.519019926	481.44760094	431.767719948	447.748045157	404.902772714
Metabolism;Metabolism of cofactors and vitamins;Nicotinate	12258.4526219	12271.8697631	10629.2379287	11018.1859099	12239.8810395	12494.0388123	12430.0807273	11259.4811298	11801.356509	11861.9635302	10371.6140708	11538.6085746	10884.1780541	9328.72060066	11166.2511218	11639.2349071	11438.4587526	11098.0432117	11207.1838599	10670.0871195
Metabolism;Carbohydrate metabolism;Galactose	11467.56563	11553.7595103	10623.5817127	10573.6706169	11443.2863201	11050.6712316	11619.6130241	11202.9425188	11385.237558	11350.2283082	10017.5144838	11047.0815345	10362.903085	9174.73492965	11161.5561778	11799.2016171	12010.4049645	11007.0374767	11456.72164	11019.3647992
Metabolism;Carbohydrate metabolism;Ascorbate	6260.52022091	5921.88690961	5380.9811518	5432.54415643	6071.62975124	7799.61082028	5875.89645807	5551.09934591	5945.665235	6001.44938361	4438.14824378	5173.85629572	4969.74328049	4666.93340433	5211.51224891	5944.55817705	6116.65804424	5567.70856433	5593.76229396	5611.88166604
Metabolism;Carbohydrate metabolism;Fructose	8165.64278458	8171.56622809	7895.9287143	8031.48693416	8044.98380329	8836.60665672	9304.16669469	8630.04937841	8636.78123599	8775.25272989	7937.6128014	9441.12587931	9026.61599588	7365.97285552	9244.95407284	9007.72528957	8545.05041994	8999.01748392	8725.41327006	8605.88766392
Human Diseases;Substance dependence;Amphetamine	206.786800964	293.611958931	224.684326866	241.208557975	260.432021139	148.516449062	278.597451051	326.846456053	253.031883	271.146147028	472.507612084	557.303078077	611.80087506	509.129568036	457.560460992	260.315760958	306.969096962	255.073132969	377.321892132	333.353231764
Human Diseases;Substance dependence;Cocaine	195.832845966	286.770022933	213.740427873	230.511293976	251.866530134	133.332381056	265.432187048	311.133715051	240.272181	256.882757026	460.555670082	535.507676074	590.555103058	460.820804033	443.710458993	248.41708296	290.179015964	243.298473971	367.576771129	314.200765778
Human Diseases;Cancers: Specific types;Basal	5.24423099909	3.4604039992	5.79385199654	4.97941199948	3.99749500213	7.42337300312	8.2061470015	8.96871200147	4.979031	7.57067400078	5.79454100103	10.3429890014	10.8801720011	24.6071840017	6.0024579999	6.68415599893	6.91501999914	6.74469299919	5.91320600208	9.71013599313
Human Diseases;Cancers: Specific types;Thyroid	1.93701299966	1.06160399975	2.31170299862	2.23327599977	1.18372400063	2.19725200092	2.49018700045	3.12477500051	2.213652	2.83345200029	2.41453400043	3.33016600046	3.16408100031	8.36913000059	2.42556399996	2.01357699968	2.03534799975	2.19727799974	2.01523800071	2.31428299837
Human Diseases;Cancers: Specific types;Prostate	53.5575919907	22.0448569948	47.1929869719	60.5211879937	30.7698490164	36.6551130155	152.962808028	103.744511017	82.6869819999	102.900434011	81.0343170144	81.8971410113	86.0816300084	107.831201008	84.3413909986	65.8947039894	69.7921549914	57.5968279931	76.0699650267	45.2715679681
Human Diseases;Cancers: Specific types;Glioma	8.86563799845	6.13106099856	9.24789399449	10.4427049989	7.27814800388	11.6930920049	11.8194460021	14.9004850025	9.945893	13.6039810014	10.9142530019	19.1422570027	19.1467310019	40.6281560029	11.9264239998	8.55327999864	12.2053639985	11.3158189986	8.74652800307	14.4327829898
Human Diseases;Cancers: Specific types;Endometrial	6.00175899895	3.87136699909	5.52199199671	7.11788299926	4.10822600219	7.50675000316	6.88433800125	9.33588600152	6.364417	9.76686800099	7.02095400125	10.9451630015	9.97615300098	26.2417590018	7.54771199987	5.60219699911	6.67597799918	7.50665299911	5.693418002	7.90320499442
Human Diseases;Cancers: Specific types;Pancreatic	5.77692299899	3.17238199926	4.95956499704	6.00822199937	3.86893800206	6.09360500256	7.86572900142	8.72809000143	5.721902	7.64637300078	6.25569800111	10.8260190015	10.246109001	23.2318230016	7.47746399987	5.56384999911	6.3919029992	6.02328899928	5.09413500179	7.04492999502
Human Diseases;Cancers: Specific types;Renal	876.657982848	966.452925774	730.340785566	747.723007922	882.734969472	1002.27700242	697.844963127	758.922518124	790.366407	814.289770083	678.08272012	860.608107119	735.595041072	696.896186049	763.539257987	789.856481874	791.436015901	827.217080901	785.972886276	725.189077488
Human Diseases;Cancers: Specific types;Colorectal	42.3446459926	21.8464459949	28.7141799829	30.7114079968	28.225358015	26.9521730113	57.6627170104	62.5590170103	50.213941	54.5023220055	29.0791370052	49.5695690069	50.3166830049	94.4709390067	29.2207099995	25.4357499959	25.7895079968	30.1607759964	22.0605930077	36.6761909741
Organismal Systems;Immune system;Platelet	14.2377299975	46.2629629891	12.2937679927	12.6831599987	11.0660710059	18.0353180076	13.0561040024	19.2359560032	21.281648	19.922061002	23.4865180041	28.751636004	18.0514550018	44.9610950032	21.2213729996	18.2875969971	25.7215259968	15.1007019982	13.5600100048	21.7863369846
Organismal Systems;Immune system;Antigen	46.5214799919	15.5909239963	41.4650059754	50.2225089948	25.9461430138	26.6134540113	143.066773026	93.1381880153	73.9176129999	90.5997500093	74.8994250133	63.5768050088	73.5835010072	72.3467800051	73.1597079988	55.1283619911	56.1272719931	47.7532219943	59.5665330209	34.022991976
Organismal Systems;Endocrine system;Renin-angiotensin	188.208468967	143.011754967	99.203474941	122.211070987	136.677005073	111.378140047	207.040595037	159.426029026	181.005803	189.661110019	97.4684610173	95.2956560132	104.94744901	76.8873490055	117.797986998	126.55561598	107.552241987	98.2630729882	122.226350043	91.8151119352
Environmental Information Processing;Signal transduction;Hedgehog	18.1178149969	11.1510419974	16.0097049905	17.5514459982	13.9610230075	22.0647740093	21.5527890039	23.2126820038	16.759477	23.9836550024	17.7460440031	32.2516580045	29.8990760029	72.5089140052	20.7485089996	18.981027997	19.6851529975	20.0911679976	15.9965810056	25.6062489819
Environmental Information Processing;Signal transduction;Hedgehog	17.404891997	10.7548899975	16.9349999899	17.7902099982	15.1474960081	21.8437550092	21.928819004	25.6074750042	19.329022	25.5335580026	19.6766440035	33.5895890047	29.0945250028	75.5851440054	21.8421589996	19.0964989969	20.8760409974	18.5997629978	16.4198930058	25.1948549822
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis	289.737238949	343.802411919	367.088139781	376.070929961	287.758262153	214.31182209	570.513795103	527.887126086	443.678042	451.596507046	763.739264135	713.348608098	884.407301086	555.592783039	703.979349988	370.200809941	357.131508956	411.10141495	471.597255166	450.789944681
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis	845.628429853	922.537593784	756.19046055	759.642563921	794.819419425	827.866144349	878.385663159	759.665206124	823.412552999	861.567236088	647.748543115	777.074914108	692.342596067	652.418822046	799.264039986	886.288081859	879.165667891	830.3133709	833.219068292	789.793458442
Metabolism;Metabolism of terpenoids and polyketides;Type	26.2777179954	11.2607669974	14.5534519913	20.7509219978	13.3035390071	9.19755800389	46.2498010084	56.9913010094	42.079192	40.3967630041	10.3679570018	11.9017480017	11.5513580011	2.8449050002	28.6653569995	11.1593629982	6.91858999914	4.06297799951	2.70833100095	4.04792699714
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis	700.166784878	642.724241849	709.378021578	653.925186932	686.438183366	606.302462255	749.831089137	780.586728128	694.773859	686.52801007	652.979552115	709.496713099	632.130154062	572.90826804	803.744017986	626.541948901	710.640548911	645.080005923	733.907626257	691.400109512
Metabolism;Metabolism of terpenoids and polyketides;Nonribosomal	77.4854079865	43.6324659898	83.8757869501	90.9435809905	57.3157590306	50.2635410212	227.927332041	169.031856028	128.888103	149.940479015	62.6560990111	64.3854800089	86.2926240084	42.532804003	83.1288509985	54.1010039914	90.5785479888	51.1875429939	40.0787510141	74.8707589472
