=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
PMDCDLLF_14715	0.9171	19858.266	4.4	11.4
PMDCDLLF_14716	-1.3139	4744.335	7.2	11.49
PMDCDLLF_14717	-0.6438	37950.025	20	5.16
PMDCDLLF_14718	-0.9468	22963.493	20	5.25
PMDCDLLF_14719	-0.1977	66957.11	1	4.96
PMDCDLLF_14720	-0.4781	31123.022	1.9	4.31
PMDCDLLF_14721	0.1602	14641.032	1.9	5.81
PMDCDLLF_14722	-0.343	19796.548	1.9	4.35
PMDCDLLF_14723	-0.5516	37755.331	7.2	3.87
PMDCDLLF_14724	0.6946	18601.04	100	9.51
PMDCDLLF_14725	-0.4591	18981.996	30	5.06
PMDCDLLF_14726	-0.4928	41685.744	0.8	5.21
PMDCDLLF_14727	-0.4795	35999.078	1.1	9.6
PMDCDLLF_14728	-0.014	40966.448	20	4.94
PMDCDLLF_14729	-0.4633	30507.554	5.5	7.23
PMDCDLLF_14730	0.7409	54927.494	4.4	9.03
PMDCDLLF_14731	-0.6317	29830.668	1.1	4.27
PMDCDLLF_14732	-0.2429	32622.914	20	4.38
PMDCDLLF_14733	0.8623	47657.862	4.4	5.82
PMDCDLLF_14734	-0.3661	26576.77	1.9	4.46
PMDCDLLF_14735	-0.2719	35684.601	100	5.63
PMDCDLLF_14736	-0.5081	5646.19	2.8	4.2
PMDCDLLF_14737	-0.7399	9126.078	1	5.54
PMDCDLLF_14738	-0.7382	21701.722	1.9	4.41
PMDCDLLF_14739	-0.8951	4538.737	3.5	3.93
PMDCDLLF_14740	0.0463	14067.793	100	4.54
PMDCDLLF_14741	0.0167	41505.019	1.1	4.15
PMDCDLLF_14742	-1.1668	14291.145	7.2	4.11
PMDCDLLF_14743	0.1066	15223.725	100	3.9
PMDCDLLF_14744	-0.2088	36468.262	1	4.47
PMDCDLLF_14745	0.5199	48663.088	1.9	5.31
PMDCDLLF_14746	1.1721	34054.489	7.2	4.84
PMDCDLLF_14747	-0.2283	25067.863	1.9	4.49
PMDCDLLF_14748	-0.567	7029.438	1	4.05
PMDCDLLF_14749	-0.2878	21426.633	100	5
PMDCDLLF_14750	-0.2347	49596.161	4.4	4.05
PMDCDLLF_14751	-0.1291	11295.573	1.1	4.86
PMDCDLLF_14752	-0.6254	11225.269	1.1	4.66
PMDCDLLF_14753	-0.7732	22320.993	0.8	4.72
PMDCDLLF_14754	0.1918	5327.078	30	5.59
PMDCDLLF_14756	-0.6909	35130.572	20	3.87
PMDCDLLF_14757	-0.3111	10716.771	1.9	4.5
PMDCDLLF_14758	0.0233	11097.439	7.2	4.67
PMDCDLLF_14759	-0.4853	8988.941	7.2	4.89
PMDCDLLF_14760	-0.6587	9065.164	0.8	11.35
PMDCDLLF_14761	0.3454	12421.293	1.1	5.32
PMDCDLLF_14762	0.557	36121.44	1.9	9.43
PMDCDLLF_14763	0.6595	36524.332	100	9.68
PMDCDLLF_14764	-0.5114	62081.642	1.9	4.34
PMDCDLLF_14765	-0.4772	61517.467	2.8	4.45
PMDCDLLF_14766	-0.1982	48513.631	1.1	4.37
PMDCDLLF_14767	0.0786	12432.081	1	4.57
PMDCDLLF_14768	0.0485	6935.749	1	4.14
PMDCDLLF_14769	0.8073	33562.664	1.1	4.14
PMDCDLLF_14770	-0.2762	55966.486	100	5.52
PMDCDLLF_14771	0.2405	4648.451	20	9.3
PMDCDLLF_14772	-0.4431	53610.524	1.1	4.22
PMDCDLLF_14773	-1.5212	5437.95	1.4	6.72
PMDCDLLF_14774	0.5706	33850.638	1.4	5.92
PMDCDLLF_14775	0.5731	31598.22	1.9	9.56
PMDCDLLF_14776	-0.3886	39630.46	1	5.26
PMDCDLLF_14777	-0.4276	38396.517	7.2	4.82
PMDCDLLF_14778	0.6135	45011.334	1.1	5.1
PMDCDLLF_14779	-0.4421	40381.743	20	4.89
PMDCDLLF_14780	0.013	19423.637	1	4.84
PMDCDLLF_14781	0.0833	33496.447	4.4	6.13
PMDCDLLF_14782	-0.2576	12088.551	1.9	5.13
PMDCDLLF_14783	-0.8553	15116.641	1	4.35
PMDCDLLF_14784	-0.3669	12801.415	30	4.35
PMDCDLLF_14785	-0.3387	11772.381	1.9	4.62
PMDCDLLF_14786	-0.1837	47599.127	1.9	4.78
PMDCDLLF_14787	-0.0889	38418.366	4.4	5.16
PMDCDLLF_14788	-0.2781	35956.297	20	5.28
PMDCDLLF_14789	-0.1338	28986.466	1.1	5.37
PMDCDLLF_14790	0.2111	6158.193	30	6.03
PMDCDLLF_14791	-0.8542	15109.984	1.4	6.3
PMDCDLLF_14792	-0.6592	45653.83	20	9.87
PMDCDLLF_14793	-0.1513	19739.719	1.9	4.22
PMDCDLLF_14794	-0.4657	21501.501	30	9.7
PMDCDLLF_14795	1.1212	3854.797	1.3	9.82
PMDCDLLF_14796	-0.7471	46012.909	1.1	4.81
PMDCDLLF_14797	-0.0491	37981.322	7.2	4.43
PMDCDLLF_14798	-0.6069	11215.37	0.8	4.12
PMDCDLLF_14799	-0.806	24151.343	30	3.79
PMDCDLLF_14800	-0.7962	14931.293	1	4.41
PMDCDLLF_14801	-0.4424	53529.235	1	4.9
PMDCDLLF_14802	-0.6527	27557.193	7.2	11.47
PMDCDLLF_14803	-0.3283	65423.719	1.9	4.77
PMDCDLLF_14804	-0.3588	41255.573	1	4.81
PMDCDLLF_14805	0.4227	38452.158	100	9.71
PMDCDLLF_14806	-0.2389	26860.236	1.4	3.84
PMDCDLLF_14807	-0.3769	37408.741	1.1	5.94
PMDCDLLF_14808	-0.3066	12998.217	1.9	4.11
PMDCDLLF_14809	-0.682	31465.506	1	4.08
PMDCDLLF_14810	-0.1614	7216.911	100	4.04
PMDCDLLF_14811	-0.0037	8407.76	1.1	11.36
PMDCDLLF_14812	-0.1792	12060.366	100	4.41
PMDCDLLF_14813	0.34	20778.955	2.8	6.03
PMDCDLLF_14814	-0.0517	26812.922	1.1	4.06
PMDCDLLF_14815	-0.0015	48973.134	1	5.42
PMDCDLLF_14816	-0.6063	65905.742	4.4	4.32
PMDCDLLF_14817	-0.3134	25475.093	1.3	8.54
PMDCDLLF_14818	-0.3854	8500.646	1.9	5.26
PMDCDLLF_14819	-0.576	7334.917	4.4	4.07
PMDCDLLF_14820	-1.1358	7107.575	1.9	4.78
PMDCDLLF_14821	-0.7069	9870.094	5.5	6.74
PMDCDLLF_14822	-0.6597	29046.025	7.2	11.56
PMDCDLLF_14823	0.1786	23983.028	7.2	4.24
PMDCDLLF_14824	-0.816	3472.751	1.9	5
PMDCDLLF_14825	0.8182	3410.884	4.4	3.71
PMDCDLLF_14826	-0.6526	10433.312	4.4	4.2
PMDCDLLF_14827	-0.5345	53249.825	1.4	4.92
PMDCDLLF_14828	0.0728	25247.868	100	5.49
PMDCDLLF_14829	-0.3583	10280.108	7.2	4.69
PMDCDLLF_14830	-0.1656	7373.28	100	4.54
PMDCDLLF_14831	-0.5586	19685.392	1	4.2
PMDCDLLF_14832	0.7261	57557.735	7.2	8.79
PMDCDLLF_14833	-0.3882	20398.244	30	4.15
PMDCDLLF_14834	0.2706	19110.765	100	4.49
PMDCDLLF_14835	0.7563	7692.023	1	5.97
PMDCDLLF_14836	0.0525	25111.417	7.2	4.36
PMDCDLLF_14837	-0.3075	44661.329	1.4	4.64
PMDCDLLF_14838	-0.1468	16122.924	7.2	4.31
PMDCDLLF_14839	-0.2337	26298.828	1.3	4.94
PMDCDLLF_14840	0.7849	49389.985	1	9.99
PMDCDLLF_14841	-0.2168	38317.139	1.3	4.99
PMDCDLLF_14842	-0.6671	7335.22	1.4	4.54
PMDCDLLF_14843	-0.2021	43428.46	20	4.3
PMDCDLLF_14844	0.5231	24048.936	1.9	9.59
PMDCDLLF_14845	0.6038	8372.658	1.9	7.95
PMDCDLLF_14846	-0.7556	8969.754	4.4	4.41
PMDCDLLF_14847	-0.68	36154.406	1	5.72
PMDCDLLF_14848	0.0036	59813.561	0.8	4.17
PMDCDLLF_14849	0.891	14307.069	1	9.72
PMDCDLLF_14850	-0.2922	29931.158	1	4.51
PMDCDLLF_14851	-0.4532	29040.843	7.2	4.25
PMDCDLLF_14852	-0.2167	14646.915	1	4.22
PMDCDLLF_14853	-0.1661	6980.889	4.4	4.35
PMDCDLLF_14854	-0.2904	58696.679	1	4.63
PMDCDLLF_14855	1.4112	24530.262	1.4	3.95
PMDCDLLF_14856	-0.231	38378.932	1.1	4.7
PMDCDLLF_14857	0.3954	16201.684	1	4.42
PMDCDLLF_14858	0.348	32255.958	7.2	6.07
PMDCDLLF_14859	-0.1878	18404.522	7.2	4.54
PMDCDLLF_14860	1.08	24228.313	1.9	3.87
PMDCDLLF_14861	-0.2657	44369.669	20	4.74
PMDCDLLF_14862	-0.106	24328.027	20	4.24
PMDCDLLF_14863	-0.6043	10250.651	1.1	7.03
PMDCDLLF_14864	-0.3254	10956.21	20	4.64
PMDCDLLF_14865	-0.3544	3784.413	1.1	10.25
PMDCDLLF_14866	0.8031	50334.207	1.1	4.99
PMDCDLLF_14867	0.95	30882.768	1	9.68
PMDCDLLF_14868	-0.3063	47075.757	20	4.38
PMDCDLLF_14869	-0.0629	13478.829	1	3.9
PMDCDLLF_14870	-0.4192	15280.922	4.4	4.72
PMDCDLLF_14871	-0.1593	34339.272	0.8	4.49
PMDCDLLF_14872	0.9955	22364.143	1.9	4.44
PMDCDLLF_14873	0.5024	13105.309	7.2	11.31
PMDCDLLF_14874	-0.0072	16594.657	7.2	4.27
PMDCDLLF_14875	-0.3844	23811.032	1.4	4.23
PMDCDLLF_14876	-0.4238	9617.65	4.4	4.34
PMDCDLLF_14877	-0.1745	24284.941	20	4.45
PMDCDLLF_14878	0.0117	68888.125	4.4	4.86
PMDCDLLF_14879	-0.5677	47513.285	1.1	4.67
PMDCDLLF_14880	-0.267	39079.495	1	4.48
PMDCDLLF_14881	-1.0433	147734.948	1.4	3.22
PMDCDLLF_14882	-0.5049	9020.843	1.3	3.96
PMDCDLLF_14883	0.3565	16143.868	2.8	3.73
PMDCDLLF_14884	0.6076	68220.391	7.2	7.83
PMDCDLLF_14885	-0.3195	61437.858	0.8	4.25
PMDCDLLF_14886	-0.1752	40475.059	1.3	5.32
PMDCDLLF_14887	-0.0477	27952.545	7.2	4.48
PMDCDLLF_14888	0.7559	30598.49	20	9.88
PMDCDLLF_14889	-0.4047	26638.153	0.8	4.89
PMDCDLLF_14890	-0.1279	28697.154	4.4	5.99
PMDCDLLF_14891	-0.2609	36071.157	1.9	5.95
PMDCDLLF_14892	-0.4534	27176.552	7.2	4.83
PMDCDLLF_14893	0.6599	36553.32	7.2	9.18
PMDCDLLF_14894	0.515	52213.447	5.5	4.75
PMDCDLLF_14895	-0.2704	48381.943	4.4	4.42
PMDCDLLF_14896	-0.5832	48386.934	100	4.88
PMDCDLLF_14897	0.5196	15796.86	1.2	11.3
PMDCDLLF_14898	-0.3585	41479.559	20	4.23
PMDCDLLF_14899	-0.1394	53103.314	7.2	4.37
PMDCDLLF_14900	0.0241	5737.27	4.4	3.41
PMDCDLLF_14901	-0.1397	32394.372	1.4	4.66
PMDCDLLF_14902	-0.1228	36341.341	4.4	4.57
PMDCDLLF_14903	-0.5547	17072.03	100	5.75
PMDCDLLF_14904	0.1252	11551.873	1.2	11.53
PMDCDLLF_14905	-0.3436	23610.434	2.8	4.31
PMDCDLLF_14906	-0.5752	33377.229	3.5	5.15
PMDCDLLF_14907	-0.4361	55682.375	1.1	5.21
PMDCDLLF_14908	-0.2089	37804.566	100	4.57
PMDCDLLF_14909	-0.2304	42655.224	7.2	4.94
PMDCDLLF_14910	-0.2429	26483.935	2.8	4.69
PMDCDLLF_14911	-0.9161	33986.6	1.1	5.19
PMDCDLLF_14912	-0.5705	34879.183	1.9	5.4
PMDCDLLF_14913	0.8484	40223.788	1.1	8.51
PMDCDLLF_14914	1.0193	6124.241	4.4	4.17
PMDCDLLF_14915	-0.7691	21172.642	1.1	9.29
PMDCDLLF_14916	-0.4311	26530.147	1	4.16
PMDCDLLF_14917	1.777	7797.671	1.9	5.42
PMDCDLLF_14918	-0.1985	22739.968	1.9	4.32
PMDCDLLF_14919	-0.2871	59628.799	7.2	4.32
PMDCDLLF_14920	-0.1816	23608.083	7.2	4.52
PMDCDLLF_14921	-0.0405	35174.102	0.8	4.36
PMDCDLLF_14922	0.1476	11246.824	30	6.35
PMDCDLLF_14923	-0.6607	18563.943	0.8	11.1
PMDCDLLF_14924	-0.1171	13677.095	1	3.97
PMDCDLLF_14925	-0.4963	77874.631	1	4.37
PMDCDLLF_14926	-0.5473	50944.817	1	4.68
PMDCDLLF_14927	-0.2614	27997.527	1	4.23
PMDCDLLF_14928	-0.3697	67079.472	1.9	4.58
PMDCDLLF_14929	-0.5316	24441.549	3.5	5.74
PMDCDLLF_14930	0.0124	20185.561	100	4.53
PMDCDLLF_14931	-0.2817	18897.758	4.4	4
PMDCDLLF_14932	-0.5077	11238.434	1.9	4.68
PMDCDLLF_14933	-0.6815	49044.666	1.1	4.43
PMDCDLLF_14934	-0.3463	76816.121	1.4	5.24
PMDCDLLF_14935	-0.3962	27366.031	7.2	5.13
PMDCDLLF_14936	-0.4622	30095.227	2.8	6.5
PMDCDLLF_14937	-0.1254	40105.761	5.5	4.6
PMDCDLLF_14938	-0.2504	58332.549	1.4	5.13
PMDCDLLF_14939	0.3966	3210.702	5.5	3.43
PMDCDLLF_14940	-0.4332	20052.607	30	5.41
PMDCDLLF_14941	-0.455	32309.317	1.9	6.05
PMDCDLLF_14942	-0.1189	61904.17	1	6.18
PMDCDLLF_14943	0.0749	58237.115	4.4	6.87
PMDCDLLF_14944	-0.2616	52631.774	100	5.01
PMDCDLLF_14945	-0.2358	26841.422	20	4.47
PMDCDLLF_14946	-0.0758	45866.062	1.9	6.46
PMDCDLLF_14947	-1.2212	7267.838	4.4	4.67
PMDCDLLF_14948	-0.5655	136727.208	1.1	5.16
PMDCDLLF_14949	0.7664	14711.549	4.4	6.7
PMDCDLLF_14950	-0.2607	45103.837	3.5	9.41
PMDCDLLF_14951	-0.586	39180.653	7.2	3.92
PMDCDLLF_14952	0.6872	34829.706	1.9	4.79
PMDCDLLF_14953	0.9326	64103.006	4.4	9.53
PMDCDLLF_14954	-0.3191	31579.872	1.9	4.15
PMDCDLLF_14955	-1.4744	12316.07	1.1	4.75
PMDCDLLF_14956	1.2188	10908.06	4.4	4.95
PMDCDLLF_14957	0.6036	11438.222	7.2	4.54
PMDCDLLF_14958	0.9376	10657.487	100	4.28
PMDCDLLF_14959	-0.3091	40037.458	1	4.72
PMDCDLLF_14960	0.0296	10366.822	100	7.76
PMDCDLLF_14961	-0.4861	79216.993	4.4	3.81
PMDCDLLF_14962	-0.703	7066.743	30	4.69
PMDCDLLF_14963	-0.4067	53902.633	100	3.91
PMDCDLLF_14964	0.7107	36726.057	7.2	4.46
PMDCDLLF_14965	0.6382	35415.407	1.9	4.87
PMDCDLLF_14966	-0.353	41901.253	4.4	4.42
PMDCDLLF_14967	-0.2496	15574.131	1.9	4.05
PMDCDLLF_14968	-0.2434	15658.337	0.8	3.98
PMDCDLLF_14969	-0.3943	16079.098	1.1	4.78
PMDCDLLF_14970	-0.6097	80705.373	1.9	4.42
PMDCDLLF_14971	-0.4527	14037.417	1.9	3.85
PMDCDLLF_14972	-0.1937	33662.347	1.4	4.25
PMDCDLLF_14973	0.5607	23151.254	1	10.25
PMDCDLLF_14974	-0.2934	20206.07	30	4.32
PMDCDLLF_14975	-0.0142	12187.583	1.1	3.84
PMDCDLLF_14976	-0.7848	24566.288	1	5.72
PMDCDLLF_14977	-0.3209	9266.148	5.5	10.49
PMDCDLLF_14978	-0.389	12542.074	1	4.67
PMDCDLLF_14979	-0.6743	105051.623	1.9	4.56
PMDCDLLF_14980	0.0178	15091.399	1.1	5.71
PMDCDLLF_14981	-0.3618	49399.711	20	4.81
PMDCDLLF_14982	-0.5434	36508.475	100	6.12
PMDCDLLF_14983	-0.3689	55368.866	20	5.04
PMDCDLLF_14985	-0.1093	34190.421	1.1	4.64
PMDCDLLF_14986	1.1427	35093.178	1.9	10.9
PMDCDLLF_14987	-0.1139	45128.597	30	5.73
PMDCDLLF_14988	-0.1324	21459.952	7.2	5.22
PMDCDLLF_14989	-0.2437	57808.717	2.8	4.57
PMDCDLLF_14990	-0.48	114789.261	30	5.27
PMDCDLLF_14991	-1.0725	22916.301	30	10.83
PMDCDLLF_14992	-0.3149	12477.264	1.4	9.37
PMDCDLLF_14993	-0.3874	15254.51	1.1	9.67
PMDCDLLF_14994	-0.46	81419.072	5.5	3.74
PMDCDLLF_14995	0.2768	33464.023	100	4.47
PMDCDLLF_14996	-0.1218	7301.626	100	10.01
PMDCDLLF_14997	-0.4815	22649.926	4.4	4.27
PMDCDLLF_14998	0.7869	16207.931	1.4	4.76
PMDCDLLF_14999	-0.3393	34773.375	1.9	4.61
PMDCDLLF_15000	-0.1574	14224.217	1	4.85
PMDCDLLF_15001	-0.6702	10321.648	30	4.79
PMDCDLLF_15002	-0.2422	28401.852	7.2	5.43
PMDCDLLF_15003	-0.3383	46593.279	20	4.36
PMDCDLLF_15004	0.3652	29935.429	1.9	4.2
PMDCDLLF_15005	-0.2926	25686.588	1	4.55
PMDCDLLF_15006	-0.0539	22563.446	20	4.65
PMDCDLLF_15007	0.1692	8101.431	1.4	4.43
PMDCDLLF_15008	-0.1073	49308.791	1	9.59
PMDCDLLF_15009	-0.2524	54917.557	5.5	5.03
PMDCDLLF_15010	-0.3615	27546.894	4.4	4.46
PMDCDLLF_15011	-0.4519	50402.364	20	4.97
PMDCDLLF_15012	-1.0758	31748.624	1	11.87
PMDCDLLF_15013	-0.0617	21203.904	7.2	5.79
PMDCDLLF_15014	-0.1649	91327.789	20	4.62
PMDCDLLF_15015	-0.2669	41786.938	7.2	4.27
PMDCDLLF_15016	-0.3403	81073.805	1.1	4.48
PMDCDLLF_15017	-0.5571	105516.204	7.2	4.42
PMDCDLLF_15018	-0.1737	8329.106	20	12.09
PMDCDLLF_15019	-0.1397	24178.14	1.9	4.7
PMDCDLLF_15020	-0.5913	12214.428	7.2	4.04
PMDCDLLF_15021	-0.2791	16566.261	0.8	3.89
PMDCDLLF_15022	-0.837	7764.553	1.9	4.93
PMDCDLLF_15023	-1.2416	9898.845	0.8	4.54
PMDCDLLF_15024	-0.7716	10185.218	1.9	4.38
PMDCDLLF_15025	-0.8858	11977.329	30	4.63
PMDCDLLF_15026	-2.0041	5572.984	4.4	4.84
PMDCDLLF_15027	-0.5573	53215.879	5.5	5.62
PMDCDLLF_15028	0.561	6340.17	20	3.63
PMDCDLLF_15029	-0.8815	8839.585	1.9	4.33
PMDCDLLF_15030	-0.6717	11616.05	20	4.98
PMDCDLLF_15031	-0.3809	68746.802	1.9	4.6
PMDCDLLF_15032	-0.328	90468.235	5.5	4.53
PMDCDLLF_15033	0.1137	22575.228	1	4.5
PMDCDLLF_15034	-0.6684	74848.482	100	6.06
PMDCDLLF_15035	-0.2933	37876.21	100	7.17
PMDCDLLF_15036	0.3677	3528.2	100	4.86
PMDCDLLF_15037	-0.106	90027.186	3.5	9.41
PMDCDLLF_15038	-0.0937	55528.33	5.5	7.61
PMDCDLLF_15039	1.0701	46159.778	1.9	4.42
PMDCDLLF_15040	-0.1496	18705.104	100	4.57
PMDCDLLF_15041	-0.1776	28327.527	1.1	4.34
PMDCDLLF_15042	-0.0145	9680.975	30	4.48
PMDCDLLF_15043	-0.7542	5222.786	1.4	4.67
PMDCDLLF_15044	-0.7022	58375.593	7.2	4.94
PMDCDLLF_15045	-0.5554	22860.92	4.4	11.83
PMDCDLLF_15046	-1.5036	34804.706	20	4.6
PMDCDLLF_15047	-0.3454	28536.867	1	5.04
PMDCDLLF_15048	0.8907	14079.674	1.9	11.52
PMDCDLLF_15049	-0.2592	16016.727	1	4.47
PMDCDLLF_15050	-0.0259	26572.768	1.9	4.27
PMDCDLLF_15051	0.6326	14947.221	1	4.22
PMDCDLLF_15052	-0.1499	15844.694	7.2	4.85
PMDCDLLF_15053	-0.1735	121492.734	20	5.07
PMDCDLLF_15054	-0.1684	15855.067	1.1	5.2
PMDCDLLF_15055	-0.1287	35951.766	100	5.17
PMDCDLLF_15056	-0.4115	35562.263	1.1	5.16
PMDCDLLF_15057	0.1827	45561.042	7.2	4.56
PMDCDLLF_15058	0.5528	13131.406	100	10.03
PMDCDLLF_15059	-0.6515	48160.132	1.4	4.53
PMDCDLLF_15060	-0.1194	45944.222	2.8	4.4
PMDCDLLF_15061	-2.3696	7525.614	4.4	4.44
PMDCDLLF_15062	-0.1414	5794.608	1.9	9.77
PMDCDLLF_15063	-0.4429	24984.594	7.2	4.6
PMDCDLLF_15064	-0.0374	3780.29	1.9	4.5
PMDCDLLF_15065	-0.3949	30828.322	1	4.7
PMDCDLLF_15066	-0.5019	38765.851	1.4	4.3
PMDCDLLF_15067	-0.4695	55265.348	7.2	4.21
PMDCDLLF_15068	-0.2228	27392.244	0.8	4.31
PMDCDLLF_15069	0.4415	15261.938	1	8.8
PMDCDLLF_15070	-0.7935	9025.933	100	4.68
PMDCDLLF_15071	-0.2553	36768.717	20	4.56
PMDCDLLF_15072	0.587	62539.004	1	4.88
PMDCDLLF_15073	0.1813	18212.913	4.4	10.87
PMDCDLLF_15074	-0.3749	3847.19	1.9	4.91
PMDCDLLF_15075	-0.4295	26730.184	1.9	4.22
PMDCDLLF_15076	-0.2777	23252.031	7.2	4.51
PMDCDLLF_15077	-0.0158	54207.674	1	4.28
PMDCDLLF_15078	-0.1428	11064.548	1	11.85
PMDCDLLF_15079	-0.2795	14526.385	20	6.54
PMDCDLLF_15080	-0.791	13576.613	1.9	4.09
PMDCDLLF_15081	0.6073	34619.878	5.5	6.65
PMDCDLLF_15083	-0.4123	11132.396	1	5.57
PMDCDLLF_15084	-0.4647	108212.26	20	4.79
PMDCDLLF_15085	-0.4999	4545.042	100	5.3
PMDCDLLF_15086	-0.3886	16282.17	4.4	4.52
PMDCDLLF_15087	0.2427	8230.404	5.5	4.06
PMDCDLLF_15088	0.104	41806.126	7.2	7.76
PMDCDLLF_15089	-0.4389	44856.264	0.8	5.08
PMDCDLLF_15090	-0.3187	41749.744	5.5	8.98
PMDCDLLF_15091	-0.9015	14325.069	1	6.02
PMDCDLLF_15092	-0.8365	31428.157	30	10.17
PMDCDLLF_15093	-0.4484	72687.459	20	9.19
PMDCDLLF_15094	-0.2504	47880.1	20	4.65
PMDCDLLF_15095	-0.1923	57088.201	4.4	4.72
PMDCDLLF_15096	-0.6206	12679.04	1	5.67
PMDCDLLF_15097	-0.5114	6431.134	30	4.57
PMDCDLLF_15098	-0.1053	38358.97	1.9	5.27
PMDCDLLF_15099	0.7837	32415.974	1.9	6.31
PMDCDLLF_15100	-0.707	22634.916	1.9	4.55
PMDCDLLF_15101	-0.8028	109557.867	1.9	4.58
PMDCDLLF_15102	0.505	19828.124	1.4	7.81
PMDCDLLF_15103	-0.4416	9144.015	7.2	4.4
PMDCDLLF_15104	-0.1012	32923.54	4.4	4.57
PMDCDLLF_15105	0.0184	32855.82	1	4.46
PMDCDLLF_15106	0.0529	59909.344	1	4.57
PMDCDLLF_15107	0.5133	7958.339	30	5.03
PMDCDLLF_15108	-0.3234	22277.549	1	4.08
PMDCDLLF_15109	-0.342	34547.606	100	4.77
PMDCDLLF_15110	-0.0667	29770.658	1.9	4.25
PMDCDLLF_15111	-0.2476	34775.382	7.2	4.15
PMDCDLLF_15112	0.9437	31384.125	7.2	4.64
PMDCDLLF_15113	-0.4308	39703.838	4.4	4.39
PMDCDLLF_15114	-0.5027	16207.998	100	4.34
PMDCDLLF_15115	0.5227	34441.538	4.4	4.21
PMDCDLLF_15116	0.6876	44221.748	4.4	5.71
PMDCDLLF_15117	-0.3425	105878.229	1.1	4.67
PMDCDLLF_15118	0.0287	31240.042	0.8	5.48
PMDCDLLF_15119	-0.7233	26757.638	1.4	4.77
PMDCDLLF_15120	1.0256	9484.289	1.9	4.22
PMDCDLLF_15121	-0.6346	10630.63	100	4.71
PMDCDLLF_15122	0.1159	4885.71	100	8.8
PMDCDLLF_15123	-0.7288	9623.073	100	10.32
PMDCDLLF_15124	-0.4209	52876.888	1.1	5.94
PMDCDLLF_15125	-0.6926	32153.746	1.9	4.21
PMDCDLLF_15126	0.2882	21358.01	1.1	9.12
PMDCDLLF_15127	1.14	47056.444	30	4.48
PMDCDLLF_15128	0.3315	58647.934	20	10.04
PMDCDLLF_15129	-0.4132	40572.541	7.2	3.89
PMDCDLLF_15130	-0.7151	28562.964	1.1	4.27
PMDCDLLF_15131	-0.6292	116810.365	7.2	3.73
PMDCDLLF_15132	-0.4414	20755.835	7.2	4.22
PMDCDLLF_15133	-0.4433	11313.181	100	4.2
PMDCDLLF_15134	-0.232	8198.177	4.4	8.48
PMDCDLLF_15135	0.1487	37560.826	1.9	4.81
PMDCDLLF_15136	-0.2861	21433.856	1.9	4.23
PMDCDLLF_15137	0.8491	12258.427	1.9	9.94
PMDCDLLF_15138	-0.0299	5312.079	1	4.99
PMDCDLLF_15139	0.6278	11569.565	1.9	6.11
PMDCDLLF_15140	-0.173	30219.581	1.1	4.29
PMDCDLLF_15141	-0.4565	35983.436	1.9	9.75
PMDCDLLF_15142	-0.1706	19214.915	1.9	4.91
PMDCDLLF_15143	-0.3616	42048.165	1.3	6.35
PMDCDLLF_15144	-0.9433	15558.356	1.9	7.87
PMDCDLLF_15145	0.0692	27911.804	1.3	5.06
PMDCDLLF_15146	-0.0715	10157.759	1	12.07
PMDCDLLF_15147	-0.5251	59304.135	20	4.57
PMDCDLLF_15148	0.7136	29450.64	30	7.84
PMDCDLLF_15149	-0.3896	59240.757	0.8	4.6
PMDCDLLF_15150	-0.6487	18841.079	20	4.75
PMDCDLLF_15151	0.536	60697.646	1.9	9.73
PMDCDLLF_15152	0.2443	101165.688	7.2	5.12
PMDCDLLF_15153	-0.8893	4960.014	1.1	3.72
PMDCDLLF_15154	0.7664	37208.865	1.9	9.59
PMDCDLLF_15155	0.4898	31794.148	1.9	9.45
PMDCDLLF_15156	-0.3592	79194.365	1.9	4.48
PMDCDLLF_15157	0.7571	29522.561	3.5	5.12
PMDCDLLF_15158	-0.9768	10461.394	1.9	4.36
PMDCDLLF_15159	-0.1132	14605.324	7.2	4.11
PMDCDLLF_15160	-0.8777	4173.526	100	3.65
PMDCDLLF_15161	1.15	12519.617	2.8	3.4
PMDCDLLF_15162	-0.5752	91627.367	1.3	4.02
PMDCDLLF_15163	0.5889	5111.054	20	9.97
PMDCDLLF_15164	-0.2045	57355.042	7.2	4.53
PMDCDLLF_15165	0.2065	10347.902	5.5	9.15
PMDCDLLF_15166	1.169	4430.444	1.3	9.18
PMDCDLLF_15167	-0.2487	48138.424	7.2	4.52
PMDCDLLF_15168	-0.4039	11521.031	20	4.36
PMDCDLLF_15169	-0.1216	15670.403	1	4.46
PMDCDLLF_15170	-0.1413	28492.325	1.2	10.98
PMDCDLLF_15171	0.1134	97386.607	4.4	5.74
PMDCDLLF_15172	-1.1978	21874.539	1	12.02
PMDCDLLF_15173	-0.48	29452.311	1	9.98
PMDCDLLF_15174	1.0617	31710.482	4.4	8.15
PMDCDLLF_15175	-0.0803	33696.213	1.9	4.12
PMDCDLLF_15176	-0.1252	27933.823	1.3	4.05
PMDCDLLF_15177	-0.4081	42651.917	1.2	4.28
PMDCDLLF_15178	0.2203	8647.775	1	4.71
PMDCDLLF_15179	0.6626	28987.304	7.2	11.68
PMDCDLLF_15180	0.6832	10214.715	1.4	4.16
PMDCDLLF_15181	0.9601	22056.75	3.5	4.8
PMDCDLLF_15182	0.0484	20734.449	1.9	4.64
PMDCDLLF_15183	-0.624	6799.698	5.5	5.51
