07036	Drug Development;Target-based classification: Ion channels;Calcium
07231	Drug Development;Target-based classification: Ion channels;Sodium
07232	Drug Development;Target-based classification: Ion channels;Potassium
07235	Drug Development;Target-based classification: Ion channels;N-Metyl-D-aspartic
07233	Drug Development;Target-based classification: Transporters;Ion
07234	Drug Development;Target-based classification: Transporters;Neurotransmitter
07216	Drug Development;Target-based classification: Enzymes;Catecholamine
07219	Drug Development;Target-based classification: Enzymes;Cyclooxygenase
07024	Drug Development;Target-based classification: Enzymes;HMG-CoA
07217	Drug Development;Target-based classification: Enzymes;Renin-angiotensin
07218	Drug Development;Target-based classification: Enzymes;HIV
07025	Drug Development;Structure-based classification;Quinolines
07034	Drug Development;Structure-based classification;Eicosanoids
07035	Drug Development;Structure-based classification;Prostaglandins
07110	Drug Development;Skeleton-based classification;Benzoic
07112	Drug Development;Skeleton-based classification;1,2-Diphenyl
07114	Drug Development;Skeleton-based classification;Naphthalene
07117	Drug Development;Skeleton-based classification;Benzodiazepine
