=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
IKFDHMNE_07326	-0.4968	128586.971	1.1	4.52
IKFDHMNE_07327	-0.6139	75888.615	100	4.77
IKFDHMNE_07328	-0.3843	27105.171	1.1	4.14
IKFDHMNE_07329	-0.0483	16547.103	1.3	3.64
IKFDHMNE_07330	-0.4341	4143.708	20	7.97
IKFDHMNE_07331	0.4207	20193.427	1.1	5.35
IKFDHMNE_07332	-0.2455	21141.014	20	9.65
IKFDHMNE_07333	0.1465	24726.182	1.9	5.12
IKFDHMNE_07334	-0.6622	35378.452	3.5	6.16
IKFDHMNE_07335	-0.0582	25420.045	1.9	5.62
IKFDHMNE_07336	-0.1643	22772.157	1	7.64
IKFDHMNE_07337	-0.6591	22423.782	20	5.18
IKFDHMNE_07338	-1.2195	6874.885	1	9.68
IKFDHMNE_07339	-0.0579	33475.015	5.5	5.39
IKFDHMNE_07340	-0.3452	56069.133	0.8	5.23
IKFDHMNE_07341	0.3135	59708.067	20	5.4
IKFDHMNE_07342	0.0163	31011.91	5.5	5.45
IKFDHMNE_07343	0.7641	4468.231	1	4.17
IKFDHMNE_07344	-0.5852	11230.785	4.4	6.57
IKFDHMNE_07345	-0.5574	35570.568	1	5.78
IKFDHMNE_07346	-0.1916	12727.168	20	11.25
IKFDHMNE_07347	-0.055	5199.979	20	10.28
IKFDHMNE_07348	-0.1901	43133.404	20	5.09
IKFDHMNE_07349	-0.0602	23828.878	1.9	5.3
IKFDHMNE_07350	0.1395	23766.167	1	4.93
IKFDHMNE_07351	-0.3338	20856.345	3.5	4.62
IKFDHMNE_07352	-0.3131	43101.026	5.5	4.43
IKFDHMNE_07353	0.2194	7154.339	1.9	4.71
IKFDHMNE_07354	0.0516	6578.39	1	4.33
IKFDHMNE_07355	-0.3207	25719.201	1	5.34
IKFDHMNE_07356	0.1504	24900.68	1	8.11
IKFDHMNE_07357	-0.56	23186.785	20	4.44
IKFDHMNE_07358	-0.3499	34178.035	20	4.55
IKFDHMNE_07359	-0.3938	36164.117	100	4.64
IKFDHMNE_07360	-0.4922	45599.689	1.9	4.63
IKFDHMNE_07361	-0.4376	17685.892	7.2	5.44
IKFDHMNE_07362	0.6072	45141.773	20	5.69
IKFDHMNE_07363	-0.3983	41787.098	3.5	5.03
IKFDHMNE_07364	0.5076	61874.885	100	4.23
IKFDHMNE_07365	-0.5906	74993.38	20	4.12
IKFDHMNE_07366	1.0747	31638.418	4.4	9.21
IKFDHMNE_07367	-0.026	33576.087	1.9	4.08
IKFDHMNE_07368	-0.1344	27976.845	1.3	4.02
IKFDHMNE_07369	-0.405	40799.81	5.5	4.17
IKFDHMNE_07370	-0.2541	29506.421	20	5.31
IKFDHMNE_07371	-0.2439	40620.502	4.4	4.66
IKFDHMNE_07372	-0.0658	22651.995	20	4.33
IKFDHMNE_07373	-0.9218	55047.353	1	4.31
IKFDHMNE_07374	0.2381	26734.91	1.1	4.41
IKFDHMNE_07375	-0.3663	28169.028	7.2	4.44
IKFDHMNE_07376	-0.3019	53156.668	4.4	4.32
IKFDHMNE_07377	-0.1329	22441.671	30	5.04
IKFDHMNE_07378	-0.4465	60287.333	1	9.78
IKFDHMNE_07379	-0.4469	9820.242	1.1	10.84
IKFDHMNE_07380	0.1073	6307.33	7.2	6.52
IKFDHMNE_07381	-0.7465	6559.628	20	10.28
IKFDHMNE_07382	-1.4622	6603.473	1.4	9.69
IKFDHMNE_07383	-1.3612	6746.362	1.9	4.69
IKFDHMNE_07384	-0.4664	75661.279	1.4	5.04
IKFDHMNE_07385	-0.2161	42583.508	100	9.63
IKFDHMNE_07386	-0.3914	28080.102	1	7.66
IKFDHMNE_07387	-0.274	11943.308	30	5.03
IKFDHMNE_07388	-0.466	62590.218	30	4.33
IKFDHMNE_07389	-0.3472	42147.604	1	4.31
IKFDHMNE_07390	-0.2878	21445.691	1	4.45
IKFDHMNE_07391	-0.2765	36426.295	7.2	4.3
IKFDHMNE_07392	-0.3849	44305.061	4.4	4.53
IKFDHMNE_07393	-0.0242	3975.446	1.4	4.85
IKFDHMNE_07394	-0.0052	3958.43	1	4.41
IKFDHMNE_07395	-0.3445	10601.458	1	4.04
IKFDHMNE_07396	-0.2639	38152.926	1	4.68
IKFDHMNE_07397	-0.5059	42359.585	7.2	4.24
IKFDHMNE_07398	-0.4642	52689.218	1.9	4.26
IKFDHMNE_07399	-0.1273	35272.133	1.4	4.87
IKFDHMNE_07400	-0.5812	44622.734	1.9	4.56
IKFDHMNE_07401	-0.2499	14868.582	1.1	4.54
IKFDHMNE_07402	-0.0323	7504.39	1	3.91
IKFDHMNE_07403	0.0882	10753.051	1	4.54
IKFDHMNE_07404	-0.8937	16126.774	1.1	5.69
IKFDHMNE_07405	-0.3051	31676.056	1.4	4.45
IKFDHMNE_07406	0.3079	8064.216	1.4	8.25
IKFDHMNE_07407	0.057	23019.653	1	4.26
IKFDHMNE_07408	-0.4901	58717.575	30	4.31
IKFDHMNE_07409	-0.4965	10109.119	1.9	4
IKFDHMNE_07410	0.3435	9068.351	3.5	4.74
IKFDHMNE_07411	-0.0797	21516.111	7.2	4.82
IKFDHMNE_07412	-0.0186	16138.926	1.1	4.01
IKFDHMNE_07413	-0.2991	13554.856	7.2	4.04
IKFDHMNE_07414	-1.047	12065.044	1.9	4.47
IKFDHMNE_07415	-0.1834	35506.163	1.9	5.64
IKFDHMNE_07416	-0.0572	17008.451	1.3	5.56
IKFDHMNE_07417	-0.6368	14355.815	20	4.68
IKFDHMNE_07418	-0.398	50527.016	5.5	4.56
IKFDHMNE_07419	-0.3929	47069.605	20	5.27
IKFDHMNE_07420	-0.3881	40667.281	1	4.65
IKFDHMNE_07421	-0.2332	10835.121	7.2	4.6
IKFDHMNE_07422	0.677	57305.509	1.9	4.35
IKFDHMNE_07423	-0.4896	16821.661	7.2	5.16
IKFDHMNE_07424	-0.149	23476.703	0.8	4.83
IKFDHMNE_07425	-0.1818	45488.966	100	5.61
IKFDHMNE_07426	-0.2029	38489.596	100	4.94
IKFDHMNE_07427	-0.5282	13042.478	1.9	5.37
IKFDHMNE_07428	0.3785	67944.511	2.8	9.28
IKFDHMNE_07429	0.6712	53664.51	20	9.1
IKFDHMNE_07430	0.2075	6235.263	20	8.6
IKFDHMNE_07431	-0.6933	16103.42	1.9	4.23
IKFDHMNE_07432	-0.6937	5698.225	20	4.1
IKFDHMNE_07433	0.5452	12267.819	20	3.89
IKFDHMNE_07434	-0.2481	25759.385	7.2	4.37
IKFDHMNE_07435	0.0246	34858.149	1.3	4.11
IKFDHMNE_07436	-0.2183	59565.171	1	4.33
IKFDHMNE_07437	-0.4953	13370.289	1.9	4.05
IKFDHMNE_07438	0.1618	33504.48	7.2	4.29
IKFDHMNE_07439	-0.2834	23464.595	1.9	3.97
IKFDHMNE_07440	-0.3955	51703.598	1.9	4.54
IKFDHMNE_07441	-1.1985	7951.264	100	4.01
IKFDHMNE_07442	-0.648	8714.798	5.5	9.42
IKFDHMNE_07443	0.826	6138.454	20	7.89
IKFDHMNE_07444	0.3053	86890.655	1	5.67
IKFDHMNE_07445	-0.2071	7527.492	1	4.72
IKFDHMNE_07446	1.1905	11109.6	20	10.64
IKFDHMNE_07447	-0.0984	15003.557	5.5	6.15
IKFDHMNE_07448	0.9336	12089.314	5.5	9.5
IKFDHMNE_07449	-0.056	51997.299	1.4	5.33
IKFDHMNE_07450	-0.0203	5627.415	1.1	5
IKFDHMNE_07451	-0.7212	30538.222	1.9	5.73
IKFDHMNE_07452	-0.4758	34494.377	30	4.38
IKFDHMNE_07453	-0.4226	58561.487	1.9	4.4
IKFDHMNE_07454	-0.4751	22464.839	1.4	4.27
IKFDHMNE_07455	0.1433	31132.003	20	4.73
IKFDHMNE_07456	-0.6924	19372.746	1	10.08
IKFDHMNE_07457	-0.2058	5349.861	30	3.76
IKFDHMNE_07458	-0.1011	44073.869	1	4.81
IKFDHMNE_07459	-0.5102	15082.086	30	9.68
IKFDHMNE_07460	-0.5243	8666.762	4.4	8.92
IKFDHMNE_07461	-0.3818	15548.131	7.2	4.34
IKFDHMNE_07462	0.0247	24451.474	1.1	4.71
IKFDHMNE_07463	-0.7483	20942.091	20	4.51
IKFDHMNE_07464	-0.4009	75841.383	1	4.23
IKFDHMNE_07465	-0.642	21895.898	2.8	4.37
IKFDHMNE_07466	-0.4532	39054.332	20	4.52
IKFDHMNE_07467	-0.6979	5961.693	1	4.7
IKFDHMNE_07468	-0.501	54246.107	0.8	4.28
IKFDHMNE_07469	-0.6343	10164.274	1.1	5.23
IKFDHMNE_07470	-0.0031	33677.504	7.2	4.2
IKFDHMNE_07471	-0.1913	28890.721	1.3	3.86
IKFDHMNE_07472	-0.299	47453.174	1	4.46
IKFDHMNE_07473	-0.164	54469.673	3.5	6.22
IKFDHMNE_07474	0.3534	14688.578	100	4.41
IKFDHMNE_07475	-0.5218	56701.105	4.4	4.23
IKFDHMNE_07476	0.4151	12672.778	5.5	10.18
IKFDHMNE_07477	-0.5369	17539.048	4.4	4.16
IKFDHMNE_07478	-0.719	126796.11	100	5.3
IKFDHMNE_07479	-0.5157	8811.079	1.1	9.29
IKFDHMNE_07480	-0.4715	42208.831	7.2	4.7
IKFDHMNE_07481	-0.3461	17461.468	5.5	4.52
IKFDHMNE_07482	-0.4388	37630.12	3.5	4.98
IKFDHMNE_07483	0.8327	40177.722	100	4.39
IKFDHMNE_07484	-0.5992	17105.684	1.4	4.12
IKFDHMNE_07485	-0.4695	36382.199	1	4.56
IKFDHMNE_07486	0.1165	27838.955	1.1	4.17
IKFDHMNE_07487	-0.369	22431.099	1	4.37
IKFDHMNE_07488	0.568	10276.751	7.2	3.94
IKFDHMNE_07489	-0.3019	49686.726	1.1	4.2
IKFDHMNE_07490	-0.1352	40349.497	7.2	4.2
IKFDHMNE_07491	0.4811	5425.075	1	4.38
IKFDHMNE_07492	-0.3801	59309.868	4.4	5.21
IKFDHMNE_07493	-0.6734	3788.225	1.1	5.99
IKFDHMNE_07494	0.0486	18660.106	1.4	4.46
IKFDHMNE_07495	-0.33	17974.183	4.4	5.23
IKFDHMNE_07496	-0.3185	22098.821	4.4	4.54
IKFDHMNE_07497	-0.5999	36225.529	1.1	4.79
IKFDHMNE_07498	-1.2499	17531.253	7.2	4.77
IKFDHMNE_07499	-1.0815	30370.89	1.9	4.69
IKFDHMNE_07500	0.0169	45910.927	1.9	4.61
IKFDHMNE_07501	-0.2267	48237.076	20	4.58
IKFDHMNE_07502	-0.2582	52860.702	1.1	4.67
IKFDHMNE_07503	-0.2331	44883.491	4.4	4.64
IKFDHMNE_07504	-0.0788	30465.157	1.9	4.37
IKFDHMNE_07505	-0.6051	23864.599	30	4.92
IKFDHMNE_07506	-0.5097	13961.509	20	4.53
IKFDHMNE_07507	-0.6062	42479.715	20	6
IKFDHMNE_07508	-0.2417	13171.955	4.4	4.76
IKFDHMNE_07509	-0.0567	33414.113	1.1	4.4
IKFDHMNE_07510	-0.3402	39519.362	1.9	4.6
IKFDHMNE_07511	-0.473	8119.319	100	8.09
IKFDHMNE_07512	-0.2108	42885.981	4.4	4.21
IKFDHMNE_07513	0.6933	34774.85	4.4	5.23
IKFDHMNE_07514	0.8557	35313.476	4.4	4.91
IKFDHMNE_07515	-0.3334	53723.891	3.5	4.82
IKFDHMNE_07516	0	3544.127	100	8.01
IKFDHMNE_07517	-0.0348	15726.445	4.4	4.36
IKFDHMNE_07518	-0.7542	9266.347	1.3	5.71
IKFDHMNE_07519	-0.2261	27879.336	1.9	4.83
IKFDHMNE_07520	-0.6611	256800.672	0.8	5.17
IKFDHMNE_07521	-0.457	45442.402	100	4.47
IKFDHMNE_07522	-0.1473	45166.422	7.2	4.54
IKFDHMNE_07523	-0.5103	23303.893	20	4.63
IKFDHMNE_07524	-0.62	33881.62	1.9	4.8
IKFDHMNE_07525	-0.0029	25653.06	3.5	5.32
IKFDHMNE_07526	-0.2763	68543.267	1	4.78
IKFDHMNE_07527	-0.0601	20141.013	4.4	3.87
IKFDHMNE_07528	-0.768	28113.687	100	4.38
IKFDHMNE_07529	-0.5971	24663.806	5.5	5.98
IKFDHMNE_07530	-0.5889	36503.544	7.2	6.12
IKFDHMNE_07531	-0.3875	51807.383	30	7.74
IKFDHMNE_07532	0.4667	17173.409	1	9.37
IKFDHMNE_07533	0.4208	8529.381	7.2	9.62
IKFDHMNE_07534	-0.0314	51848.106	0.8	4.88
IKFDHMNE_07535	-0.6128	17472.451	1.9	4.51
IKFDHMNE_07536	0.7771	15441.295	4.4	9.99
IKFDHMNE_07537	-0.7485	31853.237	7.2	5.07
IKFDHMNE_07538	-0.536	21148.141	7.2	4.72
IKFDHMNE_07539	-0.885	29482.714	1.1	4.21
IKFDHMNE_07540	-0.7683	26735.932	4.4	4.56
IKFDHMNE_07541	-0.4625	56306.657	1.3	4.01
IKFDHMNE_07542	-0.3199	64214.99	1.9	4.01
IKFDHMNE_07543	-0.3518	11583.731	1.9	4.12
IKFDHMNE_07544	-0.0586	13384.109	1.1	4.4
IKFDHMNE_07545	-0.5719	18157.442	1	6.14
IKFDHMNE_07546	0.9188	25667.828	1	9.58
IKFDHMNE_07547	-0.0297	42255.464	1.3	5.45
IKFDHMNE_07548	-0.4096	18460.743	30	4.92
IKFDHMNE_07549	-0.0582	18470.208	20	6.83
IKFDHMNE_07550	-0.0931	44176.451	30	4.92
IKFDHMNE_07551	-0.0534	24020.232	1	6.05
IKFDHMNE_07552	-0.3762	33474.957	1	5.32
IKFDHMNE_07553	0.1494	9814.46	20	9.29
IKFDHMNE_07554	-1.0105	10821.96	7.2	6.29
IKFDHMNE_07555	-0.5269	34862.431	7.2	4.2
IKFDHMNE_07556	-0.7774	22829.805	4.4	4.31
IKFDHMNE_07557	-0.8829	16928.501	30	4.63
IKFDHMNE_07558	-0.0292	73777.238	7.2	3.98
IKFDHMNE_07559	-0.3823	97735.679	1	4.53
IKFDHMNE_07560	-0.1486	45299.268	7.2	4.27
IKFDHMNE_07561	-0.6396	15745.248	1.9	4.62
IKFDHMNE_07562	-0.0587	23263.87	1	4.26
IKFDHMNE_07563	-0.3284	39963.424	1	4.44
IKFDHMNE_07564	-0.5096	13712.298	4.4	4.56
IKFDHMNE_07565	-0.2386	29079.893	1.1	4.39
IKFDHMNE_07566	-0.2011	27623.272	1.4	4.39
IKFDHMNE_07567	-0.4509	31845.932	7.2	4.83
IKFDHMNE_07568	-0.0301	18008.136	1.9	4.34
IKFDHMNE_07569	-0.4658	15389.003	1.9	4.34
IKFDHMNE_07570	-0.1114	9167.466	20	8.93
IKFDHMNE_07571	0.9961	16592.74	5.5	8.02
IKFDHMNE_07572	-0.378	33633.586	100	4.52
IKFDHMNE_07573	-0.4733	26989.229	1	6.05
IKFDHMNE_07574	-0.7021	15931.719	1.3	4.62
IKFDHMNE_07575	0.0498	52058.814	20	6.11
IKFDHMNE_07576	0.1215	53644.46	2.8	5.07
IKFDHMNE_07577	-0.1445	19551.597	7.2	9.5
IKFDHMNE_07578	-0.1404	4235.891	4.4	6.5
IKFDHMNE_07579	-0.3981	19091.945	1.4	8.86
IKFDHMNE_07580	-0.7511	29069.481	100	7.4
IKFDHMNE_07581	-0.6998	255694.207	0.8	4.84
IKFDHMNE_07582	-0.2457	26377.627	0.8	4.68
IKFDHMNE_07583	-1.0555	9539.416	1	4.74
IKFDHMNE_07584	0.8438	50316.848	1.1	7.77
IKFDHMNE_07585	-0.3188	42822.762	0.8	4.24
IKFDHMNE_07586	-0.5841	32983.811	1.4	4.68
IKFDHMNE_07587	-0.1917	22422.147	7.2	5.06
IKFDHMNE_07588	-0.0765	67412.463	7.2	4.19
IKFDHMNE_07589	0.6969	35646.525	1.1	5.4
IKFDHMNE_07590	0.3893	20886.889	20	9.58
IKFDHMNE_07591	-0.4181	3535.859	1.1	3.93
IKFDHMNE_07592	-0.2943	62628.659	1.9	4.31
IKFDHMNE_07593	-0.4648	16400.375	1.3	4.75
IKFDHMNE_07594	-0.0958	34766.37	0.8	4.02
IKFDHMNE_07595	0.6698	4490.197	1.9	4.94
IKFDHMNE_07596	-0.3013	30700.84	100	4.4
IKFDHMNE_07597	0.0634	15124.17	1.9	5.33
IKFDHMNE_07598	-1.0712	17119.671	30	3.96
IKFDHMNE_07599	-0.5448	15673.195	3.5	4.72
IKFDHMNE_07600	-0.2513	19904.962	7.2	4.13
IKFDHMNE_07601	-0.354	20492.696	7.2	4.28
IKFDHMNE_07602	-1.507	6205.245	1.9	4.05
IKFDHMNE_07603	-0.0741	50118.998	1.1	9.74
IKFDHMNE_07604	0.7378	29510.84	30	7.77
IKFDHMNE_07605	-0.3664	59324.215	0.8	4.74
IKFDHMNE_07606	-0.6463	18842.02	20	4.63
IKFDHMNE_07608	-0.7797	19936.758	1	4.3
IKFDHMNE_07609	-0.0123	38367.177	1.4	4.75
IKFDHMNE_07610	-0.2458	32125.169	20	4.78
IKFDHMNE_07611	-0.7243	32683.936	1.9	4.31
IKFDHMNE_07612	0.7127	7731.176	1.1	8
IKFDHMNE_07613	-0.7176	22559.916	4.4	4.47
IKFDHMNE_07614	-0.3332	22332.326	1.1	5.99
IKFDHMNE_07615	-0.7328	33829.294	1.9	9.48
IKFDHMNE_07616	-0.329	60435.644	100	9.52
IKFDHMNE_07617	-0.2322	58280.516	3.5	4.76
IKFDHMNE_07618	-0.3975	13838.993	1.1	3.38
IKFDHMNE_07619	-0.1681	14871.972	1	5.71
IKFDHMNE_07620	-0.6111	160694.172	7.2	4.99
IKFDHMNE_07621	-0.8198	20851.297	1.9	5.01
IKFDHMNE_07622	-0.3993	40044.808	0.8	10.32
IKFDHMNE_07623	-0.2204	18631.591	1.2	10.31
IKFDHMNE_07624	0.0714	44101.252	5.5	4.78
IKFDHMNE_07625	-0.3278	4860.649	4.4	6.54
IKFDHMNE_07626	-0.0332	7091.163	100	4.43
IKFDHMNE_07627	-1.205	6707.32	1.9	4.64
IKFDHMNE_07628	0.9797	31191.334	1.4	9.94
IKFDHMNE_07629	-0.3914	14725.835	0.8	6.26
IKFDHMNE_07630	-0.3168	49296.95	1.9	5.87
IKFDHMNE_07631	-0.4094	21590.868	20	9.56
IKFDHMNE_07632	-0.2142	33377.743	1.1	4.28
IKFDHMNE_07633	1.0421	40848.507	30	7.88
IKFDHMNE_07634	-0.275	45141.828	1.9	4.31
IKFDHMNE_07635	-0.1127	29745.978	100	4.24
IKFDHMNE_07636	-0.7052	17122.691	100	4.48
IKFDHMNE_07637	-0.2851	48032.314	7.2	3.57
IKFDHMNE_07638	0.2261	19591.761	1	11.2
IKFDHMNE_07639	2.0815	5605.098	1.9	11
IKFDHMNE_07641	0.0606	34734.607	0.8	4.3
IKFDHMNE_07642	-0.0868	22150.527	7.2	4.19
IKFDHMNE_07643	-0.3242	57743.615	1.9	4.43
IKFDHMNE_07644	-0.2894	23912.33	1.9	4.65
IKFDHMNE_07645	-0.5624	116808.812	2.8	4.36
IKFDHMNE_07646	-0.5009	22666.381	1	5.18
IKFDHMNE_07647	-0.0478	29208.322	1	5.45
IKFDHMNE_07648	-0.2558	10608.899	1.1	4.34
IKFDHMNE_07649	-0.5601	13460.019	1.9	5.42
IKFDHMNE_07650	0.5743	33949.431	4.4	7.83
IKFDHMNE_07651	-0.6666	8443.459	1.9	9.96
IKFDHMNE_07652	-0.2908	39524.249	1.9	5.15
IKFDHMNE_07653	-0.1459	13641.508	5.5	5.06
IKFDHMNE_07654	-0.8493	28822.816	1.3	8.22
IKFDHMNE_07655	0.24	4453.123	1	4.51
IKFDHMNE_07656	-0.0003	30541.231	7.2	4.18
IKFDHMNE_07657	0.6277	34554.413	7.2	6.2
IKFDHMNE_07658	-1.0236	6782.397	1.1	6.11
IKFDHMNE_07659	-0.5045	62648.753	4.4	4.13
IKFDHMNE_07660	0.7529	35419.736	4.4	7.98
IKFDHMNE_07661	0.5956	35445.296	20	5.26
IKFDHMNE_07662	-0.2491	45388.212	4.4	4.27
IKFDHMNE_07663	-0.6056	42515.758	1.9	4.61
IKFDHMNE_07664	0.9386	32301.116	1	5.3
IKFDHMNE_07665	0.3844	9371.643	1.9	5.41
IKFDHMNE_07666	0.0967	26590.699	7.2	6.97
IKFDHMNE_07667	0.5485	10781.718	4.4	10.13
IKFDHMNE_07668	-0.2873	22680.859	0.8	5.16
IKFDHMNE_07669	0.8076	46171.566	5.5	9.26
IKFDHMNE_07670	-0.2154	31822.734	1.3	4.37
IKFDHMNE_07671	0.4055	7226.013	1.9	4.01
IKFDHMNE_07672	-0.4788	94882.429	1.4	5.46
IKFDHMNE_07673	-0.2983	55276.193	1	4.39
IKFDHMNE_07674	-0.5563	16383.244	4.4	4.99
IKFDHMNE_07675	-0.8384	19886.267	1	5.84
IKFDHMNE_07676	-0.2628	27614.116	1	5.23
IKFDHMNE_07677	-0.2522	16684.93	5.5	5.36
IKFDHMNE_07678	-0.8269	32371.013	4.4	9.39
IKFDHMNE_07679	-0.1657	42009.113	1.3	5.55
IKFDHMNE_07680	0.0536	28951.613	1.9	6.25
IKFDHMNE_07681	0.4682	32299.126	5.5	9.61
IKFDHMNE_07682	-0.5023	9372.752	1	9.81
IKFDHMNE_07683	0.9661	37773.974	1.1	5.44
IKFDHMNE_07684	-0.5932	74161.738	0.8	4.92
IKFDHMNE_07685	-0.3174	13614.53	3.5	8.1
IKFDHMNE_07686	0.8771	38977.03	1	4.68
IKFDHMNE_07687	-0.3586	35129.18	20	4.65
IKFDHMNE_07688	1.0614	17529.742	100	5.07
IKFDHMNE_07689	-0.5617	13908.543	20	5.17
IKFDHMNE_07690	0.5398	12648.614	1.1	4.47
IKFDHMNE_07691	-0.306	29060.957	30	4.24
IKFDHMNE_07692	-0.2574	25931.679	0.8	4.26
IKFDHMNE_07693	-0.4412	24919.59	1.9	5.07
IKFDHMNE_07694	0.028	18453.147	4.4	9.56
IKFDHMNE_07695	-0.3567	21045.944	1.4	4.25
IKFDHMNE_07696	-0.1464	28246.544	1.1	4.25
IKFDHMNE_07697	1.0458	4650.464	7.2	4
IKFDHMNE_07698	0.4978	60192.84	100	4.91
IKFDHMNE_07699	-0.1842	27989.473	1	4.82
IKFDHMNE_07700	-1.0666	11756.565	7.2	4.49
IKFDHMNE_07701	0.1455	8437.635	20	4.73
IKFDHMNE_07702	0.1275	4121.678	20	4.78
IKFDHMNE_07703	-0.3692	20489.526	5.5	12.22
IKFDHMNE_07704	-0.3303	25945.882	20	4.88
IKFDHMNE_07705	-0.5695	20113.942	1.1	4.63
IKFDHMNE_07706	-0.3274	17636.988	20	6.73
IKFDHMNE_07707	-0.6624	14908.088	4.4	4.17
IKFDHMNE_07708	-0.4702	31140.705	20	4.19
IKFDHMNE_07709	-0.3676	33862.914	5.5	4.52
IKFDHMNE_07710	0.0111	37653.388	2.8	5.7
IKFDHMNE_07712	-0.1526	67789.959	4.4	4.78
IKFDHMNE_07713	0.2516	32152.559	1.3	4.84
IKFDHMNE_07714	-0.195	30080.622	20	5.04
IKFDHMNE_07715	-0.5824	23421.695	5.5	4.15
IKFDHMNE_07716	-0.3507	47839.606	1.3	4.81
IKFDHMNE_07717	-0.5253	75189.7	20	9.07
IKFDHMNE_07718	-0.3759	24030.295	5.5	8.5
IKFDHMNE_07719	-0.6032	17167.321	30	9.59
IKFDHMNE_07720	-0.6191	14790.454	4.4	4.59
IKFDHMNE_07721	-0.5243	14161.882	1.9	4.93
IKFDHMNE_07722	0.9442	33127.998	5.5	4.72
IKFDHMNE_07723	-0.1292	6389.003	1.1	3.73
IKFDHMNE_07724	-0.0522	14259.032	4.4	4.43
IKFDHMNE_07725	0.7628	41721.867	1.9	4.45
IKFDHMNE_07726	-0.596	17448.17	7.2	4.45
IKFDHMNE_07727	0.4988	9433.092	4.4	9.5
IKFDHMNE_07728	-0.1459	45817.775	1.9	4.3
IKFDHMNE_07729	-0.3212	6612.301	1	4.48
IKFDHMNE_07730	-0.3921	55845.017	20	4.88
IKFDHMNE_07731	0.408	11249.008	20	6.23
IKFDHMNE_07732	0.7467	52152.444	20	10.5
IKFDHMNE_07733	-0.3065	26983.094	3.5	4.29
IKFDHMNE_07734	0.7213	53952.327	1	11
IKFDHMNE_07735	0.7063	52738.378	7.2	11.52
IKFDHMNE_07736	-0.6181	15114.982	4.4	8.58
IKFDHMNE_07737	-0.8386	13374.18	100	4.16
IKFDHMNE_07738	-0.3928	38598.123	20	4.85
IKFDHMNE_07739	-0.4488	5146.541	2.8	3.93
IKFDHMNE_07740	-0.8264	49428.981	1	4.87
IKFDHMNE_07741	-0.4224	68490.301	4.4	4.53
IKFDHMNE_07742	-0.1755	28570.88	4.4	4.52
IKFDHMNE_07743	-0.5888	61108.777	30	3.87
IKFDHMNE_07744	-0.2898	35808.666	7.2	4.47
IKFDHMNE_07745	0.2771	37423.604	1.4	4.38
IKFDHMNE_07746	-0.0643	10557.578	5.5	3.97
IKFDHMNE_07747	-0.4449	14526.789	20	3.77
IKFDHMNE_07748	-0.7038	5885.586	1.3	5.07
IKFDHMNE_07749	0.0369	6531.298	20	4.39
IKFDHMNE_07750	0.2527	38956.519	30	4.53
IKFDHMNE_07751	0.0246	7278.104	30	4.06
IKFDHMNE_07752	-0.2707	41436.456	20	3.78
IKFDHMNE_07753	-0.4499	4133.571	1.1	4.14
IKFDHMNE_07754	-0.528	39612.571	5.5	4.3
IKFDHMNE_07755	-0.1364	70749.094	7.2	4.23
IKFDHMNE_07756	-0.1427	56939.583	7.2	4.63
IKFDHMNE_07757	-0.2107	28816.081	1	4.25
IKFDHMNE_07758	-0.0971	27228.788	1.9	4.38
IKFDHMNE_07759	0.9994	35836.316	1.9	8.94
IKFDHMNE_07760	1.1199	15325.162	100	6.11
IKFDHMNE_07761	-0.2926	41730.978	4.4	4.19
IKFDHMNE_07762	-0.1862	28654.984	100	4.97
IKFDHMNE_07763	-0.3962	63090.636	20	4.42
IKFDHMNE_07764	-0.2774	41837.508	4.4	4.23
IKFDHMNE_07765	-0.3951	59392.143	1.9	4.34
IKFDHMNE_07766	-0.3825	26265.102	0.8	5.05
IKFDHMNE_07767	-0.1338	6432.364	1	5.99
IKFDHMNE_07768	-0.2608	5318.212	7.2	9.03
IKFDHMNE_07769	-0.1951	20940.032	1.9	6.3
IKFDHMNE_07770	-0.323	37407.972	1.4	5.62
IKFDHMNE_07771	-0.3499	15500.774	1	8.92
IKFDHMNE_07772	-0.291	34852.391	1.9	4.48
IKFDHMNE_07773	-0.2554	20039.54	5.5	5.01
IKFDHMNE_07774	0.1302	21389.474	1.9	5.07
IKFDHMNE_07775	0.1077	11665.565	1.3	6.38
IKFDHMNE_07776	-0.3865	32763.347	7.2	4.47
IKFDHMNE_07777	-0.3622	28149.255	1.9	4.42
IKFDHMNE_07778	-0.4033	57679.383	1.9	4.5
IKFDHMNE_07779	-0.5691	19789.506	1	4.27
IKFDHMNE_07780	0.7167	57637.886	7.2	9.15
IKFDHMNE_07781	-0.3792	20482.408	30	4.2
IKFDHMNE_07782	0.2706	19110.765	100	4.49
IKFDHMNE_07783	0.7563	7692.023	1	5.97
IKFDHMNE_07784	-0.6688	11493.791	4.4	6.21
IKFDHMNE_07785	-0.305	49515.275	1.3	5.03
IKFDHMNE_07786	-0.1746	40879.109	1	5.32
IKFDHMNE_07787	0.8978	46047.584	4.4	5.11
IKFDHMNE_07788	-0.1803	42027.684	7.2	4.2
IKFDHMNE_07789	-0.1085	34703.04	1	8.95
IKFDHMNE_07790	-0.2513	27883.857	20	4.43
IKFDHMNE_07791	-0.3179	17108.181	20	6.06
IKFDHMNE_07792	0.1159	4786.491	1.9	9.48
IKFDHMNE_07793	-1.1048	16264.568	4.4	4.46
IKFDHMNE_07794	-0.5344	20102.131	7.2	4.17
