=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
HKGAJDFI_01663	-0.8399	11779.267	30	6.69
HKGAJDFI_01664	-0.8757	17870.754	20	4.49
HKGAJDFI_01665	-0.9761	20954.101	4.4	4.92
HKGAJDFI_01666	-0.6735	5762.515	1	8.97
HKGAJDFI_01667	-0.0967	16909.476	100	10.72
HKGAJDFI_01668	-0.4813	17182.236	30	5.16
HKGAJDFI_01669	-0.5261	16105.397	4.4	5.83
HKGAJDFI_01670	-0.2471	3841.303	1	4.65
HKGAJDFI_01671	-0.3523	6937.994	4.4	6.55
HKGAJDFI_01672	0.2971	32736.835	1.9	6.33
HKGAJDFI_01673	-0.5917	5288.967	1.1	6.03
HKGAJDFI_01674	-0.7227	6620.691	1.3	8.55
HKGAJDFI_01675	0.0346	9273.651	4.4	9.29
HKGAJDFI_01676	-0.1765	64520.397	1.3	5.37
HKGAJDFI_01677	-0.36	109825.703	1.9	6.35
HKGAJDFI_01678	-0.608	7291.437	1.1	10.72
HKGAJDFI_01679	-0.1989	11212.867	1.1	5.77
HKGAJDFI_01680	-0.9338	13695.534	1.9	10.76
HKGAJDFI_01681	-0.0159	13234.132	1.3	4.82
HKGAJDFI_01682	-0.6666	8157.123	0.8	5.04
HKGAJDFI_01683	-0.8763	7976.118	20	10.61
HKGAJDFI_01684	-0.0503	14778.589	20	4.68
HKGAJDFI_01685	-0.7847	8994.296	20	6.12
HKGAJDFI_01686	-0.7788	133276.745	1.9	4.68
HKGAJDFI_01687	-0.4269	41649.273	20	4.38
HKGAJDFI_01688	0.8659	4256.051	30	8.34
HKGAJDFI_01689	-0.879	18618.137	7.2	9.39
HKGAJDFI_01690	-0.2823	29314.569	1	4.37
HKGAJDFI_01691	-0.5238	14605.712	1.9	3.9
HKGAJDFI_01692	-0.8641	11973.493	4.4	3.69
HKGAJDFI_01693	-0.7288	11012.131	4.4	4.41
HKGAJDFI_01694	-0.3364	34354.121	7.2	4.41
HKGAJDFI_01695	-0.6975	34345.022	7.2	4.63
HKGAJDFI_01696	-1.2591	6025.744	1.9	4.87
HKGAJDFI_01697	-0.6169	50595.013	30	4.15
HKGAJDFI_01698	0.9299	86448.617	2.8	5.22
HKGAJDFI_01699	0.1302	28751.003	1.9	4.11
HKGAJDFI_01700	0.2812	17246.378	7.2	4.37
HKGAJDFI_01701	0.8762	54366.313	1.9	4.74
HKGAJDFI_01702	0.4413	20189.429	1.3	4.65
HKGAJDFI_01703	1.1551	10180	7.2	4.23
HKGAJDFI_01704	0.3196	18644.304	7.2	4.96
HKGAJDFI_01705	-0.1155	29884.573	1.1	4.03
HKGAJDFI_01706	-0.2325	5130.769	1.9	8.18
HKGAJDFI_01707	0.8251	38961.657	5.5	4.45
HKGAJDFI_01708	-0.4118	54477.101	1.4	4.49
HKGAJDFI_01709	-0.2348	35345.568	1	4.39
HKGAJDFI_01710	0.4634	28664.495	1.9	10.29
HKGAJDFI_01711	1.2059	13578.311	1.1	11.58
HKGAJDFI_01712	-0.4513	44879.131	1.9	4.55
HKGAJDFI_01713	-0.3302	39050.602	1.3	4.28
HKGAJDFI_01714	-0.5545	96401.931	1.1	4.76
HKGAJDFI_01715	-0.8867	10508.42	1.4	4.4
HKGAJDFI_01716	-0.5142	13157.635	20	4.85
HKGAJDFI_01717	-0.6632	8881.737	1.9	4.11
HKGAJDFI_01718	-0.1693	50054.166	1	4.45
HKGAJDFI_01719	-0.7438	9547.688	7.2	6.33
HKGAJDFI_01720	-0.1827	44022.086	1.1	3.95
HKGAJDFI_01721	-0.664	24437.358	7.2	10.16
HKGAJDFI_01722	-0.5661	30169.334	1	4.94
HKGAJDFI_01723	-0.6547	9387.451	4.4	5.02
HKGAJDFI_01724	0.4691	63293.539	2.8	6.23
HKGAJDFI_01725	-0.5005	91957.964	20	4.31
HKGAJDFI_01726	-0.3376	31805.175	20	5.44
HKGAJDFI_01727	-0.3262	14806.491	1.9	4.71
HKGAJDFI_01728	-0.6885	13141.496	1.9	4.33
HKGAJDFI_01729	-0.9887	10573.997	1	10.54
HKGAJDFI_01730	-0.3669	48009.748	7.2	4.87
HKGAJDFI_01731	-0.3744	44075.753	1.9	4.68
HKGAJDFI_01732	-0.4391	26423.509	1.1	4.85
HKGAJDFI_01733	0.5893	23512.375	1	7.06
HKGAJDFI_01734	0.0132	25395.408	1.9	4.5
HKGAJDFI_01735	-0.2838	57595.102	1.9	4.93
HKGAJDFI_01736	-1.1309	18841.082	4.4	4.08
HKGAJDFI_01737	-0.5981	6029.79	5.5	5.08
HKGAJDFI_01738	-0.3268	30652.398	3.5	4.49
HKGAJDFI_01739	-0.636	4074.647	1.1	9.39
HKGAJDFI_01740	-0.7508	12203.626	1.3	9.21
HKGAJDFI_01741	-0.4864	31398.767	20	4.06
HKGAJDFI_01742	-0.4331	24615.085	1.4	5.43
HKGAJDFI_01743	-0.2317	29581.21	5.5	7.13
HKGAJDFI_01744	-0.1041	27982.371	1.9	4.77
HKGAJDFI_01745	-0.3003	29749.343	100	6.98
HKGAJDFI_01746	-0.1515	30190.908	1	4.83
HKGAJDFI_01747	-0.1822	30284.517	1.1	4.23
HKGAJDFI_01748	-0.1166	26471.827	20	4.57
HKGAJDFI_01749	-0.3628	30070.115	1	9.12
HKGAJDFI_01750	-0.3726	27185.661	20	4.83
HKGAJDFI_01751	0.6803	45523.91	1.9	4.53
HKGAJDFI_01752	-0.5966	76246.437	7.2	4.53
HKGAJDFI_01753	-0.5901	26560.186	1.2	11.71
HKGAJDFI_01754	-0.333	17914.925	1.3	4.75
HKGAJDFI_01755	-1.4087	6910.687	1.1	5.55
HKGAJDFI_01756	0.0196	26184.925	1	6.09
HKGAJDFI_01757	-0.7768	29252.671	7.2	9.68
HKGAJDFI_01758	-0.6701	120543.054	1.9	5.22
HKGAJDFI_01759	-0.5625	51545.366	0.8	6.03
HKGAJDFI_01760	-0.4584	44486.834	0.8	4.85
HKGAJDFI_01761	-0.6038	58879.798	4.4	4.69
HKGAJDFI_01762	-0.3022	14720.766	1.4	6.4
HKGAJDFI_01763	-0.5908	82804.969	1.1	4.7
HKGAJDFI_01764	0.0569	7152.272	1	7.8
HKGAJDFI_01765	-0.8718	26271.575	20	8.7
HKGAJDFI_01766	-0.4129	39313.611	1.1	4.76
HKGAJDFI_01767	0.1477	13512.648	1	8.68
HKGAJDFI_01768	-0.5782	54230.722	20	6.15
HKGAJDFI_01769	-0.7468	5890.687	1	5.45
HKGAJDFI_01770	-0.4742	42071.191	7.2	6.07
HKGAJDFI_01771	0.6873	7340.382	1.9	5.3
HKGAJDFI_01772	-0.5817	54506.032	4.4	4.57
HKGAJDFI_01773	0.0562	26179.204	0.8	4.24
HKGAJDFI_01774	-0.4539	31149.455	100	9.48
HKGAJDFI_01775	-0.1248	33199.129	100	4.4
HKGAJDFI_01776	-0.1599	36680.765	1.9	4.34
HKGAJDFI_01777	-0.0076	35455.791	4.4	4.44
HKGAJDFI_01778	-0.7527	4083.684	1	7.72
HKGAJDFI_01779	-0.5354	18675.574	5.5	4.25
HKGAJDFI_01780	-0.9729	16759.707	1.1	6.65
HKGAJDFI_01781	-0.8628	15032.984	20	9.92
HKGAJDFI_01782	-0.8632	38043.062	4.4	4.56
HKGAJDFI_01783	-0.3013	30031.378	1.9	4.37
HKGAJDFI_01784	-0.0984	28389.273	1.9	4.9
HKGAJDFI_01785	-0.8666	21516.668	20	4.23
HKGAJDFI_01787	-0.2503	12406.2	4.4	7.11
HKGAJDFI_01788	-0.2588	38262.447	1.4	4.67
HKGAJDFI_01789	-0.0348	15726.445	4.4	4.36
HKGAJDFI_01790	0	3544.127	100	8.01
HKGAJDFI_01791	-0.3334	53723.891	3.5	4.82
HKGAJDFI_01792	0.8569	35283.45	4.4	4.91
HKGAJDFI_01793	0.6933	34774.85	4.4	5.23
HKGAJDFI_01794	-0.2108	42885.981	4.4	4.21
HKGAJDFI_01795	-0.473	8119.319	100	8.09
HKGAJDFI_01796	-0.3402	39519.362	1.9	4.6
HKGAJDFI_01797	-0.0567	33414.113	1.1	4.4
HKGAJDFI_01798	-0.4209	36596.555	100	4.51
HKGAJDFI_01799	-0.1367	33871.715	1.9	4.38
HKGAJDFI_01800	-0.4641	77750.761	4.4	4.48
HKGAJDFI_01801	-0.2102	57490.255	7.2	4.31
HKGAJDFI_01802	0.8435	32059.791	100	10.1
HKGAJDFI_01803	0.6167	3820.463	7.2	4.93
HKGAJDFI_01804	-0.3144	50482.35	7.2	4.8
HKGAJDFI_01805	0.3171	21950.665	4.4	4.14
HKGAJDFI_01806	-0.5606	10792.913	7.2	11.36
HKGAJDFI_01807	0.4778	18454.086	7.2	11.52
HKGAJDFI_01808	-0.1791	38976.133	4.4	4.35
HKGAJDFI_01809	-0.2282	32786.012	20	4.39
HKGAJDFI_01810	-0.0908	45060.568	7.2	4.89
HKGAJDFI_01811	-0.2715	29471.611	1.9	4.53
HKGAJDFI_01812	-0.1843	27084.686	7.2	4.69
HKGAJDFI_01813	-0.1763	32838.563	7.2	4.97
HKGAJDFI_01814	-0.7781	42358.311	1.9	4.61
HKGAJDFI_01815	0.6384	48439.143	5.5	9.57
HKGAJDFI_01816	-0.3579	15582.235	2.8	4.72
HKGAJDFI_01817	0.0441	32258.205	20	4.35
HKGAJDFI_01818	0.2505	10481.118	4.4	10.83
HKGAJDFI_01820	-0.738	19799.391	1.9	4.31
HKGAJDFI_01821	-0.2953	18343.686	4.4	8.32
HKGAJDFI_01822	-0.3544	46238.445	5.5	4.69
HKGAJDFI_01823	0.1008	50261.512	1.9	4.68
HKGAJDFI_01824	-0.373	41469.156	1.1	4.23
HKGAJDFI_01825	-0.0984	27048.735	1.3	4.2
HKGAJDFI_01826	-0.2757	51713.516	1.4	4.51
HKGAJDFI_01827	-0.6235	6031.767	30	4.59
HKGAJDFI_01828	0.0293	32215.869	7.2	4.06
HKGAJDFI_01829	-0.1507	27564.23	3.5	4.24
HKGAJDFI_01830	-0.5642	16311.84	1.9	4.29
HKGAJDFI_01831	-1.0603	11950.283	4.4	4.71
HKGAJDFI_01832	-0.0159	29928.043	0.8	4.28
HKGAJDFI_01833	-0.2499	15730.273	1.9	4.13
HKGAJDFI_01834	-0.9363	5092.379	100	3.6
HKGAJDFI_01835	-0.2032	75710.077	1.9	4.41
HKGAJDFI_01836	0.0902	9423.728	1	8.35
HKGAJDFI_01837	-0.3589	32425.069	1.9	4.48
HKGAJDFI_01838	-0.1912	45659.153	1	6.82
HKGAJDFI_01839	-0.5956	5478.149	20	6.54
HKGAJDFI_01840	-0.4206	70361.435	4.4	5.51
HKGAJDFI_01841	-0.6768	81970.547	1.4	4.21
HKGAJDFI_01842	-0.1306	27178.109	4.4	4.5
HKGAJDFI_01843	-0.8058	57476.947	1.9	3.71
HKGAJDFI_01844	-0.367	47328.458	1	4.18
HKGAJDFI_01845	-0.4553	29143.932	7.2	4.18
HKGAJDFI_01846	-0.2198	23639.13	3.5	4.32
HKGAJDFI_01847	-0.0529	11073.448	100	4.41
HKGAJDFI_01848	-0.2814	37028.767	7.2	4.35
HKGAJDFI_01849	-0.3031	10231.288	20	4.37
HKGAJDFI_01850	-0.6625	10506.553	1	4.46
HKGAJDFI_01851	0.8641	11558.731	20	6.54
HKGAJDFI_01852	-1.0039	14160.405	4.4	4.47
HKGAJDFI_01853	-0.3271	31291.682	4.4	4.38
HKGAJDFI_01854	-0.2171	31416.746	1	4.2
HKGAJDFI_01855	-0.2913	38094.239	1.9	3.85
HKGAJDFI_01856	1.1125	34186.665	1.9	8.68
HKGAJDFI_01857	-0.2399	28728.32	4.4	4.62
HKGAJDFI_01858	-0.5668	13025.519	1.4	6.74
HKGAJDFI_01859	-0.4003	28255.619	30	4.02
HKGAJDFI_01860	-0.3668	31563.852	100	4.22
HKGAJDFI_01861	-0.5974	8602.685	20	5.19
HKGAJDFI_01862	-0.2497	43677.249	7.2	4.43
HKGAJDFI_01863	-0.0418	33971.042	20	4.34
HKGAJDFI_01864	-0.1063	33247.009	7.2	4.63
HKGAJDFI_01865	0.5535	16765.637	1.1	9.59
HKGAJDFI_01866	-0.2933	23933.235	1.3	4.36
HKGAJDFI_01867	-0.2899	49176.248	30	4.3
HKGAJDFI_01868	-0.1213	14956.739	7.2	6.36
HKGAJDFI_01869	-0.3805	27232.133	1.1	4.48
HKGAJDFI_01870	-0.2708	50236.489	1.9	4.4
HKGAJDFI_01871	-1.3353	7462.103	30	4.95
HKGAJDFI_01872	-0.2257	17850.714	1	4.2
HKGAJDFI_01873	-0.5458	44739.297	20	4.62
HKGAJDFI_01874	-0.2513	39363.747	4.4	4.26
HKGAJDFI_01875	0.1159	37480.615	1.9	4.58
HKGAJDFI_01876	-0.5547	11108.451	1.9	8.03
HKGAJDFI_01877	-0.5744	25948.306	1.9	4.57
HKGAJDFI_01878	-0.1689	38668.986	20	4.57
HKGAJDFI_01879	-0.1868	24129.776	5.5	4.5
HKGAJDFI_01880	-0.1346	28111.275	4.4	4.3
HKGAJDFI_01881	-0.3272	33524.404	20	4.09
HKGAJDFI_01882	-0.2472	42018.708	4.4	4.3
HKGAJDFI_01883	-0.4414	46438.426	30	4.44
HKGAJDFI_01884	0.5689	35389.307	4.4	5.65
HKGAJDFI_01885	-0.1254	5321.181	1.4	10.16
HKGAJDFI_01886	-1.5066	7223.83	30	4.46
HKGAJDFI_01887	-0.603	38470.703	30	4.27
HKGAJDFI_01888	-1.6586	5434.603	1.2	4.05
HKGAJDFI_01889	-0.2272	23698.977	1	4.48
HKGAJDFI_01890	1.0973	15302.263	5.5	8.2
HKGAJDFI_01891	0.5933	30547.41	100	4.5
HKGAJDFI_01892	-0.2029	54309.497	1.4	3.85
HKGAJDFI_01893	-0.352	51053.387	7.2	4.07
HKGAJDFI_01894	-0.3809	20471.288	7.2	4.18
HKGAJDFI_01895	0.6934	19881.083	4.4	8.07
HKGAJDFI_01896	-0.0772	45058.279	0.8	4.47
HKGAJDFI_01897	1.024	25916.415	4.4	6.39
HKGAJDFI_01898	-0.3835	16856.564	1	4.25
HKGAJDFI_01899	-0.4374	8716.728	20	4.47
HKGAJDFI_01900	0.6963	17895.899	4.4	5.07
HKGAJDFI_01901	-0.247	61261.054	1.1	4.6
HKGAJDFI_01902	0.8211	28462.579	7.2	5.16
HKGAJDFI_01903	0.9787	27862.988	20	7.06
HKGAJDFI_01904	0.7269	36827.171	4.4	9.41
HKGAJDFI_01905	-0.2209	65166.292	1.9	4.28
HKGAJDFI_01906	0.3446	8618.001	7.2	9.97
HKGAJDFI_01907	-0.47	78355.949	4.4	4.35
HKGAJDFI_01908	-0.173	20183.923	7.2	3.54
HKGAJDFI_01909	-0.4868	42442.789	1.9	4.03
HKGAJDFI_01910	-0.581	63944.015	1.1	5
HKGAJDFI_01911	0.6116	15311.856	1.4	8.25
HKGAJDFI_01912	-0.2699	22203.91	20	4.11
HKGAJDFI_01913	-0.5979	77815.605	1.9	4.29
HKGAJDFI_01914	-0.2937	17502.252	20	4.5
HKGAJDFI_01915	-0.9858	7208.943	7.2	4.79
HKGAJDFI_01916	0.2281	39095.591	1.9	4.55
HKGAJDFI_01917	0.0896	13659.216	1.9	4.45
HKGAJDFI_01918	-0.0778	6798.627	1.1	5.08
HKGAJDFI_01919	-0.7179	19624.567	1.9	4.37
HKGAJDFI_01920	0.1922	26448.752	100	4.71
HKGAJDFI_01921	-0.4066	33857.701	2.8	4.26
HKGAJDFI_01922	-0.0822	17263.257	1.1	4.4
HKGAJDFI_01923	1.5836	5926.176	1.1	4.67
HKGAJDFI_01924	-0.1678	18274.311	1.9	4.47
HKGAJDFI_01925	0.7225	22712.387	1	5.19
HKGAJDFI_01926	1.0315	20928.737	20	4.8
HKGAJDFI_01927	0.192	11725.333	7.2	7.91
HKGAJDFI_01929	0.4975	17340.415	5.5	6.58
HKGAJDFI_01930	-0.3401	57550.661	1.1	4.74
HKGAJDFI_01931	-0.2692	38730.318	2.8	5.33
HKGAJDFI_01932	-0.0594	21041.425	1.1	4.37
HKGAJDFI_01933	-0.9937	5450.991	1	5.09
HKGAJDFI_01934	0.1537	18119.199	1.9	4.01
HKGAJDFI_01935	-0.3581	32225.588	5.5	4.57
HKGAJDFI_01936	-0.3429	24925.134	20	6.46
HKGAJDFI_01937	-0.2969	33110.553	1.9	4.62
HKGAJDFI_01938	-0.3281	41582.973	1.4	7.87
HKGAJDFI_01939	-0.2984	14879.165	5.5	3.99
HKGAJDFI_01940	-0.2062	36357.567	7.2	4.49
HKGAJDFI_01941	-0.4032	23913.473	1	4.35
HKGAJDFI_01942	-0.8317	11988	4.4	4.33
HKGAJDFI_01943	-0.3656	42633.969	7.2	4.48
HKGAJDFI_01945	-0.0923	27343.461	20	4.25
HKGAJDFI_01946	-0.2668	17457.387	4.4	4.65
HKGAJDFI_01947	1.2308	6634.962	1	11.55
HKGAJDFI_01948	-0.2315	8467.156	1	3.87
HKGAJDFI_01949	-0.3078	61836.523	7.2	4.33
HKGAJDFI_01950	-0.3139	17213.2	1.9	5.13
HKGAJDFI_01951	0.978	54373.979	5.5	5.03
HKGAJDFI_01952	0.6102	16933.901	1.9	9.21
HKGAJDFI_01953	-0.6335	42506.678	1.4	4.72
HKGAJDFI_01954	-0.2714	50711.807	1.9	5.01
HKGAJDFI_01955	-0.2332	20410.201	1	5.84
HKGAJDFI_01956	-0.2245	48591.567	2.8	4.85
HKGAJDFI_01957	-0.2681	56203.335	5.5	4.96
HKGAJDFI_01958	-0.4618	51515.801	4.4	4.62
HKGAJDFI_01959	0.1274	14653.718	20	4.82
HKGAJDFI_01960	0.2514	26733.874	5.5	4.72
HKGAJDFI_01961	-0.4226	31698.916	20	4.27
HKGAJDFI_01962	-0.5924	7393.093	1.9	4.24
HKGAJDFI_01963	-0.399	63648.627	4.4	4.75
HKGAJDFI_01964	-0.6344	113928.376	20	5.72
HKGAJDFI_01965	-0.2657	8172.008	4.4	4.16
HKGAJDFI_01966	-0.7395	26397.036	1.9	5.27
HKGAJDFI_01967	-0.6774	23949.212	20	4.45
HKGAJDFI_01968	-0.409	18408.68	5.5	5.53
HKGAJDFI_01969	-0.4162	59743.71	20	9.55
HKGAJDFI_01970	-0.1003	76979.866	1.9	4.52
HKGAJDFI_01971	-0.0833	46044.875	20	4.63
HKGAJDFI_01972	-0.1678	15383.766	1	5.72
HKGAJDFI_01973	-0.0481	26794.485	1.9	5.03
HKGAJDFI_01974	-0.3123	57718.52	1.4	4.75
HKGAJDFI_01975	-0.0768	40908.081	1.9	3.97
HKGAJDFI_01976	0.0489	10319.125	100	10.88
HKGAJDFI_01977	-0.6564	69596.244	1.9	4.73
HKGAJDFI_01978	0.1829	35287.226	4.4	4.82
HKGAJDFI_01979	-0.5433	8860.788	7.2	5.06
HKGAJDFI_01980	-0.8834	10574.012	7.2	10.05
HKGAJDFI_01981	-0.2681	38912.576	1	5.33
HKGAJDFI_01982	-0.1267	39453.242	20	4.81
HKGAJDFI_01983	-0.4232	14826.259	1.1	4.25
HKGAJDFI_01984	-0.6054	26712.172	20	4.13
HKGAJDFI_01985	1.3758	23987.826	7.2	6.25
HKGAJDFI_01986	-0.228	13796.645	7.2	7.67
HKGAJDFI_01987	-0.202	25780.045	30	4.3
HKGAJDFI_01988	-0.3536	53383.038	1	4.27
HKGAJDFI_01989	-0.0761	34570.167	7.2	4.74
HKGAJDFI_01990	0.7848	60802.196	100	9.16
HKGAJDFI_01991	1.0525	48560.84	20	9.59
HKGAJDFI_01992	-0.1747	53387.374	100	4.46
HKGAJDFI_01993	-0.1697	48102.779	1.9	4.63
HKGAJDFI_01994	-0.726	13195.254	1	4.49
HKGAJDFI_01995	0.0332	27261.284	1.9	4.2
HKGAJDFI_01996	-0.197	41009.61	1	4.9
HKGAJDFI_01997	-0.1113	36999.095	7.2	4.38
HKGAJDFI_01998	-0.2303	5971.778	1	8.36
HKGAJDFI_01999	-0.2609	21708.492	7.2	5.98
HKGAJDFI_02000	-0.5601	23373.477	4.4	4.44
HKGAJDFI_02001	-0.2371	38416.455	1	4.52
HKGAJDFI_02002	-0.5125	34756.037	1.9	4.59
HKGAJDFI_02003	-0.1563	44998.651	1.4	4.26
HKGAJDFI_02004	0.801	9733.521	1.3	8.34
HKGAJDFI_02005	-0.3464	52107.55	4.4	5.22
HKGAJDFI_02006	0.3261	18961.25	4.4	4.56
HKGAJDFI_02007	-0.5872	12674.263	0.8	4.57
HKGAJDFI_02008	-0.2867	25057.049	1.1	4.82
HKGAJDFI_02009	-0.3464	153928.253	1.9	4.77
HKGAJDFI_02010	-0.23	38699.318	4.4	4.55
HKGAJDFI_02011	-0.205	54489.508	7.2	4.81
HKGAJDFI_02012	-0.7668	29377.872	20	5.6
HKGAJDFI_02013	-0.3999	25327.908	20	4.06
HKGAJDFI_02014	-0.3405	20963.428	1.9	4.31
HKGAJDFI_02015	-0.6501	71328.498	1	4.54
HKGAJDFI_02016	-0.4962	117953.319	1	4.69
HKGAJDFI_02017	-0.5009	135739.957	7.2	4.72
HKGAJDFI_02018	-0.5468	124658.777	7.2	4.97
HKGAJDFI_02019	-0.4375	74123.573	30	4.79
HKGAJDFI_02020	-0.694	40913.293	1.9	4.81
HKGAJDFI_02021	-0.0202	7236.372	2.8	6.25
HKGAJDFI_02022	-1.0561	10388.288	1.9	4.9
HKGAJDFI_02023	0.1032	13546.155	7.2	3.69
HKGAJDFI_02024	-0.6025	8639.737	20	5.35
HKGAJDFI_02025	-1.0504	11579.149	0.8	8.04
HKGAJDFI_02026	-0.4566	9760.864	7.2	4.61
HKGAJDFI_02027	-0.3138	11819.384	5.5	4.6
HKGAJDFI_02028	-0.8657	34255.988	4.4	9.86
HKGAJDFI_02029	-0.3695	7946.002	1	5.37
HKGAJDFI_02031	-1.1212	24785.658	30	11.35
HKGAJDFI_02032	-0.3689	33356.671	7.2	4.21
HKGAJDFI_02033	-0.3452	85313.73	1.1	4.83
HKGAJDFI_02034	-0.4061	12262.542	20	4.19
HKGAJDFI_02035	-0.2347	68417.174	1.9	5.82
HKGAJDFI_02036	-0.2171	17329.251	1.9	4.57
HKGAJDFI_02037	-0.5335	110634.963	1.9	4.48
HKGAJDFI_02038	0.0014	21373.33	7.2	4.68
HKGAJDFI_02039	-0.3197	27837.144	20	4.64
HKGAJDFI_02040	-0.0736	41057.836	1.9	5.47
HKGAJDFI_02041	-0.0679	53475.678	1.9	5.21
HKGAJDFI_02042	-0.3999	16696.773	1	5.4
HKGAJDFI_02043	0.0445	17962.499	1	6.41
HKGAJDFI_02044	-0.0691	39772.155	1.3	7.91
HKGAJDFI_02045	0.0772	33571.178	5.5	6.35
HKGAJDFI_02046	-0.3493	86611.294	20	4.85
HKGAJDFI_02047	0.478	46589.219	1.9	9.87
HKGAJDFI_02048	0.6707	4247.786	1.9	3.76
HKGAJDFI_02049	-0.4232	28579.882	3.5	5.41
HKGAJDFI_02050	0.231	78066.024	20	4.59
HKGAJDFI_02051	-0.3499	23154.037	7.2	4.76
HKGAJDFI_02052	-0.8871	4627.21	20	7.82
HKGAJDFI_02053	-0.3322	50943.831	1.1	4.48
HKGAJDFI_02054	-0.6836	39864.712	0.8	4.22
HKGAJDFI_02055	-0.2919	10233.932	100	8.85
HKGAJDFI_02056	-0.3618	31228.772	100	4.1
HKGAJDFI_02057	0.0205	27884.05	20	4.44
HKGAJDFI_02058	-0.8483	3378.628	4.4	3.57
HKGAJDFI_02059	-0.1649	11092.691	1	11.17
HKGAJDFI_02060	0.2895	15156.048	1	5.11
HKGAJDFI_02061	-0.4155	53783.774	4.4	4
HKGAJDFI_02062	-0.5897	21710.464	1.9	3.88
HKGAJDFI_02063	-0.7351	24001.026	1.9	4.43
HKGAJDFI_02064	-0.4384	12377.586	30	4.2
HKGAJDFI_02065	-0.12	32543.793	4.4	5.25
HKGAJDFI_02066	-0.3817	21106.306	1	4.5
HKGAJDFI_02067	-0.3994	82797.861	1.1	4.63
HKGAJDFI_02068	-0.5563	4103.357	3.5	4.9
HKGAJDFI_02069	-0.2801	8992.867	0.8	3.78
HKGAJDFI_02070	-0.2308	32432.757	4.4	4.33
HKGAJDFI_02071	-0.8327	27193.79	1.9	4.25
HKGAJDFI_02072	0.321	22095.682	4.4	4.52
HKGAJDFI_02073	0.3227	19543.129	1.9	11.04
HKGAJDFI_02074	0.0231	18394.521	4.4	4.3
HKGAJDFI_02075	0.9666	49700.089	30	4.26
HKGAJDFI_02076	-0.3778	51598.354	1.1	4.48
HKGAJDFI_02077	-0.3597	9904.803	1.9	3.94
HKGAJDFI_02078	-0.1147	26835.047	1.9	4.45
HKGAJDFI_02079	-0.5463	21619.63	1.9	4.39
HKGAJDFI_02080	-0.3737	31738.831	7.2	4.13
HKGAJDFI_02082	-0.2652	22152.378	1	4.41
HKGAJDFI_02083	-0.434	15336.087	20	4.58
HKGAJDFI_02084	-0.1928	23101.517	1.9	4.33
HKGAJDFI_02085	-0.023	41218.165	7.2	7.83
HKGAJDFI_02086	-0.7799	8798.461	4.4	3.94
HKGAJDFI_02087	-0.6905	41946.342	5.5	4.61
HKGAJDFI_02088	-0.6814	18577.616	7.2	4.69
HKGAJDFI_02089	-0.5835	24781.928	1.1	6.02
HKGAJDFI_02090	-0.1928	10609.916	7.2	5.05
HKGAJDFI_02091	-0.3842	21109.51	2.8	4.46
HKGAJDFI_02092	-0.1984	7122.083	100	5.14
HKGAJDFI_02093	-0.5462	26544.534	1.9	3.87
HKGAJDFI_02094	-0.1411	23456.076	1.3	4.33
HKGAJDFI_02095	-0.0619	23723.427	1.1	4.92
HKGAJDFI_02096	-0.3437	43207.761	7.2	5.37
HKGAJDFI_02097	0.8084	36137.097	7.2	5.67
HKGAJDFI_02098	-0.2119	38488.845	7.2	4.63
HKGAJDFI_02099	-0.7926	4606.961	30	4.57
HKGAJDFI_02100	-0.3188	17572.673	1.9	5.4
HKGAJDFI_02101	-0.6982	13298.746	7.2	4.66
HKGAJDFI_02102	-0.3948	19385.373	5.5	4.75
HKGAJDFI_02103	-0.349	13071.149	1.4	3.94
HKGAJDFI_02104	-0.201	41015.69	1	9.1
HKGAJDFI_02105	0.1328	58451.294	100	4.67
HKGAJDFI_02106	-0.429	69313.35	1	4.65
HKGAJDFI_02107	-0.5599	11077.369	1.1	4.77
HKGAJDFI_02108	-0.6739	14356.74	1.4	4.5
HKGAJDFI_02109	-0.3792	41975.554	1.9	4.38
HKGAJDFI_02110	-0.7616	6941.637	20	4.84
HKGAJDFI_02111	-0.2313	14551.105	100	3.93
HKGAJDFI_02112	-0.8607	6188.722	1.2	3.81
HKGAJDFI_02113	-0.2788	41634.889	4.4	4.17
HKGAJDFI_02114	-0.1688	28580.904	100	4.97
HKGAJDFI_02115	-0.3957	63112.689	20	4.44
HKGAJDFI_02116	-0.2792	41885.552	4.4	4.23
HKGAJDFI_02117	-0.3856	59193.831	1.9	4.31
HKGAJDFI_02118	-0.1066	44332.125	7.2	4.54
HKGAJDFI_02119	-1.1849	16839	1.4	4.82
HKGAJDFI_02120	-0.1933	39404.28	1.9	5.02
HKGAJDFI_02121	-0.4839	45627.056	1	3.8
HKGAJDFI_02122	0.7762	11107.126	1.3	5.8
HKGAJDFI_02123	-0.2916	27861.124	30	4.53
HKGAJDFI_02124	-0.2319	33037.756	1.9	4.68
HKGAJDFI_02125	-0.3358	12991.355	20	4.43
HKGAJDFI_02126	-0.11	24569.447	2.8	4.28
HKGAJDFI_02127	0.5623	55918.107	1	5.86
HKGAJDFI_02128	-0.0003	30541.231	7.2	4.18
HKGAJDFI_02129	0.24	4453.123	1	4.51
HKGAJDFI_02130	-0.899	25349.757	100	6.06
HKGAJDFI_02131	-0.1459	13641.508	5.5	5.06
HKGAJDFI_02132	-0.2766	39526.265	1.9	5.15
