#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_16509_length_6034_cov_107.227965	64147.9846116	79235.2479936	134265.737958	126699.265272	81397.1886914	62955.6967347	30751.9552532	41140.448636	55903.1372059	61459.5031769	81409.7704521	185148.464471	81580.8903235	209091.819902	139629.291745	320362.690826	747807.382516	181991.642789	179819.692834	244285.994656
NODE_16511_length_6034_cov_38.831075	109419.368486	56032.0814353	26611.2246174	36602.7114841	54959.6429162	21338.6908699	125936.567872	163143.16454	126143.172636	159979.70716	31591.8533381	23567.9996714	72914.4190394	26979.587963	9448.59878283	18423.3040816	4992.49860272	11773.7309054	10001.1024845	57472.2865277
NODE_16510_length_6034_cov_98.539221	18911.3996924	21491.5325777	50289.5470722	40660.7291653	27754.0156336	24752.0877165	106664.457872	55270.7138996	80618.8887761	67785.4462627	57650.5718378	34067.310467	39733.5576357	36224.0097725	56589.261123	51131.5334506	156832.415793	56014.6234972	23982.2201178	79732.5011886
NODE_16516_length_6033_cov_234.500167	160012.525825	31943.7471471	172974.642262	256221.748429	88414.2318099	99581.3739358	708764.885256	417082.896528	379657.648596	424850.568439	227220.308686	150387.680504	252398.472018	88808.7214378	286609.947126	85669.056753	163755.444657	62401.319821	64007.5942854	94955.0655697
NODE_16530_length_6030_cov_77.398828	138562.385496	173844.393345	231031.474719	222412.724102	152296.86706	113088.931806	79140.7206771	102922.258374	138841.318503	143038.695821	120721.331721	90032.3825826	75367.1048785	115546.861397	96956.6462752	110832.409218	149915.593589	125763.566143	121495.987796	180225.21389
NODE_16538_length_6027_cov_43.011554	167080.716294	53168.2424857	19354.9306234	32752.2729619	154136.856691	617203.394649	93414.8893125	63543.0587369	121015.274197	118277.485374	0.0	0.0	0.0	1134.0655684	0.0	0.0	998.565831699	0.0	0.0	0.0
NODE_16554_length_6024_cov_42.011392	88249.1911657	106041.30796	135369.655693	81184.9684922	90281.1124397	52887.4040583	57115.2805589	52796.8119639	43181.4981951	54925.5270217	62902.2794496	57553.8908724	35525.8100854	57689.5095717	19312.4310303	25153.8176345	81937.8473041	40456.997181	35784.7327632	72913.0073972
NODE_16553_length_6024_cov_43.683029	2353.31061366	523.699870198	3629.15412578	4816.66924316	3584.68620866	0.0	0.0	4256.29958328	1224.80423446	3178.69158934	22560.4601755	245803.256964	8120.683054	39349.2397819	60896.1866104	208200.233418	111842.121589	223720.677314	118022.722732	48730.899742
NODE_16567_length_6021_cov_186.695776	170619.613618	31422.7104875	147717.796609	197586.104184	75280.715309	75529.7739695	644392.83299	350445.221862	334380.006269	385853.859678	205370.517947	123466.247495	209421.338964	85446.6812846	225741.682407	65527.237682	122829.963985	37680.2762587	46009.9907718	91216.7287309
NODE_16587_length_6018_cov_232.524568	168270.694529	34565.7098143	162111.69184	245665.954594	103962.241677	83943.2738234	732281.992689	395858.026328	344188.064224	390999.897674	193223.5282	141428.897612	237475.690071	100065.62217	241497.323913	57119.6670421	165775.050069	42391.4412639	48011.6100579	108713.306858
NODE_16621_length_6012_cov_36.941581	70029.1516542	84023.2003355	78040.3782784	54232.5101721	91050.9930938	32860.0061401	51493.6406204	47617.7165218	69070.4766372	70085.5573719	49202.6860946	55407.5234306	33905.4114332	68015.7987234	28179.5101535	44844.5130319	152590.412578	35431.6663003	39316.7303426	68584.409891
NODE_16622_length_6012_cov_20.339936	18828.4890564	23751.3914894	42345.0777188	36611.4295392	21510.7408365	13798.3225738	11717.0685409	23782.3344839	20823.9002412	18014.5167456	79377.8848512	242415.035863	61709.848542	90775.3293477	126939.207116	63571.775885	72825.0409064	85256.7028717	42914.3893767	56234.0803242
NODE_16629_length_6009_cov_38.459691	102382.625905	53946.8589373	36296.8416101	41430.0700429	60948.9547629	26317.6076947	130355.512425	137639.554588	148221.228869	125045.334026	26737.4599076	28063.6316893	67321.7794647	29235.3435299	25201.6740777	12898.9401434	9987.26867997	18842.152082	21006.6376209	71231.7776892
NODE_16636_length_6008_cov_216.167647	672995.156964	431560.518188	245060.796728	238948.122742	608162.136865	571977.316184	258736.978664	201494.82766	276845.484755	296720.426366	46183.290327	68475.8980755	157085.664845	106822.552542	74555.5964628	43670.5142441	25967.1378197	23661.1259023	30009.7296019	93726.8757066
NODE_16658_length_6004_cov_233.591864	181237.051489	34045.3306439	177863.18968	259192.919027	98001.3534893	108142.88608	732363.476064	410099.809635	403033.131619	453574.750614	213909.139803	191964.162181	273040.394024	103453.455426	292982.112795	83846.5265093	172787.651672	44752.097359	62022.1623331	94980.0300596
NODE_16673_length_6001_cov_34.514968	78851.9858531	41902.8306349	33879.6945703	24089.3510625	64989.6816679	25613.4298362	118645.717835	111160.848323	107805.129062	133532.637215	31601.0574919	12348.9182605	71762.265212	29237.74427	14701.9940258	16585.4321344	9987.99927989	14132.6181479	6002.2933555	66237.8823028
NODE_16691_length_5997_cov_31.690003	41192.8016268	37189.8099105	55661.6738606	65525.8898155	56175.5191884	38421.4241702	61521.9687127	85147.384802	56290.8740251	65708.9171627	48618.7364319	117880.413627	99124.1188941	77156.9337507	176162.385829	79353.0484166	38954.6261562	51821.4679121	72976.0084992	86237.3738661
NODE_16705_length_5994_cov_7.306786	70186.0113935	97428.8861173	85420.6725127	101182.997473	81277.7111799	53869.8035387	87890.6321283	108278.857399	76441.3111279	85595.7082709	212423.987448	159486.665808	149236.716617	111259.397602	200327.859029	75841.9998924	57229.9441537	76410.5288118	102044.918653	98738.250171
NODE_16713_length_5991_cov_92.472709	34485.7690978	34571.6009458	65690.1520119	70154.0250091	31492.1143496	32736.7227812	133351.425365	122311.492098	116707.078527	138746.033045	57425.3056627	55616.4638569	103274.162919	98489.8141739	140847.274449	72313.4050973	98400.1584098	61187.629142	54060.2337081	129167.857794
NODE_16750_length_5980_cov_37.056034	88283.6726782	49766.9993233	35096.9097464	29877.6582631	57380.7392245	17078.6176927	128920.721971	140515.538305	122529.41915	140978.000272	17019.1370693	24098.5901493	56117.2568225	19121.1318427	27308.6801633	15666.7291652	11987.9129764	11779.4010557	11006.1292786	32500.3042456
NODE_16760_length_5978_cov_37.564410	96525.2049231	48719.9642661	35097.6009246	34697.3984734	40645.5276604	28464.8406915	153828.330074	140518.175478	111782.630951	137800.556967	23097.8128773	24703.1456642	69212.6300882	21371.1176543	13654.5750642	19353.3387076	10989.1245225	10601.6545919	6003.44330061	72502.0082009
NODE_16764_length_5977_cov_241.235562	195406.438495	33527.9513087	170648.648268	295894.943963	81291.8869229	98949.8584474	792588.532507	422281.821086	352894.479235	430895.079361	193747.331349	148220.25658	215122.44556	92234.1964833	289899.703593	85708.3484363	162840.349609	43584.9723965	68039.5778766	106253.917761
NODE_16767_length_5976_cov_99.156730	181282.29574	137189.458983	119633.346895	134937.286898	163756.882861	98205.3454319	263709.951786	221426.743594	203406.328667	199243.835097	64431.8918907	97678.9371758	115980.187306	50616.8530278	69756.3569234	42118.2022356	27972.8328491	20025.7099276	57892.7580315	55002.5359882
NODE_16772_length_5975_cov_117.485980	39827.7672949	65465.9889271	105295.920474	83876.6854575	54495.8973426	38729.5628519	30766.4065148	48280.8590617	45732.0139357	56085.2431192	73392.6952415	158257.654607	56119.9930512	204184.973276	134502.900757	308284.966603	679752.400462	155142.156326	163307.901739	235012.9831
NODE_16794_length_5971_cov_229.138269	171872.735414	38768.3475799	168238.055971	232297.685398	109989.938818	88246.1937377	687138.57981	394612.376202	334533.066811	371025.205177	198167.342086	151597.44596	239454.661181	102363.83039	237394.075301	66358.1449786	162849.383983	41231.2612115	46029.0788337	83757.7123026
NODE_16814_length_5967_cov_34.718539	18836.041907	35102.0728469	48710.1848789	55218.0018617	22716.2524006	15657.1110783	20625.7596312	28390.4491492	39674.4030919	28719.3590938	173600.876343	150188.082057	162760.708058	96327.1647283	212191.505937	83328.7761149	58398.903632	60650.1656702	76050.5886923	69743.0401162
NODE_16825_length_5965_cov_94.381895	163641.078445	128884.079794	112568.822979	105071.05247	111192.366474	74016.6796845	249081.473115	205834.642773	166663.075843	204605.132504	44985.1936592	71872.4797591	117863.507563	68621.7903079	70381.5814316	21198.7942372	24978.289128	12959.0955872	70047.7703388	36255.3431567
NODE_16829_length_5964_cov_238.015062	167174.40832	488296.005481	85940.4914559	89648.7697238	338363.056207	207817.813648	426372.319269	397477.543935	308819.734375	330763.662776	423107.789122	341397.494921	540680.751476	100121.36267	287831.680576	199651.01877	110904.625894	113098.608363	233160.968941	120018.79795
NODE_16853_length_5956_cov_39.660227	98798.9186979	142270.518526	181326.729856	137806.027373	107370.017619	110946.603315	51285.2135735	103469.032469	111526.504819	115516.507465	77818.5296123	57278.2497094	48646.3768417	81003.8088436	55679.3788452	59914.1205655	146353.047735	84364.6912799	91583.7161654	130029.98598
NODE_16854_length_5956_cov_38.230978	142461.694128	56062.9378774	22999.9829879	16388.8573799	110750.790552	530967.700186	70334.0053617	58206.4699296	93143.013458	112383.080886	1215.91421255	0.0	1871.01547022	2250.10779006	0.0	0.0	0.0	1178.19639875	0.0	2500.57653251
NODE_16888_length_5947_cov_210.250339	658202.992621	435432.753422	233652.310519	222717.905031	626620.086278	566598.551692	298941.346701	227166.579201	251262.045293	253413.034885	24320.2697452	83116.69956	101799.738527	100139.131212	48329.3264097	30420.2198671	28482.107735	41240.2321295	20016.6801127	81275.5274898
NODE_16893_length_5946_cov_58.146664	18839.6118913	2095.96192368	16949.0397964	16390.678061	3587.55611735	4270.8815688	4396.23224012	2839.60706527	3677.03873963	7422.20656756	718670.391582	78624.6505349	246998.217206	33755.1138466	97710.145	24889.4804108	52963.3367113	45953.8196564	33027.799869	96281.1309774
NODE_16905_length_5943_cov_40.749830	100088.156585	50304.147832	29056.3671953	35675.0161386	55010.921267	19931.2771928	112839.370426	146244.042439	125022.845843	134663.775932	36481.722858	32573.9967834	80463.9235645	19128.5037679	19962.8170148	15671.5467586	5996.01506035	14140.0268604	12010.415287	50017.5697755
NODE_16910_length_5942_cov_134.720401	299089.678413	209078.10504	185236.189089	166389.467913	252335.33883	531030.740572	238869.706313	149085.152675	212050.529582	246002.243095	52290.9404921	35944.0658416	112276.348418	65262.6307436	42027.3528487	4609.31466633	14990.1861084	24745.2682204	13011.3908007	31261.2709549
NODE_16930_length_5938_cov_38.631990	163680.999125	63406.4615955	19371.8801837	27963.0529448	104047.814322	549557.210012	75513.2761163	48277.0310296	71094.7364261	117703.701324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1250.4977203
NODE_16936_length_5937_cov_75.954267	15308.4325837	14148.6505968	140447.514057	144638.110416	27507.1803858	17084.8278967	27844.8446158	51117.3388452	29418.7898244	51959.7719867	139854.204938	90987.7390477	228306.516227	121529.892162	297356.653605	49782.7092423	84948.3472575	104877.589254	86897.0522942	241348.254691
NODE_16942_length_5936_cov_98.421017	180170.126361	143059.617452	98072.0921301	112818.98382	169828.71686	89696.0969617	234484.791467	224350.471134	197352.872441	223747.20524	44996.9782795	59535.7515396	101054.701743	29257.5018475	70399.5472318	32266.8413849	18988.6302691	21211.3908266	46042.643043	32513.5362655
NODE_16943_length_5936_cov_18.431559	6013.78235957	14758.7206755	21793.8003619	25070.8852933	15547.6990613	9966.23418974	8827.92549687	18459.2155132	11032.1509186	22268.6765172	64909.3945684	196959.259794	76726.7178728	94524.2417283	126088.741949	61767.9546722	58964.700079	74239.8741199	50046.3503448	55022.9123481
NODE_16948_length_5934_cov_232.311958	158976.530755	33571.398443	136819.355314	209250.13218	99268.1544668	85426.3122509	615532.621987	445869.560587	333422.268805	400843.647711	188504.275369	131430.489757	222699.032664	112531.22452	257435.734825	77441.719004	157908.425117	27103.9421705	64060.4168437	102544.615369
NODE_16968_length_5930_cov_107.531745	85285.1636709	97472.4107409	181617.158564	118406.564587	87816.3528594	73690.8444527	44507.6980109	38690.6030366	68953.4623566	64831.3901679	101391.168498	161483.689178	62462.6720627	175660.37736	158136.025744	307639.22535	642268.68577	166013.329	170554.14538	232033.442047
NODE_16989_length_5926_cov_37.889286	42396.8267763	58171.2943234	70998.8004514	66541.7015783	70570.0098755	37020.5977211	63022.9366193	88044.6630015	55165.9024205	60449.1581294	132570.720626	170760.334971	164051.374214	111415.302584	159726.557608	67074.4367263	57681.2356915	91924.4539398	64064.7605951	72076.3384692
NODE_16992_length_5925_cov_36.662862	151923.349325	49262.5336683	25428.899085	27967.1152885	116023.099853	580943.553705	90871.0234443	53963.3747301	81800.3418724	112415.273741	0.0	0.0	0.0	1125.42072662	0.0	921.993943583	999.503092037	0.0	0.0	1250.65064072
NODE_16995_length_5923_cov_52.403715	10599.4968026	16246.3897616	23007.5577533	22181.31295	8372.97572807	5695.62236082	16122.539763	39763.2472638	14711.3241553	19089.7389959	38920.9110614	104481.357343	48662.2420519	139554.898698	39932.7049752	105109.191194	55973.3255549	155568.740915	156161.843243	42522.8732934
NODE_17009_length_5921_cov_51.542107	9421.94842111	17294.7956815	27851.8147129	21217.3845827	10765.4826672	7119.64954351	26382.7741481	57004.9619481	19615.4665445	29695.7047633	47007.2184695	99989.4496441	69251.4850267	138432.376209	53594.8441541	81973.9217254	68385.2755304	113142.978679	123129.704073	70038.9803341
NODE_17010_length_5921_cov_43.427890	164541.145801	49344.4172272	26499.2289021	28932.7965918	113835.490308	528796.250706	86961.7376286	51125.157973	92251.6162218	99012.1497071	0.0	0.0	3743.32675459	1125.4633168	0.0	0.0	0.0	0.0	0.0	0.0
NODE_17017_length_5920_cov_55.570162	10599.7882498	17819.0071451	32695.9362949	27004.2432545	9569.4151381	5695.77043919	8794.32806229	32663.6077856	13485.7576563	16969.1292146	46328.4179938	119089.699994	67380.4989789	172198.195817	38882.8766415	120786.426392	64970.8730963	157930.194128	182193.470153	43774.7738272
NODE_17024_length_5919_cov_147.890007	71438.6003636	161944.505074	124730.204953	125211.177222	130384.677332	72621.6763112	105532.828778	123554.825901	99305.1543946	127269.673038	385574.323012	335661.411585	329419.034128	259988.255107	378018.40617	196394.847103	174923.232991	172074.781451	196831.079815	228881.68632
NODE_17025_length_5919_cov_40.802694	7066.58878785	7337.29004005	73869.346336	69440.2654596	10765.706556	7119.77344798	27848.9432048	36924.4311187	3677.97014051	19090.4498403	12163.2256389	67409.9106581	291985.053407	174450.996235	62002.978451	29505.3282432	46979.3828052	31822.0488371	27028.9309742	37521.5899707
NODE_17037_length_5917_cov_117.885534	75378.3282081	352195.094092	46017.8950234	51116.8969435	196179.225672	93982.6021426	109931.834902	174684.312377	160607.648883	131514.441413	41355.7311624	108981.443456	86099.8710273	158697.486227	50443.999339	165048.22328	90961.7971027	261652.764327	177192.681536	257653.0724
NODE_17051_length_5915_cov_218.677645	660584.161074	482128.098477	240993.297343	220868.548209	627807.511151	577875.46299	307814.188	213033.742217	268391.101334	258791.306344	27976.4471105	71906.6581265	110407.744786	97238.2563116	67748.0493626	41493.2680443	10995.5877039	18858.2072787	26028.7503291	97559.7891159
NODE_17059_length_5913_cov_53.570673	28267.9061601	47694.4693723	53286.0231241	63657.8686347	43065.5432039	27056.5265654	79153.5215748	52549.3307215	67433.230983	73184.1517564	49871.9690107	57301.7218497	35564.4083162	43896.9107467	99840.6452236	63189.0669734	78969.8181867	50682.3548014	37677.9450258	43777.6488593
NODE_17081_length_5905_cov_224.749402	137132.557132	38786.7696459	130637.99134	243573.402699	92665.3199438	84035.0771628	659788.176293	372142.427352	351070.991827	358523.069701	196492.485093	131466.998751	230251.136008	85549.9555865	251730.185648	72849.904373	161950.358246	41256.1248077	47055.9869517	114533.314461
NODE_17095_length_5903_cov_74.216484	259146.251697	5241.53404059	19378.6929969	17898.850498	744155.298147	42724.5075025	11727.4122837	15624.2805318	53951.6742715	90162.8153604	24861.3033155	1123.673418	10072.4609837	3442.26077989	13139.369847	19499.6155199	11996.5475224	14145.2179538	12014.502768	3752.72550972
NODE_17096_length_5903_cov_39.073871	199071.442007	57132.6944219	42390.8858143	27009.4077692	138781.376112	585325.718588	86489.6735049	58235.9475388	94415.4299751	130470.89425	0.0	0.0	0.0	1125.68026313	2102.09592021	0.0	0.0	0.0	2002.41913269	6254.53836051
NODE_17128_length_5894_cov_54.036993	5960.77783609	14268.2764561	45075.8051238	34224.0185275	6484.77925425	0.0	16383.4011686	39610.6992481	25451.9371127	19745.6807124	37879.6842281	124905.152718	45928.7594462	151340.635215	35746.5702039	115749.149148	53803.9644869	135296.78544	172888.338241	66686.6030878
NODE_17133_length_5893_cov_98.693559	27095.0542571	40362.7354012	71107.5957338	75249.0000694	33502.4965723	55546.6484901	51311.6724484	112221.561043	50277.9128866	37129.3452971	51097.7379277	166319.384401	93609.2786398	201518.398159	67273.098352	129114.252255	108979.009278	168373.009246	203262.736606	57547.2006876
NODE_17147_length_5891_cov_40.257368	85180.2460309	52308.577974	39973.4072477	30872.0827011	59977.6775409	20047.8690123	142418.310136	131909.055583	125431.587248	99900.9681317	16469.0732771	32590.237597	70074.1024565	31523.1059556	15767.4192931	18474.7296068	10757.6669473	11788.9931999	13323.7156685	42535.6936335
NODE_17153_length_5890_cov_225.658955	642052.792876	428109.249004	255418.561383	261450.923046	581526.077424	602285.765605	282954.250913	181832.619359	281945.934763	259912.745124	38932.6867176	91028.7880512	149779.360864	103577.01903	57814.3809411	40579.8006211	17997.0480696	20041.4730378	31040.9226408	92578.5596032
NODE_17152_length_5890_cov_250.092545	183780.247401	32500.578194	158683.929665	260486.160887	117262.461057	101126.013936	680263.063934	414805.657467	342144.805842	412677.786091	227512.90161	159581.337147	242493.945199	123842.086711	271201.996221	87615.4799261	165972.770268	57766.6067516	51067.3237638	100084.928124
NODE_17158_length_5889_cov_111.551766	13261.2664225	19847.5626795	76011.6776801	61784.9650086	23767.4213072	9490.37633943	3004.35606907	8495.34165078	11709.0183436	17578.5367807	55248.4590322	145771.571316	39317.4759449	188793.438675	131108.772534	276812.590975	670803.85889	129262.955087	96464.9068239	154549.948514
NODE_17168_length_5886_cov_162.715143	627939.048426	266302.875123	122349.072477	54029.2075085	470266.355249	82612.8465281	99697.0291307	122173.524034	174144.835519	140039.891105	51101.043184	248372.116843	78637.3259969	99077.9041104	175551.794387	223196.517454	112985.768663	150906.130637	461624.471718	246468.482603
NODE_17169_length_5886_cov_36.827474	23562.4435101	19920.2911625	181706.540112	160158.01505	20342.3095909	7121.79490991	16127.4603626	9944.35621547	29432.9287643	37131.7896443	23117.1385832	68555.2027924	9361.58941461	20265.9327388	18921.7476833	130044.252072	67991.4378868	101390.058837	56075.8551862	108846.485127
NODE_17175_length_5885_cov_111.418696	81731.4125907	57162.7422275	121297.003901	90498.6933344	79608.696963	36871.5657193	31089.7519293	43927.9237643	41880.559645	42436.7300681	71244.7477514	156940.506312	70773.1118747	219097.767915	141827.020407	341359.531573	713087.766182	162683.646973	169578.221711	247141.725855
NODE_17174_length_5885_cov_128.129160	328699.084255	229849.168036	185342.556743	193928.467788	297958.185111	505651.970563	212591.023453	163373.15962	204806.084691	211122.733614	51101.5151755	28096.6644304	112340.171551	47287.6898376	43099.9308635	3689.23135171	12998.4888034	10610.6863749	14019.0822749	23771.2991881
NODE_17188_length_5883_cov_106.870110	3890.69751654	6241.44332566	33310.2795173	32700.5066457	1247.87334728	4748.19461872	5115.06131834	2899.47034253	6875.18072796	3389.14780615	47375.5688772	127656.231378	40030.4671934	151694.727808	130310.298292	257480.261675	665174.553355	95513.2405994	84356.5294511	152350.809563
NODE_17213_length_5876_cov_51.107885	33557.1475707	31067.4212975	55471.7352032	53459.7076376	23934.678051	24216.2114297	27320.2152802	46885.0907975	30212.041572	38222.9807167	52003.7634722	105523.855303	72700.1762761	117814.07509	43103.4295877	105044.031619	65516.817736	142532.388992	175002.885538	57821.1624335
NODE_17227_length_5874_cov_41.185255	1178.25035141	9436.76050407	38768.8057719	26053.3542586	7180.55742127	0.0	4398.83676343	11366.3045042	3679.53932362	10610.2862501	87611.5161207	27172.2314453	116097.729452	118858.870022	205007.814356	59033.2355501	10999.8759502	196325.366909	53077.2953677	51301.3251867
NODE_17257_length_5867_cov_164.346869	187354.405523	457182.170318	70273.4826665	61761.0295641	302802.737358	183772.721207	328465.69894	433369.939483	256358.221232	300290.931886	69363.6242178	140507.919479	114233.273554	100224.223917	209226.354651	69183.7275545	54003.0135309	66033.1433537	103156.4696	22524.0346663
NODE_17279_length_5862_cov_112.188393	24282.4900532	33931.2723973	72773.7309655	57394.4352782	30266.0888398	38902.1118267	13197.8323575	18757.2025023	28466.415063	19194.051058	74037.6841036	152499.144294	50564.8309271	196560.232189	114206.640575	280044.156216	683461.756386	133400.631413	120321.544788	187570.98428
NODE_17278_length_5862_cov_245.993284	222714.664305	501765.466383	99357.2592148	78170.7680645	354286.181743	227945.111607	401800.730452	576907.510337	290716.789551	367157.560268	299372.729005	239437.1837	529994.363729	126131.657759	233418.875511	170660.522786	99010.2773503	63677.7972792	172268.760948	91351.8467656
NODE_17284_length_5861_cov_102.208233	196508.33166	220976.868702	304295.406582	235635.777914	174516.252482	160167.983352	99104.0936937	144613.595631	155381.911775	160554.32789	116635.773805	81693.5144505	77775.275114	130333.522612	88145.0127245	104616.698122	148796.182151	126533.10688	173106.644177	184604.934556
NODE_17302_length_5858_cov_230.179907	164979.978684	30410.929822	147830.276254	212325.394685	73014.8110598	91181.2331807	718572.812766	392198.782903	345929.457742	368232.702851	200806.271672	140520.274678	226614.575344	97981.5015106	253405.369686	83949.4160572	166023.621628	40094.9367732	48076.6760806	98864.0095355
NODE_17321_length_5854_cov_236.068288	144952.108808	59250.6287238	180387.254385	168902.948503	68229.8814131	71237.8355247	271306.998884	299844.881799	203640.057168	209062.259879	158656.749684	192239.265672	132008.840129	200476.566527	178757.183363	281378.632029	271937.969416	193406.370307	247403.173834	279082.522279
NODE_17330_length_5852_cov_90.564602	43604.2976339	22547.0326752	54480.7734799	48473.1805691	34714.1946225	27070.8503809	96756.5738585	83844.5255687	96868.4969166	93389.9944336	32861.047477	48341.8138901	39332.203064	34915.2130194	56782.7266999	67347.5221422	179035.826564	47173.1743953	23037.9439222	77593.938854
NODE_17345_length_5849_cov_184.141526	103710.422848	58899.621809	130878.263217	139247.880907	41897.7947727	50197.1429987	293317.176147	278542.565957	164392.051071	202704.538867	125245.956189	163706.324959	119873.240072	130654.720619	170352.833566	168823.726897	139639.097927	147862.821238	194325.13981	275209.522924
NODE_17365_length_5846_cov_39.248489	164998.493091	56107.9091308	13330.6060583	7721.98544631	79009.8194706	27072.2776267	39598.8196304	35529.4361588	117776.816235	52004.2232373	4868.57894817	3372.88095597	11238.4579511	52939.4086916	37735.6111085	100565.212004	94024.2634287	49534.6335919	328558.324	28332.563765
NODE_17379_length_5842_cov_232.963712	157933.055429	30414.5389689	166033.485897	232707.253889	92829.1672795	100559.195612	689335.97535	423527.551999	345982.750728	403313.473424	195967.566846	133796.308526	219158.922793	97998.4801455	271320.001184	76244.5143526	152703.977796	34203.7730729	39067.7545283	87614.4902133
NODE_17380_length_5842_cov_118.237947	26191.4407547	20885.2574935	75701.9369126	69623.9681247	27631.3223372	18669.2822541	16007.5751323	20928.050323	23237.3707527	28529.5875823	65327.5901872	144825.53601	53763.9536077	195826.286811	129754.805436	318990.285112	693308.996947	142274.612397	134926.026403	191238.627966
NODE_17387_length_5840_cov_222.691616	157936.017035	27793.0092227	151493.537624	201750.871365	93381.277455	71246.597999	665880.44546	409323.280264	316543.528504	388461.985014	191102.391686	154037.434227	217290.21268	99127.0568666	236620.604735	87653.1375124	151047.744361	49537.4398578	39068.4393493	95126.1353947
NODE_17395_length_5839_cov_105.941736	183867.539719	151027.286871	141799.419331	141902.966186	186764.572524	104020.950746	306542.262538	218876.414679	209804.13193	265345.426385	110625.194557	153663.056601	196500.910616	88990.028774	145771.601886	70861.5180794	42705.1497753	57174.7048154	68119.9236201	81358.6623452
NODE_17448_length_5828_cov_239.850857	157953.85703	34613.25807	157572.862938	218191.488169	90998.6981729	82654.8102168	677682.727454	416478.947205	358300.19654	435212.402066	200862.760892	143935.22821	236051.170048	108152.739808	266095.991931	71975.3423723	174075.296589	54261.4612916	54100.457373	86374.5332794
NODE_17456_length_5826_cov_21.686363	14145.3874784	43595.320077	28600.313808	36828.2243207	49092.4652215	24226.8357803	41072.374701	42643.73767	33330.766833	34977.6959343	141215.270871	103919.683078	79355.1942863	73911.5834819	182815.45452	84292.1146896	47021.257163	53278.657218	57923.5826366	47779.7773491
NODE_17464_length_5825_cov_113.735355	36542.6004456	68703.6187108	164850.590404	179579.769856	61066.8984517	37053.1391963	79211.6829524	116560.711179	57673.285273	71122.1270623	457736.579599	197916.815392	337226.353041	131815.47621	292819.837455	115844.090262	86039.7316437	101448.225153	135254.707727	147717.266015
NODE_17471_length_5824_cov_239.079390	169747.863342	33565.3756546	146670.066117	250062.904047	99384.4666943	109735.272083	770120.110994	446346.65307	373039.348709	424613.799585	189913.779929	156310.850436	245428.370826	129563.635096	277675.590255	78437.4012963	158074.528431	44826.3847112	59111.8377594	101400.121926
NODE_17479_length_5823_cov_36.615985	87232.3657631	47726.1300689	23031.0745725	19310.102016	63463.0570195	17101.7495144	142290.065026	144993.025244	127619.96206	134757.391657	34087.4130147	17992.7919425	71193.6956138	24786.3579336	17880.7893721	13842.0164018	10004.8125038	5898.26744265	9017.1387729	54764.8524283
NODE_17482_length_5822_cov_106.004682	172065.020437	169799.861999	162124.951976	159639.620587	171594.655837	104272.870691	309489.268339	257910.009786	196715.664096	231108.394739	115852.691831	160182.561866	216588.411697	128255.711529	129811.763493	65082.2024741	56485.5099271	68654.4946196	87178.2240807	111218.529904
NODE_17481_length_5822_cov_126.022195	307673.819235	186185.746001	161219.20673	158344.660901	264631.856923	464601.714291	186298.880222	126514.776378	201248.824614	209126.323031	47479.3410365	28114.0178248	88056.2645051	57459.9087383	28399.1629038	2768.4289971	12005.8962673	16515.2978286	16030.6138687	26289.4312029
NODE_17509_length_5816_cov_57.003472	17720.3207127	9800.90573184	24384.055625	16414.9201708	2523.73401382	5303.30570663	29326.4205223	34202.3459075	13904.5053534	26560.8705864	22649.5821403	214051.762814	23948.1991066	85512.0375982	66900.876707	127711.667511	155202.160856	216772.017839	63455.5797178	84797.6110495
NODE_17524_length_5813_cov_26.451546	61304.2205854	87591.8874726	84377.3136938	75318.1486927	94606.1702828	62160.5038999	79912.5966614	97340.8206256	85906.4168942	88116.7068361	299337.358082	272508.303434	274752.055033	150656.178412	275003.111852	124905.070462	76044.0167428	128696.877419	109959.310792	119499.824426
NODE_17550_length_5808_cov_52.825656	189460.962917	183792.862436	243168.05537	209571.616221	164247.989083	105718.828609	114199.873618	107478.435866	139548.444643	145329.547824	84890.6411197	92930.5628522	70402.9644607	138370.794873	76868.7830127	155986.897736	280595.330461	141535.528957	146266.104735	190310.359581
NODE_17557_length_5807_cov_230.055633	181021.805514	43101.8808392	189056.219937	267323.539254	120960.108136	92974.0012396	721709.877095	464167.69861	357766.892065	415331.559734	217831.914095	131375.815479	234213.619173	97999.374454	256323.9763	70829.2477844	175347.851205	41673.1297028	48814.6145189	114322.957296
NODE_17573_length_5804_cov_133.598017	339239.005595	200692.506717	184285.127607	225012.43981	290761.549621	488907.656284	263880.622108	167768.736875	191465.423861	216456.593336	47487.4375655	43865.7212208	125550.351987	55217.4909611	17883.9277825	4614.77076649	7004.67421477	9438.93786461	10020.7265801	23789.845369
