	SG1-TOP-2017-02mt-9am-DNA-10	SG1-TOP-2017-02mt-9am-DNA-3	SG1-TOP-2016-02mt-9b	SG1-TOP-2017-02mt-9am-DNA-6	SG1-TOP-2017-02mt-9am-DNA-9	SG1-TOP-2014-09-5	SG1-TOP-2014-09-7	SG1-TOP-2017-02mt-9am-DNA-1	SG1-TOP-2017-02mt-9am-DNA-12	SG1-TOP-2016-02mt-17b	SG1-TOP-2017-02mt-8pm-DNA-1	SG1-TOP-2017-02mt-9am-DNA-11	SG1-TOP-2016-02mt-13a	SG1-TOP-2017-02mt-9am-DNA-2	SG1-TOP-2014-09-2	SG1-TOP-2014-09-1	SG1-TOP-2017-02mt-8pm-DNA-3	SG1-TOP-2017-02mt-8pm-DNA-2	SG1-TOP-2015-06-3	SG1-TOP-2016-02mt-3-1	SG1-TOP-2014-09-9	SG1-TOP-2017-02mt-9am-DNA-5	SG1-TOP-2015-06-8	SG1-TOP-2016-02mt-1-2	SG1-TOP-2014-09-10	SG1-TOP-2014-09-6	SG1-TOP-2015-06-9	SG1-TOP-2017-02mt-9am-DNA-8	SG1-TOP-2017-02mt-9am-DNA-7	SG1-TOP-2015-06-7	SG1-TOP-2016-02mt-10-1	SG1-TOP-2014-09-8	SG1-TOP-2017-02mt-9am-DNA-4	SG1-TOP-2015-06-6	SG1-TOP-2016-02mt-2-2	SG1-TOP-2014-09-3	SG1-TOP-2017-02-9am-1	SG1-TOP-2015-06-1	SG1-TOP-2016-02-1a	SG1-TOP-2016-02mt-17a	SG1-TOP-2016-02mt-13b	SG1-TOP-2016-02-17a	SG1-TOP-2016-02-9b	SG1-TOP-2016-02mt-1a	SG1-TOP-2016-02-9a	SG1-TOP-2016-02-13a	SG1-TOP-2015-06-2	SG1-TOP-2016-02-1b	SG1-TOP-2015-06-4	SG1-TOP-2014-09-4	SG1-TOP-2017-02-9am-2	SG1-TOP-2016-02mt-1b	SG1-TOP-2016-02-17b	SG1-TOP-2016-02-13b	SG1-TOP-2015-06-5
SG1-TOP-2015-06-7	0.383535204743	0.411329457123	0.428230200043	0.354433682503	0.375982541365	0.262993325211	0.220143283487	0.367337249138	0.385532582248	0.377432831354	0.343181271459	0.369131403651	0.343429282654	0.353062012298	0.413795061537	0.217520668852	0.347491260809	0.378130071543	0.170656700541	0.342059223958	0.180533839469	0.320096320205	0.176295860943	0.354197679877	0.179055247305	0.239662369349	0.168910893693	0.33167915192	0.392403177303	0.0	0.331050902063	0.256037426939	0.378132614874	0.16005722155	0.369904601831	0.188830133244	0.308764112777	0.222430949557	0.305361760515	0.40398873529	0.378523542309	0.339617963216	0.403125839877	0.406964529677	0.316949005505	0.378958682671	0.204723376213	0.332965648039	0.16894669502	0.19822249073	0.279488173053	0.322064589867	0.346339541788	0.32523035792	0.187278171904
SG1-TOP-2016-02mt-10-1	0.26707814706	0.311841611009	0.292207183714	0.297977656181	0.267040703711	0.3634483247	0.281540635147	0.291952103971	0.312338059526	0.298471865565	0.262367969533	0.281005484189	0.294592858901	0.268672612599	0.542144227886	0.35077032246	0.302171105354	0.286645465348	0.318545927703	0.266518900078	0.328759523954	0.255327405205	0.323816160482	0.237497087311	0.340015137616	0.299552149822	0.35064023739	0.247789389268	0.310137495272	0.331050902063	0.0	0.327079395349	0.306170870026	0.313595688655	0.318616194573	0.336484281737	0.340064562371	0.381400092639	0.333536354255	0.27688722366	0.219384109602	0.337975856942	0.351299244821	0.252069370232	0.326815959736	0.324419134396	0.374208944088	0.317724439416	0.349996976152	0.306003449435	0.350606064389	0.289681768719	0.323824896855	0.295824603885	0.330739891875
SG1-TOP-2014-09-8	0.37520801113	0.395607290795	0.423217906172	0.352138477849	0.398767886634	0.303450047885	0.223086839611	0.389266501473	0.383814084857	0.35370748326	0.34021228941	0.343159762657	0.348689850913	0.352387355664	0.388586939955	0.305845334308	0.341241678545	0.366783852026	0.246518524565	0.33690963054	0.254726887235	0.331403007469	0.241303277146	0.334915175823	0.282385293001	0.253154602089	0.249925746597	0.336986639025	0.381836836571	0.256037426939	0.327079395349	0.0	0.382937286004	0.20897239426	0.379096950902	0.278992017837	0.236045359309	0.253625160754	0.268028977861	0.385688681318	0.375343699505	0.322669284337	0.380498789323	0.411528717071	0.271916806586	0.374235808376	0.312756921847	0.309640154378	0.243345151187	0.222701710938	0.212853430269	0.30729167876	0.312894225806	0.309157340121	0.250618869241
SG1-TOP-2017-02mt-9am-DNA-4	0.235201114322	0.203993191486	0.308286958303	0.204163765097	0.238814534744	0.374074964126	0.315833804067	0.176410788684	0.231530494387	0.299563981114	0.232356531422	0.236373690741	0.274933965147	0.173368080448	0.582348316972	0.394186761726	0.19069127195	0.191481488583	0.341609983801	0.288397151805	0.356587366398	0.193422484657	0.349145479528	0.313478253152	0.38185090271	0.317694044	0.389778777775	0.216696773895	0.148696829374	0.378132614874	0.306170870026	0.382937286004	0.0	0.352203682476	0.266987088782	0.347355777562	0.359671964968	0.439527646289	0.347092003418	0.294980395144	0.282070903561	0.320456066834	0.41253694064	0.304746535789	0.361619808083	0.378914544215	0.417469709099	0.349868939169	0.416370430033	0.374989799107	0.401569830852	0.311196217272	0.35092351594	0.317061055889	0.370374654727
SG1-TOP-2015-06-6	0.371781061	0.377399016701	0.397632418284	0.320348427321	0.361946222738	0.253346879359	0.185853010048	0.34859860046	0.362343048402	0.358958740566	0.321073598115	0.354249901048	0.324572203507	0.331615792817	0.398017744649	0.23655346078	0.308386093252	0.349993129763	0.168708347182	0.323117279031	0.188705097318	0.302493026033	0.206727038913	0.326184238508	0.209198265777	0.214885433726	0.162615397399	0.316504794254	0.369313645613	0.16005722155	0.313595688655	0.20897239426	0.352203682476	0.0	0.357186132252	0.229267244731	0.272701251557	0.25577090251	0.300933374554	0.360071851033	0.344213967948	0.313591045414	0.399759443256	0.3852672964	0.29507862416	0.340587478175	0.208697916369	0.304457091437	0.181569592562	0.189844499612	0.268009324722	0.312275506535	0.31636707364	0.298904490426	0.183947952042
SG1-TOP-2016-02mt-2-2	0.309527762847	0.275425521135	0.261499359326	0.228051366933	0.29612979055	0.380669156552	0.340953727544	0.288233837008	0.227147393503	0.282711013492	0.290711247461	0.283136288563	0.261106149618	0.309995836553	0.547492694668	0.372066784636	0.292620257295	0.305811383009	0.329726065667	0.252178246229	0.353400139146	0.308522672306	0.366533972235	0.274212687996	0.37428488663	0.353779800877	0.365141223944	0.301131484811	0.282152557697	0.369904601831	0.318616194573	0.379096950902	0.266987088782	0.357186132252	0.0	0.37604585478	0.329493046921	0.436921108742	0.339723251487	0.28640121577	0.300021786969	0.306919288419	0.341892040814	0.293659282466	0.324600053228	0.336941745642	0.396248993829	0.318184292738	0.409328144488	0.389115567055	0.35714822058	0.273997759184	0.315769958945	0.261516211475	0.38170702429
SG1-TOP-2014-09-3	0.349137044676	0.384693882472	0.443771951265	0.338943759952	0.354636466491	0.242155218628	0.250360254754	0.35156585441	0.358675283208	0.38412612009	0.325316909337	0.34932857486	0.360991408039	0.315752635858	0.433223789532	0.200493626183	0.316189990385	0.352273361822	0.174733772769	0.355042905295	0.175124696473	0.300622597202	0.149860918404	0.355553469458	0.178367606609	0.256136135489	0.230210281031	0.300215313084	0.357561653352	0.188830133244	0.336484281737	0.278992017837	0.347355777562	0.229267244731	0.37604585478	0.0	0.344078940025	0.240629374361	0.359667856069	0.40128923858	0.367178129866	0.355313874285	0.450915119795	0.404790476135	0.348751121244	0.389761768892	0.256222411564	0.337913439147	0.219992009414	0.23566666409	0.301307937481	0.354675303463	0.341124042081	0.351904359443	0.249872914704
SG1-TOP-2017-02-9am-1	0.336199537575	0.365471735979	0.403043379838	0.297941932863	0.343265735756	0.346560279034	0.244902356761	0.325458277149	0.33334488671	0.333834295679	0.316499585773	0.297023653761	0.318950706639	0.334736030977	0.425532041286	0.345600657446	0.313400276543	0.318979330236	0.267459512813	0.310957647227	0.271184328945	0.31347051072	0.31329813187	0.317979678347	0.326009626529	0.289022251136	0.29890181256	0.304104786865	0.356498031151	0.308764112777	0.340064562371	0.236045359309	0.359671964968	0.272701251557	0.329493046921	0.344078940025	0.0	0.334109933724	0.234593413609	0.33885186148	0.339894291275	0.300979503625	0.362785482173	0.365667508679	0.275887678644	0.332654387656	0.337683532376	0.285698751658	0.305750752707	0.270407592631	0.208309437423	0.316140900493	0.279827929021	0.276016093665	0.293960901242
SG1-TOP-2015-06-1	0.41815819071	0.453469164912	0.493512723762	0.406851265197	0.415683339527	0.275936988538	0.2703864796	0.436245291988	0.430519712487	0.43379174723	0.377516994142	0.406517964972	0.419819124789	0.408956165982	0.34835720028	0.266367455756	0.408477312091	0.425416858687	0.232992174246	0.430503329192	0.216470568172	0.386874783365	0.216412874042	0.429648649096	0.251400364242	0.266886579682	0.261738312273	0.392473324781	0.44599521073	0.222430949557	0.381400092639	0.253625160754	0.439527646289	0.25577090251	0.436921108742	0.240629374361	0.334109933724	0.0	0.363526395442	0.450326143905	0.450842739066	0.413939041712	0.460694846582	0.46383092428	0.295395478229	0.438196010041	0.297633454062	0.382283781926	0.235489573444	0.227012701043	0.290563503769	0.395836695358	0.390921212754	0.408642524309	0.29975380665
SG1-TOP-2016-02-1a	0.337419635008	0.353108216181	0.354416851027	0.304420820762	0.340162355488	0.400392285297	0.328265112989	0.361693170012	0.359233624256	0.325281360591	0.332102127993	0.306973765963	0.270873627007	0.327862828366	0.446147883133	0.374982132031	0.332115292335	0.342474497871	0.300649576375	0.322778810057	0.333582811697	0.290765700249	0.316575294236	0.323313357167	0.351946858488	0.357428088809	0.322056331293	0.323474324274	0.348514553635	0.305361760515	0.333536354255	0.268028977861	0.347092003418	0.300933374554	0.339723251487	0.359667856069	0.234593413609	0.363526395442	0.0	0.346695601569	0.333411956681	0.269309463236	0.282810717825	0.342626369528	0.254342718899	0.328795969195	0.359506522714	0.307776621489	0.34290734385	0.296925322614	0.230103910489	0.30661765211	0.270104428597	0.289817455825	0.308365039721
SG1-TOP-2016-02mt-17a	0.313709828758	0.263497072538	0.263371131995	0.280799458236	0.289515804041	0.382629441752	0.337788042789	0.272875403849	0.267939559073	0.241908223983	0.309209071251	0.283726561966	0.241901359028	0.294318496123	0.560563430305	0.421086905165	0.297401655577	0.303336642384	0.356495159702	0.293610149257	0.393339032705	0.279387834667	0.404164378059	0.27774254275	0.394184057763	0.354847429781	0.403137525782	0.291069795496	0.297439497209	0.40398873529	0.27688722366	0.385688681318	0.294980395144	0.360071851033	0.28640121577	0.40128923858	0.33885186148	0.450326143905	0.346695601569	0.0	0.222386876002	0.268773255097	0.294059551981	0.266850876353	0.359157208809	0.279209680509	0.393555226883	0.263142913231	0.402297715202	0.392326020095	0.390877114437	0.205889066906	0.275406437756	0.253035512335	0.380039696384
SG1-TOP-2016-02mt-13b	0.254783235624	0.284306372392	0.26292632383	0.240516653851	0.233960774497	0.370497289255	0.310988099755	0.226760217074	0.26999991398	0.231418463441	0.274113353474	0.266940987122	0.228253988642	0.256869189218	0.544829900152	0.397961086972	0.288329644953	0.269406258391	0.332884347125	0.260489491449	0.370134713118	0.255137976296	0.371666705878	0.235648720945	0.393576669026	0.338597261363	0.390516127464	0.24492102873	0.294682963266	0.378523542309	0.219384109602	0.375343699505	0.282070903561	0.344213967948	0.300021786969	0.367178129866	0.339894291275	0.450842739066	0.333411956681	0.222386876002	0.0	0.272471263518	0.312398445925	0.210516561124	0.352008554413	0.263741173898	0.406431545963	0.255903967277	0.41981809428	0.368082698445	0.376713143995	0.228352263139	0.233774548918	0.221659545287	0.36501693193
SG1-TOP-2016-02-17a	0.345955940906	0.324475615223	0.357878042337	0.262654611966	0.322994577978	0.338769018714	0.300474830211	0.325071690679	0.295643590514	0.262509898251	0.315493407627	0.336596292187	0.215291092633	0.31760550754	0.502751805711	0.391361536217	0.328518309016	0.346392344708	0.293732613922	0.312676203237	0.343566822027	0.305700373227	0.347816478076	0.307448929796	0.353157521287	0.339397913797	0.349632242982	0.318826042712	0.313277717481	0.339617963216	0.337975856942	0.322669284337	0.320456066834	0.313591045414	0.306919288419	0.355313874285	0.300979503625	0.413939041712	0.269309463236	0.268773255097	0.272471263518	0.0	0.294896244517	0.320975038821	0.325057269664	0.264896702596	0.360591466011	0.256281990927	0.34480839019	0.363034442083	0.323248318314	0.261405181652	0.235258093994	0.192506467835	0.318516802191
SG1-TOP-2016-02-9b	0.382792218639	0.376253852955	0.288099894534	0.374645690165	0.37565311481	0.447040327957	0.406342835366	0.396939277063	0.36819770968	0.317013239211	0.399333982233	0.379209609042	0.3011197928	0.373213657441	0.547330052806	0.442277712014	0.403313094507	0.398996496876	0.404623286292	0.388167183547	0.442047589823	0.379803874402	0.430366617598	0.335019173059	0.422594104195	0.414843079547	0.410691690274	0.372589130347	0.422340249618	0.403125839877	0.351299244821	0.380498789323	0.41253694064	0.399759443256	0.341892040814	0.450915119795	0.362785482173	0.460694846582	0.282810717825	0.294059551981	0.312398445925	0.294896244517	0.0	0.328693725754	0.320818311517	0.30723231813	0.41031587251	0.307629201394	0.412012430936	0.387920402615	0.378914131099	0.262605117115	0.303907666142	0.302041135834	0.381883004021
SG1-TOP-2016-02mt-1a	0.283594572141	0.306723392199	0.26173650023	0.276284007938	0.264844811515	0.391287144855	0.353179155425	0.270128852272	0.304624604885	0.268619738133	0.298771030267	0.276960840475	0.234226901776	0.297640419095	0.587499212751	0.408976927072	0.303581923596	0.284734072122	0.362206304341	0.238778474232	0.388117121179	0.266993890222	0.391361769845	0.249703159446	0.413630088315	0.374529965824	0.41280811834	0.282234412724	0.301552261629	0.406964529677	0.252069370232	0.411528717071	0.304746535789	0.3852672964	0.293659282466	0.404790476135	0.365667508679	0.46383092428	0.342626369528	0.266850876353	0.210516561124	0.320975038821	0.328693725754	0.0	0.386553075551	0.302514231356	0.438676691669	0.307318691068	0.447315621277	0.4094121094	0.408747640354	0.281236851746	0.279520288604	0.289858551239	0.399969889797
SG1-TOP-2016-02-9a	0.358162892929	0.404537318493	0.384309379387	0.338791584279	0.37484646393	0.358036506811	0.297590644042	0.339255474841	0.34637107079	0.365662254166	0.319623134476	0.311393921513	0.334217432042	0.357060043711	0.416408356143	0.334546928641	0.342088864777	0.366452498037	0.295710030025	0.355429844655	0.332103372378	0.342630306616	0.328286857579	0.312532090166	0.361823311828	0.300580330796	0.313062522981	0.358644700485	0.37637993079	0.316949005505	0.326815959736	0.271916806586	0.361619808083	0.29507862416	0.324600053228	0.348751121244	0.275887678644	0.295395478229	0.254342718899	0.359157208809	0.352008554413	0.325057269664	0.320818311517	0.386553075551	0.0	0.356614007298	0.342968924954	0.302621944647	0.321095455981	0.292929752496	0.253187810523	0.321887801709	0.269993688857	0.295084011118	0.30157179519
SG1-TOP-2016-02-13a	0.314053114676	0.366696457149	0.29730430406	0.33208020309	0.309976726644	0.361406465169	0.335788139627	0.335185207454	0.352824188924	0.280297863772	0.319619561181	0.316488467347	0.281425683287	0.347939891534	0.526750652707	0.420849679254	0.346191512236	0.335079166392	0.334913848699	0.311774104247	0.384006265624	0.316418107703	0.379790944698	0.279842355773	0.403304165589	0.371213628856	0.377777171373	0.309923681541	0.355750714517	0.378958682671	0.324419134396	0.374235808376	0.378914544215	0.340587478175	0.336941745642	0.389761768892	0.332654387656	0.438196010041	0.328795969195	0.279209680509	0.263741173898	0.264896702596	0.30723231813	0.302514231356	0.356614007298	0.0	0.365482667	0.255777583061	0.395025588731	0.392950160224	0.358122574395	0.298580690569	0.253433837416	0.257832818347	0.363444855616
SG1-TOP-2015-06-2	0.40666457724	0.424303615556	0.453749114217	0.375410821401	0.415705489193	0.308851061038	0.281791779074	0.419330629203	0.420949233529	0.384773587025	0.377984602261	0.410910633862	0.381106667398	0.394054822062	0.43079537216	0.259973965878	0.387195512299	0.410080135709	0.222626466083	0.358981513856	0.248210111844	0.374777418699	0.276462051913	0.358349437514	0.223675295229	0.300627718831	0.193587019056	0.402670475518	0.432859113087	0.204723376213	0.374208944088	0.312756921847	0.417469709099	0.208697916369	0.396248993829	0.256222411564	0.337683532376	0.297633454062	0.359506522714	0.393555226883	0.406431545963	0.360591466011	0.41031587251	0.438676691669	0.342968924954	0.365482667	0.0	0.35337279041	0.209966601048	0.277681327421	0.303417163967	0.374141147666	0.366453177015	0.3587449577	0.19519199903
SG1-TOP-2016-02-1b	0.318250052735	0.352574785131	0.335290039985	0.287862772409	0.306325302747	0.313881762302	0.260471762758	0.309472518893	0.330076105591	0.289687346932	0.316228976718	0.340089221212	0.259565662389	0.322955943057	0.491348419753	0.331983063079	0.308970198073	0.349421909882	0.293649461739	0.311017307785	0.297657132678	0.316265154962	0.331151495087	0.291281749513	0.344068648571	0.270490151079	0.345592429206	0.286718705803	0.338297564294	0.332965648039	0.317724439416	0.309640154378	0.349868939169	0.304457091437	0.318184292738	0.337913439147	0.285698751658	0.382283781926	0.307776621489	0.263142913231	0.255903967277	0.256281990927	0.307629201394	0.307318691068	0.302621944647	0.255777583061	0.35337279041	0.0	0.347665239955	0.32993971756	0.30932518752	0.193586200635	0.21364280311	0.193576146989	0.346663017001
SG1-TOP-2015-06-4	0.4229107808	0.439096168848	0.44774243479	0.400146058171	0.415813184542	0.277925036546	0.227252120185	0.416577645647	0.426766586806	0.382338868451	0.374712266062	0.405162451773	0.386680827797	0.389642270642	0.39902582269	0.231238203411	0.383598306041	0.40715139611	0.203346329756	0.392025253401	0.178200004574	0.364266673713	0.233344282488	0.387709817115	0.191831440422	0.258482036704	0.166307372653	0.368951752463	0.423265675286	0.16894669502	0.349996976152	0.243345151187	0.416370430033	0.181569592562	0.409328144488	0.219992009414	0.305750752707	0.235489573444	0.34290734385	0.402297715202	0.41981809428	0.34480839019	0.412012430936	0.447315621277	0.321095455981	0.395025588731	0.209966601048	0.347665239955	0.0	0.210485131917	0.283134667491	0.350304602173	0.333123604301	0.342723240849	0.193914923344
SG1-TOP-2014-09-4	0.362439993721	0.38007731016	0.431628396577	0.342130351225	0.369914944131	0.275513908398	0.20553953046	0.355440426371	0.381662494328	0.379246429167	0.335753734079	0.352589412062	0.353073246101	0.331881289356	0.418646997277	0.230604828392	0.336070713557	0.359943608459	0.225564754955	0.384009664045	0.19445145189	0.316262582466	0.199787638092	0.375212892948	0.222997234332	0.242296643338	0.233996539792	0.332680741542	0.384885066645	0.19822249073	0.306003449435	0.222701710938	0.374989799107	0.189844499612	0.389115567055	0.23566666409	0.270407592631	0.227012701043	0.296925322614	0.392326020095	0.368082698445	0.363034442083	0.387920402615	0.4094121094	0.292929752496	0.392950160224	0.277681327421	0.32993971756	0.210485131917	0.0	0.288274365382	0.329392373236	0.34429887925	0.329097821889	0.253409299858
SG1-TOP-2017-02-9am-2	0.376468324408	0.403608291349	0.430957650328	0.355291408868	0.395007349931	0.335415659835	0.279471648036	0.38249310665	0.368712911202	0.369655954242	0.363670396499	0.346076350674	0.344508943331	0.380516222106	0.37425150664	0.334159032281	0.349970123039	0.394183658861	0.267749298952	0.336096945426	0.286857311385	0.345203351349	0.298150751885	0.354990101141	0.294358490255	0.319350459441	0.279427462675	0.350885944249	0.391134158266	0.279488173053	0.350606064389	0.212853430269	0.401569830852	0.268009324722	0.35714822058	0.301307937481	0.208309437423	0.290563503769	0.230103910489	0.390877114437	0.376713143995	0.323248318314	0.378914131099	0.408747640354	0.253187810523	0.358122574395	0.303417163967	0.30932518752	0.283134667491	0.288274365382	0.0	0.341513717803	0.29914619817	0.292075269286	0.306940561499
SG1-TOP-2016-02mt-1b	0.299023181789	0.283218926967	0.264161760881	0.281684531808	0.30222517372	0.341539843783	0.286445421921	0.290592612799	0.272673865162	0.240286045279	0.305578842849	0.333884183641	0.243423610348	0.303489730007	0.518233184703	0.359128150247	0.296567784408	0.321683489598	0.317051128047	0.287733778922	0.330543318486	0.299236739846	0.311169587843	0.286667612066	0.359222059717	0.288816237753	0.342163019274	0.27259054551	0.299490829779	0.322064589867	0.289681768719	0.30729167876	0.311196217272	0.312275506535	0.273997759184	0.354675303463	0.316140900493	0.395836695358	0.30661765211	0.205889066906	0.228352263139	0.261405181652	0.262605117115	0.281236851746	0.321887801709	0.298580690569	0.374141147666	0.193586200635	0.350304602173	0.329392373236	0.341513717803	0.0	0.219661096057	0.212112174206	0.334968524352
SG1-TOP-2016-02-17b	0.313388914145	0.365802183646	0.32817991563	0.311524826971	0.305802617859	0.361165126928	0.289961577112	0.312612097861	0.333348490268	0.220916271793	0.33045203883	0.32328735402	0.269969696272	0.340999388219	0.460722742039	0.366865610494	0.327699379149	0.34035694081	0.302660575439	0.308010956023	0.326998292684	0.313634100809	0.340071815284	0.281021235536	0.372355354935	0.325964000747	0.329930401256	0.300772095387	0.34189363244	0.346339541788	0.323824896855	0.312894225806	0.35092351594	0.31636707364	0.315769958945	0.341124042081	0.279827929021	0.390921212754	0.270104428597	0.275406437756	0.233774548918	0.235258093994	0.303907666142	0.279520288604	0.269993688857	0.253433837416	0.366453177015	0.21364280311	0.333123604301	0.34429887925	0.29914619817	0.219661096057	0.0	0.217332000832	0.33703172842
SG1-TOP-2016-02-13b	0.318255595895	0.311409816304	0.316021776375	0.231521339301	0.305892754056	0.326908184673	0.266596842632	0.298950667771	0.262778106795	0.203394544579	0.289744981009	0.321775820187	0.19525800521	0.30596272623	0.502648103413	0.354144947951	0.313327784895	0.335811099274	0.272749472341	0.287054380907	0.319377409986	0.287564399638	0.334625842846	0.264057738292	0.35387105823	0.297164700712	0.323874275742	0.290788702352	0.297565961912	0.32523035792	0.295824603885	0.309157340121	0.317061055889	0.298904490426	0.261516211475	0.351904359443	0.276016093665	0.408642524309	0.289817455825	0.253035512335	0.221659545287	0.192506467835	0.302041135834	0.289858551239	0.295084011118	0.257832818347	0.3587449577	0.193576146989	0.342723240849	0.329097821889	0.292075269286	0.212112174206	0.217332000832	0.0	0.329125706767
SG1-TOP-2015-06-5	0.372015944635	0.398305911282	0.419438763623	0.355516105421	0.381375119283	0.300709018935	0.230720090947	0.37346068155	0.36329520824	0.368089954374	0.330061424433	0.368749006073	0.367199681354	0.348608953093	0.430666985903	0.273501828631	0.330467369727	0.370111997946	0.215950386839	0.332997405873	0.223603033795	0.312369790094	0.225330728853	0.330712315837	0.235937076287	0.255737181468	0.160745933001	0.344193564736	0.384340219377	0.187278171904	0.330739891875	0.250618869241	0.370374654727	0.183947952042	0.38170702429	0.249872914704	0.293960901242	0.29975380665	0.308365039721	0.380039696384	0.36501693193	0.318516802191	0.381883004021	0.399969889797	0.30157179519	0.363444855616	0.19519199903	0.346663017001	0.193914923344	0.253409299858	0.306940561499	0.334968524352	0.33703172842	0.329125706767	0.0
